Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
bloody-disgusting-3-movie-collection-dvd-floor-sale-horror,Bloody Disgusting 3-Movie Collection,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,7.00,92273402,,,,horror
pirates-of-the-carribean-the-curse-of-the-black-pearl-dvd-floor-sale-kids-family,Pirates of the Carribean: The Curse of the Black Pearl,,DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,5.00,92044026,,,,kids-family
blade-trilogy-dvd-floor-sale-sci-fi,Blade Trilogy,,DVD,Media > Videos,"Floor Sale, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,6.00,91945722,,,,sci-fi
resident-evil-collection-dvd-7,Resident Evil Collection,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,42203898,,,,action
miramax-movies-dvd-floor-sale-drama,Miramax Movies,,DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,41974522,,,,drama
star-wars-i-ii-iii-bluray-16,"Star Wars: I, II, III",<p>16</p>,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,16.00,41614074,,,,sci-fi
oija-dvd-5,Oija,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,5.00,41057018,,,,horror
the-twiligh-saga-breaking-dawn-part-1-dvd-rental-fantasy,The Twiligh Saga: Breaking Dawn Part 1,,DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,01223418,,,,fantasy
15-classic-movies-dvd-rental-drama,15 Classic Movies,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,34088954,,,,drama
under-the-tuscan-sky-dvd-rental-romantic-comedy,Under the Tuscan Sky,,DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,33761274,,,,romantic-comedy
tin-cup-the-lengend-of-bagger-vance-dvd-rental-drama,Tin Cup / The Lengend of Bagger Vance,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,31762426,,,,drama
heidi-the-borrowers-dvd-rental-kids-family,Heidi / The  Borrowers,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,30681082,,,,kids-family
get-hard-central-intelligence-dvd-rental-comedy,Get Hard / Central Intelligence,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,43033082,,,,comedy
hostel-hostel-part-ii-that-tattooist-the-hunt-for-the-btk-killer-dvd-rental-horror,Hostel / Hostel Part II / That Tattooist / The Hunt for the BTK Killer,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,42541562,,,,horror
masters-of-terror-8-horror-films-dvd-rental-horror,Masters of Terror: 8 Horror Films,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,42410490,,,,horror
american-horror-stories-12-movie-collection-dvd-rental-horror,American Horror Stories 12 Movie Collection,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,42115578,,,,horror
the-contractor-the-fan-dvd-rental-thriller,The Contractor / The Fan,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,65414650,,,,thriller
3-movie-collection-think-like-a-man-think-like-a-man-too-about-last-night-dvd-rental-romantic-comedy,"3 Movie Collection: Think Like a Man, Think Like a Man Too, About Last Night",,DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,65283578,,,,romantic-comedy
jane-austins-book-club-dvd-rental-romantic-comedy,Jane Austins Book Club,,DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,65218042,,,,romantic-comedy
labor-pains-vhs-rental-romantic-comedy,Labor Pains,<p>A New York City columnist falls in love with -- and quickly gets pregnant by -- a free-spirited artist who promptly vanishes for eight months.</p>,VHS,Media > Videos,"Rental, VHS, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,16664570,,,,romantic-comedy
