Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bolt-bluray-floor-sale-kids-family,Bolt,"<p>Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,60939770,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/v5aC4nrzXFGJDWY4JO1eengXzqk.jpg?v=1788267196,1,Bolt (2008) poster,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
insurgent-bluray-floor-sale-sci-fi,Insurgent,<p>Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.</p>,Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,61267450,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg?v=1788267195,1,Insurgent (2015) poster,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
trilogy-commando-predator-terminator-bluray-floor-sale-action,"Trilogy: Commando, Predator, Terminator","<p>A collection pairing three Arnold Schwarzenegger action classics: Commando (1985), Predator (1987), and The Terminator (1984).</p>",Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,15.00,,false,false,,,,,61791738,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
colombiana-bluray-floor-sale-action,Colombiana,"<p>After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.</p>",Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,62053882,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/rEdGDgRB3gducezNSIyx2lbKQy4.jpg?v=1788194611,1,Colombiana (2011) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
bohemian-rhapsody-bluray-floor-sale-musical,Bohemian Rhapsody,"<p>Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Musical",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,false,false,,,,,62316026,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg?v=1788194610,1,Bohemian Rhapsody (2018) poster,false,,,,,,,musical,,,,,,,,,,,,lb,,,active
the-blue-the-gray-dvd-floor-sale-drama,The Blue & The Gray,"<p>The Blue and the Gray is a 1982 American television miniseries set during the American Civil War, first aired on CBS.</p>",DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,62381562,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/DVD_cover_of_the_movie_The_Blue_and_the_Gray.jpg?v=1788272122,1,The Blue & The Gray poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
black-panther-bluray-floor-sale-action,Black Panther,"<p>King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.</p>",Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,62905850,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/uxzzxijgPIY7slzFvMotPv8wjKA.jpg?v=1788267195,1,Black Panther (2018) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
bundraku-bluray-floor-sale-fantasy,Bundraku,"<p>Bunraku is a 2010 martial-arts action film starring Josh Hartnett, Demi Moore, and Woody Harrelson, set in a stylized world without guns.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Fantasy, Floor Sale, Formatted",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,63135226,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/Bunrakuposter.jpg?v=1788272121,1,Bundraku poster,false,,,,,,,fantasy,,,,,,,,,,,,lb,,,active
crank-2-high-voltage-bluray-floor-sale-action,Crank 2: High Voltage,<p>Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.</p>,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,63462906,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/tzTC4EEvF0OPL63frEiogxL2T8M_bc360ebb-f84d-442f-aa9b-85af2e40cf79.jpg?v=1788194609,1,Crank 2: High Voltage (2009) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
meet-jo-black-dvd-floor-sale-drama,Meet Jo Black,"<p>Meet Joe Black is a 1998 American romantic fantasy drama film starring Brad Pitt as Death, who takes human form to experience life and falls in love.</p>",DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,94120698,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/Meet_Joe_Black-_1998.jpg?v=1788272120,1,Meet Jo Black poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
medicine-man-dvd-floor-sale-drama,Medicine Man,"<p>An eccentric scientist in the Amazon jungle rejects his research assistant for being a woman, but as bulldozers threaten their work on a potential cancer cure, they learn to collaborate and begin to fall in love.</p>",DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,94153466,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/lkHqtViTG4Zzh7i9rrtHJGTnEUg.jpg?v=1788194609,1,Medicine Man (1992) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
4-films-matrix-collection-dvd-floor-sale-sci-fi,4 Films: Matrix Collection,"<p>A collection pairing The Matrix, The Matrix Reloaded, The Matrix Revolutions, and The Animatrix, the sci-fi action franchise starring Keanu Reeves.</p>",DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,false,false,,,,,94186234,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/81NgR4cZdZL._SX385.jpg?v=1788272119,1,4 Films: Matrix Collection poster,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
the-matrix-bluray-floor-sale-sci-fi,The Matrix,"<p>Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,25.00,,true,true,,,,,94219002,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg?v=1788267195,1,The Matrix (1999) poster,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
the-meg-bluray-floor-sale-sci-fi,The Meg,"<p>A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,false,false,,,,,94251770,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/eyWICPcxOuTcDDDbTMOZawoOn8d_13bf5462-803a-4adf-81ab-7edd8669dbc7.jpg?v=1788194608,1,The Meg (2018) poster,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
mirror-mask-dvd-floor-sale-fantasy,Mirror Mask,"<p>In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home.</p>",DVD,Media > Videos,,"DVD, Fantasy, Floor Sale, Formatted",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,false,false,,,,,94317306,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/itIJU3NKbdgScA1WPIxXzOlm0Uj.jpg?v=1788194607,1,Mirror Mask (2005) poster,false,,,,,,,fantasy,,,,,,,,,,,,lb,,,active
mr-poppers-penguins-bluray-floor-sale-kids-family,Mr. Poppers Penguins,"<p>Tom Popper is a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,94350074,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg?v=1788194606,1,Mr. Poppers Penguins (2011) poster,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
mortal-engines-bluray-floor-sale-sci-fi,Mortal Engines,"<p>Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,false,false,,,,,94382842,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg?v=1788194605,1,Mortal Engines (2018) poster,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
murder-at-1600-dvd-floor-sale-thriller,Murder at 1600,"<p>A secretary is found dead in a White House bathroom during an international crisis, and Detective Harlan Regis is in charge of the investigation. Despite resistance from the Secret Service, Regis partners with agent Nina Chance. As political tensions rise, they learn that the crime could be part of an elaborate cover-up. Framed as traitors, the pair, plus Regis' partner, break into the White House in order to expose the true culprit.</p>",DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,94808826,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/4WPR0m8zuzFAcRJAHcGs1AxkkpB.jpg?v=1788194605,1,Murder at 1600 (1997) poster,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
mirror-mirror-dvd-floor-sale-kids-family,Mirror Mirror,"<p>After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...</p>",DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,94841594,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/gzTSQUUuFrm5ndkIbOVibT797os.jpg?v=1788267194,1,Mirror Mirror (2012) poster,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
memoires-of-a-geisha-dvd-floor-sale-drama,Memoires of a Geisha,"<p>In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.</p>",DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,94874362,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/pBwYsQaSTgnPphIy02DJjCF2cqs_57e9906c-14e9-4413-8b42-54c1cbf5f9b8.jpg?v=1788194604,1,Memoires of a Geisha (2005) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
centurion-bluray-floor-sale-action,Centurion,"<p>Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.</p>",Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,94939898,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/9ZdfrcP2QCqoRSk7JF06tDWtrhP.jpg?v=1787922027,1,Centurion (2010) poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
cat-run-2-bluray-floor-sale-comedy,Cat Run 2,"<p>A couple of fumbling best friends run a private detective agency and find themselves solving their next case in New Orleans, becoming embroiled in a web of sexy female spies and government conspiracy in the lively and character-filled backdrops of the Big Easy</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Comedy, Floor Sale, Formatted",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,95005434,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/4GzDcNWovT05iKrSAPNGlRGuoQk_dd9f6ec9-44d3-4afc-ad02-4450245e6744.jpg?v=1788194603,1,Cat Run 2 (2014) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
captain-phillips-bluray-floor-sale-thriller,Captain Phillips,"<p>The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,95038202,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/8Td0kkocW6sD3uRpzwfMfkqMWhx_d55f980d-b777-447d-9b46-9b339aaf8464.jpg?v=1788194602,1,Captain Phillips (2013) poster,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
the-man-in-the-iron-mask-dvd-floor-sale-drama,The Man in the Iron Mask,"<p>Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.</p>",DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95726330,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/zHE9yRURvA7DyhYtQxkGTfE1Ywi.jpg?v=1788267194,1,The Man in the Iron Mask (1998) poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
mary-poppins-returns-bluray-floor-sale-kids-family,Mary Poppins Returns,"<p>Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,13.00,,false,false,,,,,95824634,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg?v=1788194600,1,Mary Poppins Returns (2018) poster,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
mission-impossible-6-movie-collection-bluray-floor-sale-action,Mission: Impossible 6 Movie Collection,<p>A 6-movie collection spanning the Mission: Impossible spy-action franchise starring Tom Cruise as agent Ethan Hunt.</p>,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,false,false,,,,,95890170,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
the-maze-runner-bluray-floor-sale-sci-fi,The Maze Runner,"<p>A teenager with no memory of his past finds himself among a group of boys living in a walled enclosure surrounded by a massive, ever-changing maze. As he struggles to adapt to their rules and society, he begins to uncover clues that may lead to escape and the truth behind their confinement.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,26320634,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/ode14q7WtDugFDp78fo9lCsmay9_0b322575-40f4-469a-b058-e4b31e633d54.jpg?v=1788194599,1,The Maze Runner (2014) poster,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
the-hobbit-an-unexpected-journey-dvd-floor-sale-fantasy,The Hobbit: An Unexpected Journey,"<p>Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.</p>",DVD,Media > Videos,,"DVD, Fantasy, Floor Sale, Formatted",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,false,false,,,,,26353402,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg?v=1788194599,1,The Hobbit: An Unexpected Journey (2012) poster,false,,,,,,,fantasy,,,,,,,,,,,,lb,,,active
