Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
conspiracy,Conspiracy,"<p>This vintage thriller collection invites viewers into a world of political intrigue and suspenseful narratives captured on high-quality physical media. The set features a curated selection of gripping cinematic experiences, making it a must-have addition for fans of mystery and classic home video entertainment.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCNS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258567938.jpg?v=1787925870,1,191-VHSCNS-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
rat-race,Rat Race,<p>Experience high-speed mechanical thrills with this tabletop obstacle course that challenges precision and timing through a variety of levers and buttons. This interactive game offers endless entertainment for all ages as players navigate a small metal sphere through a complex series of rotating platforms and physics-based hurdles. The vibrant design and tactile controls make it an engaging centerpiece for family game nights or a nostalgic addition to any toy collection.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSRAT-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258424494.jpg?v=1787925870,1,191-VHSRAT-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
brass,Brass,"<p>This vintage-style promotional piece features an ornate solid brass finish and classic typography that captures a nostalgic cinematic aesthetic. It serves as a sophisticated desktop accessory or paperweight, making it a perfect conversation starter for movie enthusiasts and collectors of media memorabilia. The durable construction and polished gold tone ensure it remains a distinctive decorative element in any home office or library.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSBRA-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258419222.jpg?v=1787925871,1,191-VHSBRA-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
shooting-elizabeth,SHOOTING ELIZABETH,<p>This vintage VHS tape captures the iconic 1980s workout program designed to help users achieve a lean and toned physique through a comprehensive aerobic routine. The instructional video features a high-energy mix of floor exercises and cardiovascular movements perfect for enthusiasts of classic home fitness media. It serves as both a nostalgic collector's item and a functional guide for those looking to spice up their exercise regimen with retro flair.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSHO-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258388341.jpg?v=1787925871,1,191-VHSSHO-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
nothing-to-lose,Nothing to Lose,"<p>This unique accessory serves as a bold statement piece with a minimalist aesthetic and high-quality craftsmanship. Its versatile design seamlessly transitions from day to night, offering a modern touch to any ensemble. Durable materials ensure long-lasting wear while the distinctive finish captures attention and showcases an individual sense of style.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNOT-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258248364.jpg?v=1787925872,1,191-VHSNOT-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
talent-for-the-game,Talent for the Game,"<p>This classic performance cap features a structured six-panel design and a moisture-wicking sweatband to ensure maximum comfort during high-intensity sports. The breathable side panels and adjustable closure provide a tailored fit that transitions effortlessly from the field to casual everyday wear. It is a versatile accessory built for athletes who demand both durability and a clean, athletic aesthetic.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTLN-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258191172.jpg?v=1787925873,1,191-VHSTLN-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
midnight-strangers,Midnight Strangers,"<p>Experience this provocative and intense cinematic journey in its complete, unrated format for the most authentic viewing experience. This physical release is essential for collectors of psychological thrillers who appreciate gritty atmosphere and raw, unfiltered storytelling. It offers a haunting exploration of human connection and suspense that lingers long after the credits roll.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMID-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258149374_b74523bb-4df9-40a8-897a-ad12cd53a5e2.jpg?v=1787925873,1,191-VHSMID-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
dirty-little-secret,Dirty Little Secret,"<p>This high-pigment eyeshadow palette features a curated selection of matte and shimmer shades designed for effortless blending and long-lasting wear. The compact, travel-friendly design makes it perfect for creating both subtle daytime looks and dramatic evening finishes. Its versatile formula ensures a smooth application with minimal fallout for a professional, polished appearance.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSDIR-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257875905.jpg?v=1787925873,1,191-VHSDIR-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
almost-pregnant-a-bedtime-story,Almost Pregnant: A Bedtime Story,"<p>This heartwarming picture book offers a gentle and imaginative exploration of a couple's journey toward starting a family. With its soothing narrative and whimsical illustrations, it serves as a comforting bedtime read for parents-to-be who are navigating the hopes and dreams of future parenthood. The story provides a relatable and touchingly optimistic perspective on the anticipation and love involved in waiting for a new arrival.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSALM-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258059176.jpg?v=1787925874,1,191-VHSALM-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
concrete-cowboys,Concrete Cowboys,<p>This premium coffee table book captures the rugged spirit of urban horseback riding through striking black and white photography and intimate storytelling. Its high-quality printing and minimalist aesthetic make it a sophisticated addition to any modern interior or photography collection. This evocative volume offers a unique glimpse into a hidden subculture that blends tradition with contemporary city life.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCOS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258010691.jpg?v=1787925874,1,191-VHSCOS-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
forrest-gump,Forrest Gump,"<p>Capture a piece of cinematic history with this highly detailed collectible figure featuring the protagonist seated on his iconic park bench with a box of chocolates. The meticulously crafted outfit and expressive features make it a standout display piece for any film enthusiast or memorabilia collector. Lightweight yet durable, this figurine serves as a poignant reminder of one of the most heartwarming stories in modern cinema.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSFOR-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257914681.jpg?v=1787925875,1,191-VHSFOR-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
streetkill,Streetkill,"<p>Capture an edgy urban aesthetic with this high-quality graphic tee featuring a bold, screen-printed design and a comfortable relaxed fit. The durable heavyweight cotton fabric ensures long-lasting wear while making a distinct statement in any streetwear collection. This piece pairs effortlessly with denim or cargo pants for a modern, underground look.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSTL-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257856966.jpg?v=1787925876,1,191-VHSSTL-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no-secrets,No Secrets,"<p>This sophisticated fragrance features a delicate blend of floral and musk notes, creating an alluring and mysterious scent profile. Its versatile composition makes it ideal for both day and night wear, leaving a subtle yet memorable impression. This perfume is the perfect addition to any collection for those who appreciate a unique and captivating aroma.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNOS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258223185.jpg?v=1787925876,1,191-VHSNOS-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
mouth-to-mouth,Mouth to Mouth,"<p>This essential medical accessory features a transparent barrier with a one-way valve to provide optimal protection during emergency resuscitation. The lightweight, compact design allows it to fit easily into any first aid kit or keychain for immediate accessibility. It is an indispensable tool for certified professionals and safety-conscious individuals who want to be prepared for life-saving situations.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMOU-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258194639.jpg?v=1787925876,1,191-VHSMOU-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
special-forces,Special Forces,"<p>This high-octane action film delivers intense martial arts choreography and gripping tactical combat sequences. It is an essential addition for collectors of vintage genre cinema looking for a thrilling performance from a renowned screen fighter. The narrative follows a skilled operative on a dangerous rescue mission, offering non-stop excitement for fans of classic military adventure.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSPC-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258041314.jpg?v=1787925877,1,191-VHSSPC-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
escape,Escape,"<p>This sophisticated fragrance offers a refreshing blend of citrus and marine notes balanced by a warm, woody base. Its clean and versatile aroma makes it an ideal choice for daily wear or special evening outings. This scent provides a long lasting impression that feels both modern and timeless.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSESC-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257841368.jpg?v=1787925877,1,191-VHSESC-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
memphis,Memphis,<p>Relive a historic milestone in professional wrestling with this classic home video release featuring legendary performances and high-stakes drama. This vintage physical media collectible is a must-have for enthusiasts looking to preserve the golden era of sports entertainment in their private library. It offers an authentic viewing experience that captures the raw energy and iconic storytelling of mid-nineties Southern wrestling.</p>,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMEM-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258022100.jpg?v=1787925878,1,191-VHSMEM-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
nico-and-dani,Nico and Dani,"<p>This charming plush pair features soft, textured fur and expressive faces that bring a touch of whimsy to any collection. Their compact size makes them perfect for shelf display or as comforting companions for all ages. Crafted with high-quality materials, these delightful characters offer a heartwarming aesthetic and lasting durability.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNIC-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258354979.jpg?v=1787925878,1,191-VHSNIC-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
up-your-alley,Up Your Alley,"<p>Experience the high-energy excitement of this vintage physical media release, offering a unique nostalgic charm for collectors and enthusiasts of classic fitness entertainment. This rare format provides an authentic retro viewing experience that remains a sought-after addition to any comprehensive home video archive. The well-preserved packaging and classic visual presentation make it a standout piece for those who appreciate the aesthetic of the 1980s.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSUPY-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258302361.jpg?v=1787925879,1,191-VHSUPY-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
modern-problems,Modern Problems,<p>This classic comedy from the early eighties follows an unlucky air traffic controller who gains telekinetic powers after a freak encounter with nuclear waste. It offers a nostalgic blend of physical humor and supernatural satire that makes it a must-have for fans of vintage cinema. This physical media release allows you to revisit a unique era of high-concept humor with a definitive comedic performance.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMOD-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258297021.jpg?v=1787925879,1,191-VHSMOD-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
serpent-of-death,Serpent of Death,"<p>This vintage home video release captures a classic era of cinema history, presented in its original physical format collectibles fans adore. The protective sleeve features striking retro artwork, making it a standout addition to any curated library of suspenseful thrillers. Ideal for analog enthusiasts, this tape offers an authentic viewing experience that modern digital versions cannot replicate.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSER-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257930681.jpg?v=1787925880,1,191-VHSSER-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
miami-blues,Miami Blues,"<p>This classic crime thriller features a unique blend of dark comedy and intense action, making it a standout addition to any fan's physical media collection. Housed in its original clamshell case, this vintage cassette offers a nostalgic viewing experience of a cult favorite 1990s film. Experience the gritty atmosphere and sharp performances that have made this sleek neo-noir a sought-after title for retro movie enthusiasts.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMIA-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257985012.jpg?v=1787925880,1,191-VHSMIA-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
twilight,Twilight,"<p>This sophisticated fragrance captures a sense of mystery with its blend of deep woody base notes and lighter aromatic top notes. The minimalist glass bottle design adds a touch of modern elegance to any vanity or collection. It is the perfect choice for evening wear or special occasions when you want to leave a lasting, enigmatic impression.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTWI-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258343471.jpg?v=1787925881,1,191-VHSTWI-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
missing-pieces,Missing Pieces,"<p>This versatile casual top features a classic crew neckline and a relaxed fit for effortless everyday wear. The minimalist design and neutral tone make it an essential layering piece that pairs easily with denim or trousers. Its lightweight, breathable fabric ensures all-day comfort while maintaining a clean and modern silhouette.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMSS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258338200.jpg?v=1787925882,1,191-VHSMSS-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
mister-johnson,Mister Johnson,"<p>This vintage videocassette brings a critically acclaimed colonial drama to your home collection in its original physical format. The clamshell case features classic cover art, making it a nostalgic choice for cinema enthusiasts and collectors of period pieces. It offers a tactile and authentic viewing experience for those who appreciate the unique aesthetic of analog media.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMST-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257782220.jpg?v=1787925882,1,191-VHSMST-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
airport-1975,Airport 1975,"<p>Step back into the golden era of cinema with this vintage release of the iconic suspense film. This physical media collectible features the complete theatrical drama housed in its original commemorative packaging, making it a perfect addition for enthusiasts of classic disaster movies and retro film history.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSAIR-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257735318.jpg?v=1787925883,1,191-VHSAIR-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
acts-of-betrayal,Acts of Betrayal,<p>This gripping psychological thriller explores the dark secrets and hidden motivations that test the bonds of trust between its complex characters. Readers will be captivated by the suspenseful narrative and unexpected plot twists that keep the tension high until the final page. It is a compelling choice for fans of intense mysteries who enjoy diving into the depths of human deception.</p>,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCTS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257689813.jpg?v=1787925883,1,191-VHSCTS-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
when-a-man-loves-a-woman,When a Man Loves a Woman,"<p>This classic romantic drama offers a powerful and emotional journey through the complexities of marriage and addiction. Featuring heartfelt performances and a compelling narrative, this film remains a moving exploration of love, resilience, and personal transformation. It is an essential addition for collectors who appreciate character-driven stories and poignant cinematic storytelling.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSWHN-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257679115_c8f2afc7-73ba-41e9-ae65-0d8309825075.jpg?v=1787925884,1,191-VHSWHN-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
confessions-of-a-hitman,CONFESSIONS OF A HITMAN,"<p>This original clamshell release offers a gritty look into the criminal underworld through a rare vintage cinematic lens. A must-have for collectors of retro thrillers, the tape delivers an authentic physical media experience characteristic of high-stakes eighties and nineties dramas. The distinctive artwork and historical format provide a nostalgic edge for any enthusiast of classic home video history.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCO3-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257784074.jpg?v=1787925884,1,191-VHSCO3-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
