title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
Tango & Cash,,"Ray Tango and Gabriel Cash are two successful narcotics detectives who can't stand each other. Crime lord Yves Perret, furious at the loss of income they have caused him, plots an elaborate revenge against them.",883929051076,0883929051076,,,,"Blu-Ray, action",,,0.00,,,,,1,191-BLRTAN-001A,,,,,,,,
Furious 7,,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,025192398650,0025192398650,,,,"Blu-Ray, action",,,0.00,,,,,1,191-BLRFUR-001A,,,,,,,,
Cold Pursuit,,"This high-definition Blu-ray release offers a gripping cinematic experience centered on a father seeking justice in a frozen mountain landscape. It features stunning visuals of snow-covered terrain along with bonus content that provides a behind-the-scenes look at the making of this intense action thriller. The film blends dark humor with stylized violence, making it an essential addition for fans of gritty revenge stories and cinematic storytelling.",031398302032,0031398302032,,,,"DVD, action",,,0.00,,,,,1,191-DVDCOL-001A,,,,,,,,
Can't Hardly Wait,,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",043396027145,0043396027145,,,,"DVD, comedy",,,0.00,,,,,1,191-DVDCAN-001A,,,,,,,,
Cowboys & Aliens,,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",025192074783,0025192074783,,,,"Blu-Ray, sci-fi",,,0.00,,,,,1,191-BLRCWB-001A,,,,,,,,
White Noise,,"An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions.",025192693120,0025192693120,,,,"DVD, thriller",,,0.00,,,,,1,191-DVDWHI-001A,,,,,,,,
Say Anything,,"Average student and eternal optimist Lloyd Dobler seeks to capture the heart of Diane Court, a beautiful but unattainable valedictorian classmate. He surprises just about everyone - including himself - when she returns the sentiment. However, Diane's divorced, over-protective father soon begins to disapprove of the match, and Lloyd realises that it's going to take more than just the power of love to conquer all.",024543617266,0024543617266,,,,"DVD, comedy",,,0.00,,,,,1,191-DVDSAY-001A,,,,,,,,
Spider-Man 3,,"This poseable action figure features the iconic black costume design and multiple points of articulation for dynamic display options. Detailed sculpting captures the intricate web patterns and athletic build, making it a must-have addition for any classic superhero figure collection. High-quality materials ensure durability whether it is being used for imaginative play or showcased on a shelf.",043396159280,0043396159280,,,,"DVD, action",,,0.00,,,,,1,191-DVDSPD-001A,,,,,,,,
Red Heat,,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.,012236106012,0012236106012,,,,"Blu-Ray, action",,,0.00,,,,,1,191-BLRRED-001A,,,,,,,,
Lost in Translation,,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",025192395727,0025192395727,,,,"DVD, comedy",,,0.00,,,,,1,191-DVDLOS-001A,,,,,,,,
Kill Bill Volume 2,,"This high-definition Blu-ray edition brings the thrilling conclusion of the legendary revenge saga to life with stunning visual clarity and immersive audio. Collectors will appreciate the inclusion of exclusive bonus features, including deleted scenes and a behind-the-scenes look at the making of this cinematic masterpiece. It is an essential addition for any film enthusiast looking to complete their library of iconic action cinema.",074470102021,0074470102021,,,,"DVD, thriller",,,0.00,,,,,1,191-DVDKIL-001A,,,,,,,,
Ratatouille,,"In one of Paris's finest restaurants, Remy, a determined young rat, dreams of becoming a renowned French chef. Torn between his family's wishes and his true calling, Remy and his pal Linguini set in motion a hilarious chain of events that turns the City of Lights upside down.",786936727173,0786936727173,,,,"DVD, kids-family",,,0.00,,,,,1,191-DVDRAT-001A,,,,,,,,
Spirited Away,,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",826663181579,0826663181579,,,,"DVD, kids-family",,,0.00,,,,,1,191-DVDSPI-001A,,,,,,,,
Royal Tenenbaums,,This special edition double-disc set features a director-approved digital transfer accompanied by an audio commentary and a collection of behind-the-scenes documentaries. The physical package includes a collectible insert with original illustrations and promotional artwork that captures the whimsical aesthetic of the film. It is an essential addition for cinema enthusiasts looking to explore the creative process through extensive interviews and deleted scenes.,786936165425,0786936165425,,,,"DVD, comedy",,,0.00,,,,,1,191-DVDROY-002A,,,,,,,,
Fear and Loathing in Las Vegas,,"Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.",025192033926,0025192033926,,,,"DVD, comedy",,,0.00,,,,,1,191-DVDFEA-001A,,,,,,,,
Get Out,,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",0191329122723,0191329122723,,,,"Blu-Ray, horror",,,0.00,,,,,1,191-BLRGET-001A,,,,,,,,
The Beales of Grey Gardens,,"Mother and daughter - Big Edie and Little Edie Beale - live with six cats in a crumbling house in East Hampton. Little Edie, in her 50s, who wears scarves and bright colors, sings, mugs for the camera, and talks to Al and David Maysles, the filmmakers. Big Edie, in her 70s, recites poetry, comments on her daughter's behavior, and sings ""If I Loved You"" in fine voice. She talks in short sentences; her daughter in volumes. The film is episodic: friends visit, there's a small fire in the house, Little Edie goes to the shore and swims. She talks about the Catholic Church. She's ashamed that local authorities raided the house because of all the cats. She values being different.",715515021326,0715515021326,,,,"DVD, documentary",,,0.00,,,,,1,191-DVDTHB-001A,,,,,,,,
Three Kings,,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",883929091645,0883929091645,,,,"DVD, action",,,0.00,,,,,1,191-DVDTHR-001A,,,,,,,,
Bambi,,"Experience the heartwarming classic in stunning high definition with this multi-format collection featuring the original animated masterpiece and a variety of behind-the-scenes bonus content. This anniversary set includes digital and physical copies, allowing for seamless viewing across all your favorite devices while preserving every vibrant detail of the lush hand-drawn forest. It is an essential addition for collectors and families looking to share a timeless story of friendship and nature's beauty.",786936853582,0786936853582,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,191-BLRBAM-001A,,,,,,,,
Jumanji: Welcome to the Jungle,,Experience the thrill of a high-stakes jungle adventure with this action-packed addition to your family movie collection. This physical copy allows you to revisit every comedic moment and stunning visual sequence in high definition from the comfort of your home. It includes a variety of special featurettes that take you behind the scenes for an immersive look at the making of this modern blockbuster hit.,043396488519,0043396488519,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,191-BLRJUM-001A,,,,,,,,
Being John Malkovich,,"This special edition release features a high-definition digital restoration supervised by the director alongside a wealth of exclusive bonus content including behind-the-scenes documentaries and filmmaker interviews. It includes a collectible booklet containing an essay on the film's cultural impact, making it an essential addition for fans of surrealist cinema and boutique physical media.",715515095310,0715515095310,,,,Blu-Ray,,,0.00,,,,,1,191-BLRBEI-001A,,,,,,,,
Herbie: Fully Loaded,,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.",786936288261,0786936288261,,,,"DVD, kids-family",,,0.00,,,,,1,191-WALHER-001A,,,,,,,,
The Cabin in the Woods,,"Five friends set out for a weekend at a remote cabin in the woods, expecting nothing more than fun and relaxation. As night falls, they discover that something far more unsettling is at work and that nothing about their getaway is what it seems.",031398156147,0031398156147,,,,"DVD, horror",,,0.00,,,,,1,191-DVDTHC-001A,,,,,,,,
16 Blocks,,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.",012569829466,0012569829466,,,,"Blu-Ray, action",,,0.00,,,,,1,191-BLR16B-001A,,,,,,,,
Saving Private Ryan,,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",032429131713,0032429131713,,,,"Blu-Ray, drama",,,0.00,,,,,1,191-BLRSAV-001A,,,,,,,,
The Forgotten,,"Telly Paretta is a grieving mother struggling to cope with the loss of her 9-year-old son. She is stunned when her psychiatrist reveals that she has created nine years of memories about a son she never had. But when she remembers a man who had a similar experience, Telly embarks on a search to prove her son's existence, and her sanity.",043396100787,0043396100787,,,,"DVD, thriller",,,0.00,,,,,1,191-BL2THE-001A,,,,,,,,
Snatch (Special Edition),,"Unscrupulous boxing promoters, violent bookies, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewellers fight to track down a priceless stolen diamond.",043396015661,0043396015661,,,,"DVD, drama",,,0.00,,,,,1,191-DVDSNA-001A,,,,,,,,
You've Got Mail,,Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.,085391695424,0085391695424,,,,"DVD, romantic-comedy",,,0.00,,,,,1,191-DVDYOU-001A,,,,,,,,
Cinderella Man,,"The true story of boxer Jim Braddock who, following his retirement in the 1930s, makes a surprise comeback in order to lift his family out of poverty.",025192583926,0025192583926,,,,"DVD, drama",,,0.00,,,,,1,191-DVDCIN-001A,,,,,,,,
Catch Me If You Can,,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",667068998221,0667068998221,,,,"DVD, drama",,,0.00,,,,,1,191-DVDCAT-001A,,,,,,,,
Prometheus,,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",024543353324,0024543353324,,,,"4K, sci-fi",,,0.00,,,,,1,191-BLRPRM-001A,,,,,,,,
Matrix Reloaded,,"The Resistance builds in numbers as humans are freed from the Matrix and brought to the city of Zion. Neo discovers his superpowers, including the ability to see the code inside the Matrix. With machine sentinels digging to Zion in 72 hours, Neo, Morpheus and Trinity must find the Keymaker to ultimately reach the Source.",5051891164925,5051891164925,,,,"4K, sci-fi",,,0.00,,,,,1,191-BLRTHM-001A,,,,,,,,
Darkest Hour,,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler or fight on knowing that it could mean the end of the British Empire.",0191329062869,0191329062869,,,,"4K, drama",,,0.00,,,,,1,191-BLRDAR-001A,,,,,,,,
American Made,,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",191329032008,0191329032008,,,,"4K, thriller",,,0.00,,,,,1,191-BLRAME-001A,,,,,,,,
John Wick: Chapter 3 - Parabellum,,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",0031398306368,0031398306368,,,,"4K, action",,,0.00,,,,,1,191-BLRJOH-001A,,,,,,,,
A Very Long Engagement,,"Young Frenchwoman Mathilde searches for the truth about her missing fiancé, lost during World War I, and learns many unexpected things along the way. The love of her life is gone. But she refuses to believe he's gone forever — and she needs to know for sure.",012569685000,0012569685000,,,,"DVD, foreign",,,0.00,,,,,1,191-DVDAVE-001A,,,,,,,,
30 Days of Night,,"This gripping graphic novel captures a terrifying month-long siege where eternal darkness provides the perfect cover for a pack of ruthless vampires. The stark, visceral illustration style heightens the tension as a small Alaskan town fights for survival against an ancient predatory threat. It is a cinematic horror masterpiece that remains a definitive modern classic for fans of supernatural suspense and survival stories.",043396196155,0043396196155,,,,"DVD, horror",,,0.00,,,,,1,191-DVD30D-001A,,,,,,,,
Jupiter Ascending,,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",5051892203753,5051892203753,,,,"4K, sci-fi",,,0.00,,,,,1,191-BLRJUP-001A,,,,,,,,
Solo: A Star Wars Story,,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",786936859096,0786936859096,,,,"4K, sci-fi",,,0.00,,,,,1,191-BLRSOL-001A,,,,,,,,
True Grit,,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",032429227614,0032429227614,,,,"Blu-Ray, drama",,,0.00,,,,,1,191-BLRTRU-001A,,,,,,,,
Bram Stoker's Dracula,,"Count Dracula, a 15th-century prince, is condemned to live off the blood of the living for eternity. Young lawyer Jonathan Harker is sent to Dracula's castle to finalise a land deal, but when the Count sees a photo of Harker's fiancée, Mina, the spitting image of his dead wife, he imprisons him and sets off for London to track her down.",043396150201,0043396150201,,,,"Blu-Ray, horror",,,0.00,,,,,1,191-BLRBRM-001A,,,,,,,,
Bourne Supremacy,,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",025192059032,0025192059032,,,,"Blu-Ray, action",,,0.00,,,,,1,191-BLRBOU-001A,,,,,,,,
Amazing Spider-Man 2,,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",043396439580,0043396439580,,,,"Blu-Ray, action",,,0.00,,,,,1,191-BLRAMA-001A,,,,,,,,
Memoirs of a Geisha,,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",043396179998,0043396179998,,,,"DVD, drama",,,0.00,,,,,1,191-DVDMMR-001A,,,,,,,,
Hugo,,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",0760137127253,0760137127253,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,191-BLRHUO-001A,,,,,,,,
Raging Bull,,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",027616919533,0027616919533,,,,"DVD, drama",,,0.00,,,,,1,191-DVDRAG-001A,,,,,,,,
Pulp Fiction,,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",32429344168,0032429344168,,,,"DVD, thriller",,,0.00,,,,,1,191-DVDPUL-001A,,,,,,,,
Out of Africa,,"Tells the life story of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on her 1937 autobiographical novel.",25192025020,0025192025020,,,,"DVD, drama",,,0.00,,,,,1,191-DVDOUT-001A,,,,,,,,
Van Helsing,,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,025192326622,0025192326622,,,,"DVD, sci-fi",,,0.00,,,,,1,191-DVDVAN-001A,,,,,,,,
Underworld: Evolution,,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.",043396144385,0043396144385,,,,"DVD, sci-fi",,,0.00,,,,,1,191-DVDUND-001A,,,,,,,,
Finding Dory,,"Experience the heartwarming underwater journey of a forgetful blue tang as she searches for her long-lost parents across the ocean. This comprehensive home media set includes high-definition discs and a digital code, allowing you to enjoy the stunning animation and beloved characters on any device. It is a perfect addition to any family collection, offering hours of vibrant entertainment and meaningful lessons about friendship and perseverance.",786936851038,0786936851038,,,,"Blu-Ray, kids-family",,,0.00,,,,,1,191-BLRFND-002A,,,,,,,,
