Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
the-associate-vhs-floor-sale-comedy,The Associate,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,28298490,,,,comedy
running-scared-vhs-floor-sale-comedy,Running Scared,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,28265722,,,,comedy
indecent-proposal-vhs-floor-sale-drama,Indecent Proposal,,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,6.00,28232954,,,,drama
days-of-thunder-vhs-floor-sale-action,Days of Thunder,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,8.00,28200186,,,,action
out-of-time-vhs-floor-sale-thriller,Out of Time,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,28167418,,,,thriller
on-golden-pond-vhs-floor-sale-drama,On Golden Pond,,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,28134650,,,,drama
a-perfect-murder-vhs-floor-sale-thriller,A Perfect Murder,"<p>Millionaire industrialist Steven Taylor is a man who has everything but what he craves most: the love and fidelity of his wife. A hugely successful player in the New York financial world, he considers her to be his most treasured acquisition. But she needs more than simply the role of dazzling accessory.</p>",VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,28101882,https://image.tmdb.org/t/p/w1280/wC0ax12N9GQ8vMXPEs4nES5AAiB.jpg,,A Perfect Murder (1998) poster,thriller
runaway-bride-vhs-floor-sale-romantic-comedy,Runaway Bride,,VHS,Media > Videos,"Floor Sale, VHS, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,6.00,27970810,,,,romantic-comedy
finians-rainbow-vhs-floor-sale-musical,Finian's Rainbow,"<p>An Irishman and his daughter arrive in the American South with a stolen pot of gold, hoping to make their fortune. Pursued by a leprechaun desperate to recover his treasure, they become entangled in a battle over land, love, and prejudice in Rainbow Valley—where the gold’s magic turns wishes, and lives, upside down.</p>",VHS,Media > Videos,"Floor Sale, VHS, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,8.00,27774202,https://image.tmdb.org/t/p/w1280/7vPJBLw9GL0FlJXXTgZqWnwMzK9.jpg,,Finian's Rainbow (1968) poster,musical
the-color-of-money-vhs-floor-sale-drama,The Color of Money,"<p>Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,8.00,27741434,https://image.tmdb.org/t/p/w1280/dVdnHmdQu3JtLAAksjTmTEF76gD.jpg,,The Color of Money (1986) poster,drama
the-american-president-vhs-floor-sale-romantic-comedy,The American President,"<p>Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.</p>",VHS,Media > Videos,"Floor Sale, VHS, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,5.00,27610362,https://image.tmdb.org/t/p/w1280/yObOAYFIHXHkFPQ3jhgkN2ezaD.jpg,,The American President (1995) poster,romantic-comedy
air-force-one-vhs-floor-sale-thriller,Air Force One,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,27544826,,,,thriller
steel-magnolias-vhs-floor-sale-comedy,Steel Magnolias,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,7.00,27512058,,,,comedy
scorpio-vhs-floor-sale-thriller,Scorpio,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,27479290,,,,thriller
shenandoa-vhs-floor-sale-drama,Shenandoa,"<p>Bronson Howard's Great Civil War Story in Three Reels, Featuring General Philip Sheridan's Ride from Winchester, 20 Miles Away.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,8.00,27086074,https://image.tmdb.org/t/p/w1280/y8FsJqCEB2TWZXjdFpxyijNXcNy.jpg,,Shenandoa (1913) poster,drama
sahara-vhs-floor-sale-action,Sahara,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,27053306,,,,action
the-assignment-vhs-floor-sale-thriller,The Assignment,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,14990842,,,,thriller
live-and-let-die-vhs-floor-sale-action,Live and Let Die,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,8.00,14958074,,,,action
finding-neverland-dvd-floor-sale-kids-family,Finding Neverland,"<p>During a writing slump, playwright J.M. Barrie meets a widow and her four children, all young boys—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan.</p>",DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,14925306,https://image.tmdb.org/t/p/w1280/A9jgLICNCEb3lvWdNaIKAG9pRdp.jpg,,Finding Neverland (2004) poster,kids-family
flyboys-bluray-floor-sale-action,Flyboys,"<p>The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,14859770,https://image.tmdb.org/t/p/w1280/xezeqrrno6ytLyLrbTXRGUk4rdu.jpg,,Flyboys (2006) poster,action
the-fault-in-our-stars-bluray-floor-sale-drama,The Fault in Our Stars,"<p>Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,6.00,14827002,https://image.tmdb.org/t/p/w1280/kcVuktIlrn9SAN1uBmPDnocTQmF.jpg,,The Fault in Our Stars (2014) poster,drama
full-metal-jacket-bluray-floor-sale-drama,Full Metal Jacket,<p>A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.</p>,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,8.00,14761466,https://image.tmdb.org/t/p/w1280/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,,Full Metal Jacket (1987) poster,drama
cloverfield-bluray-floor-sale-sci-fi,Cloverfield,"<p>Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,6.00,14728698,https://image.tmdb.org/t/p/w1280/qIegUGJqyMMCRjkKV1s7A9MqdJ8.jpg,,Cloverfield (2008) poster,sci-fi
the-devils-own-dvd-floor-sale-thriller,The Devil's Own,,DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,14695930,,,,thriller
die-hard-bluray-floor-sale-thriller,Die Hard,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,14630394,,,,thriller
a-good-day-to-die-hard-bluray-floor-sale-thriller,A Good Day to Die Hard,"<p>Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,8.00,14597626,https://image.tmdb.org/t/p/w1280/qJ0csDXAVFMsNn0cRcjy6W6PxAK.jpg,,A Good Day to Die Hard (2013) poster,thriller
die-hard-with-a-vengeance-bluray-floor-sale-thriller,Die Hard With A Vengeance,"<p>New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,8.00,14564858,https://image.tmdb.org/t/p/w1280/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg,,Die Hard With A Vengeance (1995) poster,thriller
mr-mrs-smith-bluray-floor-sale-action,Mr. & Mrs. Smith,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,14532090,,,,action
mulan-mulan-ii-bluray-floor-sale-kids-family,"Mulan, Mulan II",,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,14499322,,,,kids-family
the-mummy-collectors-set-dvd-floor-sale-action,The Mummy Collector's Set,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,14.00,27008762,,,,action
mama-mia-dvd-floor-sale-kids-family,Mama Mia,,DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,26975994,,,,kids-family
minions-bluray-floor-sale-kids-family,Minions,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,26943226,,,,kids-family
moana-bluray-floor-sale-kids-family,Moana,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,26910458,,,,kids-family
mojin-the-lost-legend-bluray-floor-sale-fantasy,Mojin: The Lost Legend,"<p>Three tomb raiders retire from their roles and move to New York to enjoy the rest of their lives. However, they are asked to resume duty in order to find out the reason behind the loss of a loved one.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,8.00,26844922,https://image.tmdb.org/t/p/w1280/supoIHkh3dzDi1XmvK8tgGlkGNS.jpg,,Mojin: The Lost Legend (2015) poster,fantasy
a-monster-calls-bluray-floor-sale-fantasy,A Monster Calls,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,8.00,26812154,,,,fantasy
meet-the-robinsons-dvd-floor-sale-kids-family,Meet the Robinsons,"<p>Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.</p>",DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,26779386,https://image.tmdb.org/t/p/w1280/naya0zF4kT401Sx15AtwB9vpcJr.jpg,,Meet the Robinsons (2007) poster,kids-family
man-of-steel-dvd-floor-sale-action,Man of Steel,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,26746618,,,,action
march-of-the-penguins-dvd-floor-sale-documentary,March of the Penguins,"<p>Every year, thousands of Antarctica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.  This amazing, true-life tale is touched with humour and alive with thrills. Breathtaking photography captures the transcendent beauty and staggering drama of devoted parent penguins who, in the fierce polar winter, take turns guarding their egg and trekking to the ocean in search of food. Predators hunt them, storms lash them. But the safety of their adorable chicks makes it all worthwhile. So follow the leader... to adventure!!</p>",DVD,Media > Videos,"Floor Sale, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,5.00,26713850,https://image.tmdb.org/t/p/w1280/o9xJ1xG1WKlHkl8ACqq0LShOuMu.jpg,,March of the Penguins (2005) poster,documentary
the-martian-bluray-floor-sale-sci-fi,The Martian,"<p>During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,8.00,26648314,https://image.tmdb.org/t/p/w1280/fASz8A0yFE3QB6LgGoOfwvFSseV.jpg,,The Martian (2015) poster,sci-fi
the-manchurian-candidate-dvd-floor-sale-thriller,The Manchurian Candidate,,DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,26615546,,,,thriller
marie-antoinette-dvd-floor-sale-drama,Marie Antoinette,,DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,6.00,26517242,,,,drama
maleficent-mistress-of-evil-bluray-floor-sale-kids-family,Maleficent: Mistress of Evil,"<p>Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,9.00,26484474,https://image.tmdb.org/t/p/w1280/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,,Maleficent: Mistress of Evil (2019) poster,kids-family
love-is-a-many-splendored-thing-dvd-floor-sale-drama,Love is a Many-Splendored Thing,<p>A widowed doctor of both Chinese and European descent falls in love with a married American correspondent in Hong Kong during China's Communist revolution.</p>,DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,6.00,26451706,https://image.tmdb.org/t/p/w1280/a9aqlitzVeo5fq6UX5Ekl5kopco.jpg,,Love is a Many-Splendored Thing (1955) poster,drama
lost-treasure-of-the-grand-canyon-bluray-floor-sale-fantasy,Lost Treasure of the Grand Canyon,"<p>A team of Smithsonian researchers have stumbled across a lost walled Aztec city guarded by some evil spirits, including a ""great flying serpent of death."" As days turn to weeks, Susan Jordan, the daughter of the professor leading the expedition, assembles a team to rescue her father and his colleagues from the clutches of the ancient Aztec warriors and their horrible serpent god.</p>",Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,6.00,26418938,https://image.tmdb.org/t/p/w1280/quq3P4NYgJHgWrFkgN6dnXN2ub6.jpg,,Lost Treasure of the Grand Canyon (2008) poster,fantasy
