Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
con-air-vhs-floor-sale-action,Con Air,"<p>Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,67997178,https://image.tmdb.org/t/p/w1280/kOKjgrEzGOP92rVQ6srA9jtp60l.jpg,,Con Air (1997) poster,action
congo-vhs-rental-action,Congo,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,78578170,,,,action
contact-vhs-floor-sale-sci-fi,Contact,,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,6.00,69078522,,,,sci-fi
contact-vhs-rental-sci-fi,Contact,,VHS,Media > Videos,"Rental, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,78479866,,,,sci-fi
covert-action-vhs-floor-sale-action,Covert Action,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,9.00,56642810,,,,action
crazy-beautiful-vhs-floor-sale-romantic-comedy,Crazy/Beautiful,"<p>At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood.</p>",VHS,Media > Videos,"Floor Sale, VHS, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,5.00,68062714,https://image.tmdb.org/t/p/w1280/1kxn6w6lvKkrhmVxfVqI0cfBmLa.jpg,,Crazy/Beautiful (2001) poster,romantic-comedy
crocodile-dundee-vhs-rental-comedy,Crocodile Dundee,,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,80920314,,,,comedy
dances-with-wolves-vhs-floor-sale-drama,Dances with Wolves,"<p>Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,17582074,https://image.tmdb.org/t/p/w1280/hw0ZEHAaTqTxSXGVwUFX7uvanSA.jpg,,Dances with Wolves (1990) poster,drama
das-boot-directors-cut-vhs-rental-drama,Das Boot: Directors Cut,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,26529018,,,,drama
dave-vhs-floor-sale-comedy,Dave,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,79808506,,,,comedy
dead-poets-society-vhs-floor-sale-drama,Dead Poets Society,"<p>At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,7.00,64866298,https://image.tmdb.org/t/p/w1280/tNvKkSnnn4Z6RCBThyK1gfCSSvv.jpg,,Dead Poets Society (1989) poster,drama
death-wise-the-face-of-death-vhs-rental-action,Death Wise The Face of Death,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,79397370,,,,action
death-wish-1974-vhs-floor-sale-action,Death Wish (1974),"<p>After his wife is murdered by street punks, a pacifistic New York City architect becomes a one-man vigilante squad, prowling the streets for would-be muggers after dark.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,8.00,68608762,https://image.tmdb.org/t/p/w1280/rNksI6UiuTgLtBy69WvKT1PrG0R.jpg,,Death Wish (1974) poster,action
death-wish-3-vhs-floor-sale-action,Death Wish 3,<p>Architect/vigilante Paul Kersey arrives back in New York City and is forcibly recruited by a crooked police chief to fight street crime caused by a large gang terrorizing the neighborhoods.</p>,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,98426618,https://image.tmdb.org/t/p/w1280/mc33TytXxkC9cSKyztDJzwF3lbn.jpg,,Death Wish 3 (1985) poster,action
death-wish-4-the-crackdown-vhs-rental-action,Death Wish 4 The Crackdown,"<p>After the death of his girlfriend's daughter from a drug overdose, Paul Kersey takes on the local drug cartel.</p>",VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,78250490,https://image.tmdb.org/t/p/w1280/r8HwJQJyKRyJ2JypwiVR5p0ZV84.jpg,,Death Wish 4 The Crackdown (1987) poster,action
deep-cover-vhs-floor-sale-action,Deep Cover,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,03913210,,,,action
deep-impact-vhs-floor-sale-sci-fi,Deep Impact,,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,5.00,17975290,,,,sci-fi
delta-force-2-vhs-rental-action,Delta Force 2,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,79495674,,,,action
die-hard-2-vhs-floor-sale-action,Die Hard 2,"<p>One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in a plot to free a South American army general and drug smuggler being flown into the US to face drug charges. It's now up to McClane to take on the terrorists, while coping with an inept airport police chief, an uncooperative anti-terrorist squad, and the life of his wife and everyone else trapped in planes circling overhead.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,68947450,https://image.tmdb.org/t/p/w1280/ybki0UWO3OPhaM6MSniuKC7sy1R.jpg,,Die Hard 2 (1990) poster,action
die-hard-with-a-vengeance-vhs-floor-sale-action,Die Hard With a Vengeance,"<p>New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,68980218,https://image.tmdb.org/t/p/w1280/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg,,Die Hard With a Vengeance (1995) poster,action
diner-vhs-floor-sale-drama,DINER,,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,7.00,96427770,,,,drama
do-the-right-thing-vhs-floor-sale-drama,Do the Right Thing,,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,10.00,17942522,,,,drama
double-edge-vhs-rental-action,Double Edge,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,81870586,,,,action
double-jeopardy-vhs-floor-sale-thriller,Double Jeopardy,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,42083578,,,,thriller
dragon-heart-vhs-floor-sale-fantasy,Dragon Heart,"<p>In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.</p>",VHS,Media > Videos,"Floor Sale, VHS, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,6.00,17745914,https://image.tmdb.org/t/p/w1280/1J2FvxEoEKMFT9TjUdfhm0MJhZD.jpg,,Dragon Heart (1996) poster,fantasy
dreamcatcher-vhs-floor-sale-horror,Dreamcatcher,,VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,7.00,04273658,,,,horror
dude-wheres-my-car-vhs-floor-sale-comedy,"Dude, Where's My Car?",<p>Two stoners wake up after a night of partying and cannot remember where they parked their car.</p>,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,97672954,https://image.tmdb.org/t/p/w1280/A5FBQplPsSVVvdYn4NHgtWYF8un.jpg,,"Dude, Where's My Car? (2000) poster",comedy
dumb-and-dumber-vhs-floor-sale-comedy,Dumb and Dumber,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,68292090,,,,comedy
dying-to-get-rich-susans-plan-vhs-floor-sale-comedy,Dying to Get Rich! Susan's Plan,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,97836794,,,,comedy
empire-of-the-sun-vhs-floor-sale-drama,Empire of the Sun,"<p>Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirit, providing a beacon of hope for the others held captive with him.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,6.00,97705722,https://image.tmdb.org/t/p/w1280/gEaCzjwHoPgyQFcwHql7o5YLHAU.jpg,,Empire of the Sun (1987) poster,drama
empire-records-vhs-floor-sale-comedy,Empire Records,<p>The employees of an independent music store learn about each other as they try to stop the store from being absorbed by a large chain.</p>,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,97738490,https://image.tmdb.org/t/p/w1280/qKP7hVdjAAvRvbF3GBCbzi5LzMf.jpg,,Empire Records (1995) poster,comedy
enemy-at-the-gates-vhs-floor-sale-action,Enemy at the Gates,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,17485050,,,,action
enemy-mine-vhs-floor-sale-sci-fi,Enemy Mine,,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,7.00,96657146,,,,sci-fi
enemy-of-the-state-vhs-floor-sale-action,Enemy of the State,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,56216826,,,,action
entrapment-vhs-floor-sale-action,Entrapment,"<p>Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,96624378,https://image.tmdb.org/t/p/w1280/psrm7DToacaxQvgViBAcrYiLKzH.jpg,,Entrapment (1999) poster,action
envy-vhs-floor-sale-comedy,Envy,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,97771258,,,,comedy
eraser-vhs-floor-sale-action,Eraser,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,96591610,,,,action
erin-brockovich-vhs-floor-sale-drama,Erin Brockovich,"<p>A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,96493306,https://image.tmdb.org/t/p/w1280/eMs20iUQyZVs05Ck7Q0LNnRsstr.jpg,,Erin Brockovich (2000) poster,drama
ernest-saves-christmas-vhs-floor-sale-holiday,Ernest Saves Christmas,"<p>When Santa Claus decides to retire and pass on his magic bag of Christmas surprises to a new Saint Nick, he enlists the aid of a hilarious assortment of characters. A perky teen runaway and hapless taxi driver Ernest P. Worrell must convince a skeptical kiddie-show host to take over the post of Father Christmas.</p>",VHS,Media > Videos,"Floor Sale, VHS, Holiday, Formatted",Genre,Holiday,shopify,1,deny,manual,10.00,98459386,https://image.tmdb.org/t/p/w1280/4XYMlJg9sqM1e80pNb9lCK3oJ4v.jpg,,Ernest Saves Christmas (1988) poster,holiday
escape-from-alcatraz-vhs-floor-sale-action,Escape from Alcatraz,"<p>San Francisco Bay, January 18, 1960. Frank Lee Morris is transferred to Alcatraz, a maximum security prison located on a rocky island. Although no one has ever managed to escape from there, Frank and other inmates begin to carefully prepare an escape plan.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,17943802,https://image.tmdb.org/t/p/w1280/uORr2GXQnyqgBOg6tVsRCJD2qxc.jpg,,Escape from Alcatraz (1979) poster,action
ever-after-vhs-rental-drama,Ever After,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,26627322,,,,drama
excalibur-limited-edition-4k-ultra-hd-4k-floor-sale-fantasy,Excalibur [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,55.00,40545786,,,,fantasy
executive-decision-vhs-floor-sale-action,Executive Decision,"<p>Terrorists hijack a 747 inbound to Washington D.C., demanding the release of their imprisoned leader. Intelligence expert David Grant suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,54971642,https://image.tmdb.org/t/p/w1280/hLjXkFr9fHlWzRVwu1T31QSVHRq.jpg,,Executive Decision (1996) poster,action
falling-down-limited-edition-blu-ray-4k-ultra-hd-4k-floor-sale-action,Falling Down (Limited Edition) [Blu-ray] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Action, Formatted",Genre,Action,shopify,1,deny,manual,45.00,40480250,,,,action
fantasia-vhs-floor-sale-kdis-family,Fantasia,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,81734394,,,,kids-family
fantasy-mission-force-vhs-floor-sale-action,Fantasy Mission Force,<p>A force of loners and fighters is put together to try and rescue the generals and save the war effort with the promise of gold and pardons of past crimes.</p>,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,22.00,18173178,https://image.tmdb.org/t/p/w1280/irKjRoSKk8cywZ9UbYfFF5kmJrU.jpg,,Fantasy Mission Force (1983) poster,action
fargo-vhs-floor-sale-thriller,Fargo,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,9.00,33861882,,,,thriller
fatal-attraction-vhs-rental-documentary,Fatal Attraction,,VHS,Media > Videos,"Rental, VHS, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,0,13598202,,,,documentary
fathers-day-vhs-floor-sale-comedy,Father's Day,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,33894650,,,,comedy
fear-vhs-floor-sale-thriller,Fear,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,97083130,,,,thriller
final-destination-vhs-floor-sale-horror,Final Destination,,VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,9.00,34156794,,,,horror
final-fantasy-the-spirit-within-vhs-floor-sale-sci-fi,Final Fantasy: The Spirit Within,,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,10.00,42050810,,,,sci-fi
final-voyage-vhs-floor-sale-action,Final Voyage,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,10.00,55790842,,,,action
first-knight-vhs-floor-sale-action,First Knight,"<p>The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,33403130,https://image.tmdb.org/t/p/w1280/dJH5bwtu3UxbwRsSlhlhmMrV8ZH.jpg,,First Knight (1995) poster,action
fletch-vhs-floor-sale-comedy,Fletch,"<p>When investigative reporter Irwin ""Fletch"" Fletcher goes undercover to write a piece on the drug trade at a local beach, he's approached by wealthy businessman Alan Stanwyk, who offers him $50,000 to murder him. With sarcastic wit and a knack for disguises, Fletch sets out to uncover Stanwyk's story.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,34124026,https://image.tmdb.org/t/p/w1280/nKDnMvVynvj7lwdv1iAZO1DzTYn.jpg,,Fletch (1985) poster,comedy
flubber-vhs-floor-sale-kdis-family,Flubber,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,81668858,,,,kids-family
for-a-few-dollars-more-vhs-floor-sale-action,For a Few Dollars More,"<p>Two bounty hunters both pursue the brutal and sadistic bandit, El Indio, who has a large bounty on his head.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,04535802,https://image.tmdb.org/t/p/w1280/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,,For a Few Dollars More (1965) poster,action
for-a-few-dollars-more-vhs-rental-action,For a Few Dollars More,"<p>Two bounty hunters both pursue the brutal and sadistic bandit, El Indio, who has a large bounty on his head.</p>",VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,78217722,https://image.tmdb.org/t/p/w1280/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,,For a Few Dollars More (1965) poster,action
four-weddings-and-a-funeral-vhs-floor-sale-comedy,Four Weddings and a Funeral,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,67636730,,,,comedy
fried-green-tomatoes-vhs-floor-sale-drama,Fried Green Tomatoes,"<p>Amidst her own personality crisis, a southern housewife meets an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in 1920s Whistle Stop, Alabama.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,03945978,https://image.tmdb.org/t/p/w1280/g71l1vbJwyAAYk8zKCkIQQ58qcb.jpg,,Fried Green Tomatoes (1991) poster,drama
full-metal-jacket-vhs-floor-sale-drama,Full Metal Jacket,<p>A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.</p>,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,7.00,67603962,https://image.tmdb.org/t/p/w1280/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,,Full Metal Jacket (1987) poster,drama
ghost-dad-vhs-floor-sale-comedy,Ghost Dad,"<p>Elliot Hopper, a widower with three children, is working on a business deal to get his family out of financial straits when he is suddenly killed in a taxi accident. With the aid of a paranormal researcher, Elliott attempts to complete the deal from the beyond, ensuring his family will be taken care of.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,33337594,https://image.tmdb.org/t/p/w1280/vYNIUUkJSZixxrfpMLFgVlagbaf.jpg,,Ghost Dad (1990) poster,comedy
ghost-sealed-vhs-floor-sale-drama,Ghost (Sealed),,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,11.00,14812666,,,,drama
ghostbusters-vhs-floor-sale-comedy,Ghostbusters,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,41952506,,,,comedy
gijane-vhs-floor-sale-action,G.I.Jane,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,35784186,,,,action
gods-and-monsters-vhs-floor-sale-drama,Gods and Monsters,,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,7.00,68488698,,,,drama
gone-in-60-seconds-sealed-vhs-floor-sale-action,Gone in 60 Seconds (Sealed),,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,11.00,57837050,,,,action
good-morning-vietnam-vhs-floor-sale-drama,"Good Morning, Vietnam",,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,6.00,68554234,,,,drama
greedy-vhs-floor-sale-comedy,Greedy,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,41985274,,,,comedy
grosse-pointe-blank-vhs-floor-sale-comedy,Grosse Pointe Blank,"<p>Hitman Martin Blank becomes a moving target after he rebuffs a fellow assassin's invitation to form a union. On the advice of his quirky assistant and neurotic psychiatrist, Martin begrudgingly heads out to Grosse Pointe, Michigan for his ten-year high school reunion, where he soon comes across the woman he jilted on prom night.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,33140986,https://image.tmdb.org/t/p/w1280/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,,Grosse Pointe Blank (1997) poster,comedy
grumpy-old-men-vhs-floor-sale-comedy,Grumpy Old Men,"<p>For decades, next-door neighbors and former friends John and Max have feuded, trading insults and wicked pranks. When an attractive widow moves in nearby, their bad blood erupts into a high-stakes rivalry full of naughty jokes and adolescent hijinks.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,33108218,https://image.tmdb.org/t/p/w1280/iMY7yFn4gMvGaQYMGWnyX2QgvHZ.jpg,,Grumpy Old Men (1993) poster,comedy
happy-gilmore-vhs-floor-sale-comedy,Happy Gilmore,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,33042682,,,,comedy
hard-justice-vhs-floor-sale-action,Hard Justice,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,10.00,18074874,,,,action
hard-justice-vhs-rental-action,Hard Justice,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,81608442,,,,action
hard-to-kill-vhs-floor-sale-action,Hard to Kill,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,17419514,,,,action
harry-potter-and-the-sorcerers-stone-vhs-rental-kids-family,Harry Potter and the Sorcerer's Stone,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,26889466,,,,kids-family
harvey-vhs-floor-sale-comedy,Harvey,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,7.00,33534202,,,,comedy
hearts-and-souls-vhs-floor-sale-comedy,Hearts and Souls,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,33501434,,,,comedy
hercules-against-the-moon-men-vhs-floor-sale-action,Hercules Against the Moon Men,"<p>Hercules is summoned to oppose the evil Queen Samara, who has allied herself with aliens and is sacrificing her own people in a bid to awaken a moon goddess.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,10.00,33665274,https://image.tmdb.org/t/p/w1280/lQSDjwoJUr7uxmHYcrUHxVA2Roq.jpg,,Hercules Against the Moon Men (1964) poster,action
hercules-in-new-york-vhs-floor-sale-action,Hercules in New York,"<p>Hercules is sent from Mount Olympus to modern-day Manhattan, where he takes up professional wrestling before getting mixed up with a gang of mobsters.</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,30.00,98688762,https://image.tmdb.org/t/p/w1280/2Rad0CXcWSyjp6vidmz08QriYNZ.jpg,,Hercules in New York (1970) poster,action
high-school-high-vhs-floor-sale-comedy,High School High,"<p>Richard Clark has just left the well-known Wellington Academy to teach at Marion Barry High School. Now, he will try to inspire the D-average students into making good grades and try to woo a fellow teacher.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,32846074,https://image.tmdb.org/t/p/w1280/rVaKt2stFzTfae2VEuTz3hlF3yC.jpg,,High School High (1996) poster,comedy
highlander-vhs-floor-sale-fantasy,Highlander,,VHS,Media > Videos,"Floor Sale, VHS, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,7.00,17255674,,,,fantasy
hollywood-homicide-vhs-rental-comedy,Hollywood Homicide,"<p>Joe Gavilan and his new partner K. C. Calden, are detectives on the beat in Tinseltown. Neither one of them really wants to be a cop, Gavilan moonlights as a real estate broker, and Calden is an aspiring actor moonlighting as a yoga instructor. When the two are assigned a big case they must work out whether they want to solve the case or follow their hearts.</p>",VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,79871738,https://image.tmdb.org/t/p/w1280/Am7AhZYG7HLksY5E35oaEJ3Desz.jpg,,Hollywood Homicide (2003) poster,comedy
hook-vhs-floor-sale-kdis-family,Hook,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,81996538,,,,kids-family
i-am-sam-vhs-floor-sale-drama,i am sam,,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,7.00,97640186,,,,drama
i-heart-huckabees-vhs-floor-sale-comedy,I Heart Huckabees,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,7.00,32944378,,,,comedy
indian-jones-and-the-last-crusade-vhs-floor-sale-action,Indiana Jones and the Last Crusade,"<p>In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,32780538,https://image.tmdb.org/t/p/w1280/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg,,Indiana Jones and the Last Crusade (1989) poster,action
