Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
backrooms-cultcave-vhs-floor-sale-horror,Backrooms (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,36.00,50414330,,,,horror
bangkock-dangerous-dvd-rental-action,Bangkock Dangerous,<p></p>,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,52486650,,,,action
birdcage,Birdcage Promotional Copy,"<p>This vintage physical media release offers a nostalgic viewing experience of a beloved comedy classic in its original analog format. Housed in a protective cardboard slipcase, this collectible tape is perfect for fans of nineties cinema and retro home theater setups. It provides an authentic way to enjoy the vibrant performances and heartwarming humor of this celebrated film.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,10.00,191-VHSBIR-001A,,,,comedy
blackhat-standard-edition-4k-ultra-hd-4k-floor-sale-action,Blackhat (Standard Edition) [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Action, Formatted",Genre,Action,shopify,1,deny,manual,45.00,92108026,,,,action
blue-in-th-face-vhs-floor-sale-comedy,Blue in th Face,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,10.00,57818106,,,,comedy
brians-songs-vhs-rental-drama,Brian's Songs,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,51258106,,,,drama
broken-english-1997,Broken English 1997,"<p>This classic 1997 drama comes in its original physical format, offering a nostalgic viewing experience for collectors of international cinema. It features a gripping narrative set against the backdrop of immigration and identity, preserved on a vintage tape that captures the authentic aesthetic of the era. This rare find is a must-have for enthusiasts looking to complete their library of nineties independent films.</p>",VHS,Media > Videos,"Floor Sale, VHS, Foreign, Formatted",Genre,Foreign,shopify,1,deny,manual,7.00,191-VHSBRK-001A,,,,foreign
camoulage-vhs-floor-sale-comedy,Camoulage,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,84919802,,,,comedy
chud-standard-edition-blu-ray-bluray-floor-sale-sci-fi,C.H.U.D. [Standard Edition] [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,38.00,92730618,,,,sci-fi
crimson-peak-4k-ultra-hd-4k-floor-sale-horror,Crimson Peak [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,92468474,,,,horror
crimson-peak-blu-ray-bluray-floor-sale-horror,Crimson Peak [BLU-RAY],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,38.00,92697850,,,,horror
dark-city-standard-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Dark City (Standard Edition) [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,92042490,,,,sci-fi
deep-blue-sea-limited-edition-blu-ray-bluray-floor-sale-sci-fi,Deep Blue Sea [Limited Edition] [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,91714810,,,,sci-fi
deep-blue-sea-standard-edition-4k-ultra-hd-4k-floor-sale-horror,Deep Blue Sea (Standard Edition) [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,92009722,,,,horror
demolition-man-special-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Demolition Man (Special Edition) [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,92402938,,,,sci-fi
demolition-man-special-edition-blu-ray-bluray-floor-sale-sci-fi,Demolition Man (Special Edition) [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,38.00,92894458,,,,sci-fi
dune-standard-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Dune [Standard Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,91682042,,,,sci-fi
dune-standard-edition-blu-ray-bluray-floor-sale-sci-fi,Dune [Standard Edition] [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,38.00,93058298,,,,sci-fi
evil-dead-rise-limited-edition-4k-ultra-hd-4k-floor-sale-horror,Evil Dead Rise [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91911418,,,,horror
excalibur-limited-edition-blu-ray-bluray-floor-sale-fantasy,Excalibur [Limited Edition] [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,55.00,93222138,,,,fantasy
falling-down-limited-edition-blu-ray-bluray-floor-sale-action,Falling Down (Limited Edition) [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,38.00,93025530,,,,action
fanfan-la-tulipe-dvd-rental-comedy,Fanfan la Tulipe,<p>1907 film by Alice Guy.</p>,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,49250554,,,,comedy
friday-the-13th-4k-ultra-hd-4k-floor-sale-horror,Friday The 13th [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91845882,,,,horror
gamera-the-heisei-era-blu-ray-bluray-floor-sale-sci-fi,Gamera: The Heisei Era [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,98.00,91124986,,,,sci-fi
giallo-essentials-yellow-edition-standard-edition-blu-ray-bluray-floor-sale-horror,Giallo Essentials [Yellow Edition] Standard Edition [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,98.00,91354362,,,,horror
hellbound-hellraiser-ii-blu-ray-bluray-floor-sale-horror,Hellbound: Hellraiser II [BLU-RAY],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,38.00,92665082,,,,horror
hellraiser-blu-ray-bluray-floor-sale-horror,Hellraiser [BLU-RAY],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,38.00,92861690,,,,horror
hugo-standard-edition-blu-ray-bluray-floor-sale-kids-family,Hugo (Standard Edition) [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,38.00,92992762,,,,kids-family
in-the-mouth-of-madness-4k-ultra-hd-4k-floor-sale-horror,In The Mouth Of Madness [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91813114,,,,horror
inglourious-basterds-4k-ultra-hd-4k-floor-sale-action,Inglourious Basterds [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Action, Formatted",Genre,Action,shopify,1,deny,manual,45.00,92337402,,,,action
inglourious-basterds-blu-ray-bluray-floor-sale-action,Inglourious Basterds [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,38.00,92534010,,,,action
jackie-chans-breakout-hits-limited-edition-4k-ultra-hd-4k-floor-sale-action,Jackie Chan's Breakout Hits [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Action, Formatted",Genre,Action,shopify,1,deny,manual,218.00,91059450,,,,action
jason-x-limited-edition-4k-ultra-hd-4k-floor-sale-horror,Jason X [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91649274,,,,horror
jennifers-body-cultcave-vhs-floor-sale-horror,Jennifer's Body (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,36.00,50184954,,,,horror
johnny-suede-1991,Johnny Suede 1991,"<p>Johnny Suede follows a quirky young man with an enormous pompadour and dreams of becoming a rock 'n' roll star like Ricky Nelson. Lacking direction but clinging to a stylish persona, he drifts through odd encounters and romantic missteps in a surreal slice-of-life set in New York. With Brad Pitt in an early role and a distinct indie sensibility, it’s stylish and idiosyncratic—worth a look for fans of offbeat, character-driven films, though its meandering pace isn’t for everyone.</p>",VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,191-VHSJOH-50-001A,,,,comedy
la-vi-en-ros-dvd-rental-foreign,La Vi En Ros,<p></p>,DVD,Media > Videos,"Rental, DVD, Foreign, Formatted",Genre,Foreign,shopify,1,deny,manual,0,51896826,,,,foreign
le-notti-bianche-dvd-rental-drama,Le Notti Bianche,"<p>New to Livorno, a man meets a crying woman on a bridge at midnight, in this tale of love and heartbreak. Believed to be lost.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,48922874,,,,drama
lightnight-incident-vhs-floor-sale-thriller,Lightnight Incident,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,58959610,,,,thriller
lightnight-incident-vhs-rental-thriller,Lightnight incident,<p></p>,VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,29253882,,,,thriller
little-buddah-dvd-rental-drama,Little Buddah,<p></p>,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,96272634,,,,drama
little-buddah-vhs-floor-sale-drama,Little Buddah,,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,53994746,,,,drama
long-walk-home,Long Walk Home,"<p>This powerful historical drama remains factory sealed in its original protective wrap, making it a pristine addition for collectors of physical media. Featuring standout performances from two Academy Award winners, the film offers a moving exploration of the 1955 Montgomery bus boycott. This unopened home video release preserves the authentic vintage viewing experience for those who appreciate classic cinema and mid-century social narratives.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,191-VHSLON-001A,,,,drama
longlegs-cultcave-vhs-floor-sale-horror,Longlegs (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,36.00,50086650,,,,horror
lost-and-delerious-vhs-rental-drama,Lost and Delerious,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,50930426,,,,drama
mallrats-standard-edition-blu-ray-bluray-floor-sale-comedy,Mallrats (Standard Edition) [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,38.00,92959994,,,,comedy
misled-screener-vhs-floor-sale-thriller,Misled - Screener,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,14.00,04684282,,,,thriller
missing-link-peter-elliot-vhs-rare-1st-edition-original-release-1989-mca,Missing Link Peter Elliot Vhs Rare 1st Edition Original Release 1989 Mca,,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,19.00,191-VHSMIS-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1780423894895_22e91a1b-d413-489f-9a8f-c8a49adaf7e8.jpg?v=1787925779,1,191-VHSMIS-50-001A,sci-fi
mom-can-i-keep-him-vhs-rental-kids-family,"Mom, Can I Keep Him?",<p></p>,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,69408762,,,,kids-family
mortal-kombat-kollection-limited-edition-blu-ray-bluray-floor-sale-action,Mortal Kombat Kollection [Limited Edition] [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,55.00,93287674,,,,action
ms-45-blu-ray-bluray-floor-sale-thriller,Ms .45 [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,38.00,92927226,,,,thriller
mute-witness-limited-edition-4k-ultra-hd-4k-floor-sale-horror,Mute Witness [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,45.00,91452666,,,,horror
my-man-godfry-dvd-rental-comedy,My Man Godfry,<p></p>,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,50299130,,,,comedy
overboard-vhs-1987-goldie-hawn-kurt-russell,Overboard Vhs 1987 Goldie Hawn Kurt Russell,"<p>Overboard (1987) is a romantic comedy in which a spoiled heiress loses her memory after falling off her yacht, only to be taken in by a working-class carpenter she once wronged. As she adapts to an unfamiliar life, comedic and heartfelt moments ensue, bolstered by the irresistible chemistry of Goldie Hawn and Kurt Russell. Predictable yet charming, it’s a feel-good ’80s classic worth watching for its humor, warmth, and rewatchable appeal.</p>",VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,191-VHSOVE-50-001A,,,,comedy
peter-pan-dir-p-j-hogan,Peter Pan (Dir. P.J. Hogan),"<p>Experience this enchanting live-action adaptation of the classic adventure, featuring rich cinematography and a magical score that brings the legendary fantasy world to life. This full-screen edition provides a nostalgic viewing experience perfect for families and collectors looking to revisit a beloved childhood story. Its timeless themes of wonder and bravery make it a staple addition to any home media library.</p>",DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,191-DVDPET-50-001A,,,,kids-family
pitch-black-blu-ray-bluray-floor-sale-sci-fi,Pitch Black [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,38.00,92763386,,,,sci-fi
puss-in-boots-faerie-tale-theatre,Puss in Boots (Faerie Tale Theatre),,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,12.00,38914810,,,,kids-family
real-women-have-cuves-vhs-floor-sale-comedy,Real Women have Cuves,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,9.00,71271674,,,,comedy
robocop-directors-cut-standard-edition-blu-ray-bluray-floor-sale-sci-fi,Robocop Director's Cut (Standard Edition) [BLU-RAY],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,38.00,93189370,,,,sci-fi
robocop-uhd-directors-cut-standard-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Robocop [UHD Director's Cut Standard Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,92140794,,,,sci-fi
rogers-hamersteins-cinderella-vhs-rental-kids-family,Rogers & Hamerstein's Cinderella,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,60839674,,,,kids-family
salems-lot-limited-edition-4k-ultra-hd-4k-floor-sale-horror,Salem's Lot [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,55.00,93254906,,,,horror
scared-cargo-vhs-floor-sale-thriller,Scared Cargo,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,03832314,,,,thriller
seven-hours-to-judgement-vhs-floor-sale-thriller,Seven Hours to Judgement,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,59123450,,,,thriller
snowboat-academy-vhs-rental-comedy,Snowboat Academy,,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,52765434,,,,comedy
soldier-limited-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Soldier [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,92075258,,,,sci-fi
soylent-green-limited-edition-blu-ray-bluray-floor-sale-sci-fi,Soylent Green (Limited Edition) [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,38.00,93123834,,,,sci-fi
space-rangers-chronicles-2-vhs-rental-sci-fi,Space Rangers Chronicles 2,<p></p>,VHS,Media > Videos,"Rental, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,55444730,,,,sci-fi
standing-in-the-sahows-of-motown-vhs-floor-sale-documentary,Standing in the Sahows of Motown,,VHS,Media > Videos,"Floor Sale, VHS, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,7.00,48055802,,,,documentary
stoner-blu-ray-bluray-floor-sale-action,Stoner [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,30.00,93320442,,,,action
sukiyaki-western-django-steelbook-dvd-floor-sale-action,Sukiyaki Western Django Steelbook,<p></p>,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,45760250,,,,action
tcm-sci-fi-collection-dvd-rental-sci-fi,TCM Sci-Fi Collection,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,50754042,,,,sci-fi
teenage-mutant-ninja-turtles-trilogy-limited-edition-4k-ultra-hd-4k-floor-sale-action,Teenage Mutant Ninja Turtles Trilogy [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Action, Formatted",Genre,Action,shopify,1,deny,manual,98.00,91321594,,,,action
the-cemetary-club-vhs-rental-comedy,The Cemetary Club,<p></p>,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,03284730,,,,comedy
the-handmades-tale-vhs-floor-sale-sci-fi,The Handmades Tale,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,8.00,58992378,,,,sci-fi
the-house-with-laughing-windows-blu-ray-bluray-floor-sale-horror,The House With Laughing Windows [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,38.00,92796154,,,,horror
the-marx-brothers-in-the-coconuts,The Marx Brothers In The Coconuts,"<p>The Cocoanuts (1929) is the Marx Brothers’ first feature film, a pre-Code musical comedy set in a Florida hotel during the land boom. Groucho’s wheeling-and-dealing hotelier, aided and hindered by Harpo, Chico, and Zeppo, gets caught up in land sales, romantic entanglements, and a jewel theft. Though dated and stage-bound, it’s celebrated for classic routines like the “Why a Duck?” scene, lively slapstick, and historical value, making it worthwhile for fans of vintage comedy.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,4.00,191-VHSTH6-50-001A,,,,comedy
the-moment-cultcave-vhs-floor-sale-musical,The Moment (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,36.00,50545402,,,,musical
the-odyssey-hallmark,The Odyssey (Hallmark),<p><br></p>,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,8.00,59731450,,,,action
the-people-vs-larry-flynt-limited-edition-4k-ultra-hd-4k-floor-sale-drama,The People vs. Larry Flynt {Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,45.00,92206330,,,,drama
tropic-thunder-cultcave-vhs-floor-sale-comedy,Tropic Thunder (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,36.00,50479866,,,,comedy
troy-limited-edition-blu-ray-bluray-floor-sale-fantasy,Troy [Limited Edition] [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,38.00,92501242,,,,fantasy
walt-disney-mini-classics-commemorative-edition-vhs-floor-sale-kids-family,Walt Disney Mini Classics: Commemorative Edition,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,03471866,,,,kids-family
weapons-cultcave-vhs-floor-sale-horror,Weapons (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,36.00,50316026,,,,horror
commited-vhs-floor-sale-thriller,Commited,"<p>On the morning before National Signing Day, Xavier catches wind that her best friend Tori may not be as committed to playing soccer together at Texas A&M as she thought. Feeling betrayed and confused, Xavier tracks Tori down at the practice fields where she confronts Tori for going behind her back to commit to another school. As tension builds between them and deep rooted insecurities rise to the surface, Tori finally confesses that she has no intention of playing college soccer at all. Tori’s decision exposes a fundamental disconnect between the two girls and ultimately forces them to imagine a future neither of them envisioned: a future that may not include soccer or friendship.</p>",VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,57262330,,,,thriller
imposter-vhs-floor-sale-sci-fi,Imposter,<p>An aspiring actress must decide if her career is worth sacrificing her authenticity.</p>,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,6.00,35422202,,,,sci-fi
labor-pains-vhs-rental-romantic-comedy,Labor Pains,<p>A New York City columnist falls in love with -- and quickly gets pregnant by -- a free-spirited artist who promptly vanishes for eight months.</p>,VHS,Media > Videos,"Rental, VHS, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,16664570,,,,romantic-comedy
the-stand-vhs-floor-sale-horror,The Stand,"<p>A feature adaptation of Stephen King’s ambitious story of good and evil, set in a near-future America decimated by an apocalyptic virus and following dozens of characters in overlapping storylines running over many years.</p>",VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,10.00,88234746,,,,horror
