Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
donnie-brasco-vhs-rental-drama,Donnie Brasco,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,07008506,,,,false,,,,,,,,,,lb,,,active
who-framed-roger-rabbit-vhs-rental-kids-family,Who Framed Roger Rabbit?,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,06975738,,,,false,,,,,,,,,,lb,,,active
escanaba-in-da-moonlight-vhs-rental-comedy,Escanaba In Da Moonlight,,VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,06942970,,,,false,,,,,,,,,,lb,,,active
regarding-henry-vhs-rental-drama,Regarding Henry,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,06910202,,,,false,,,,,,,,,,lb,,,active
amadeus-vhs-rental-drama,Amadeus,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,06877434,,,,false,,,,,,,,,,lb,,,active
king-kong-vs-godzilla-vhs-rental-action,King Kong vs Godzilla,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,06844666,,,,false,,,,,,,,,,lb,,,active
meet-the-parents-vhs-rental-comedy,Meet the Parents,,VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02453754,,,,false,,,,,,,,,,lb,,,active
how-stella-got-her-groove-back-vhs-rental-romantic-comedy,How Stella Got Her Groove Back,,VHS,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02420986,,,,false,,,,,,,,,,lb,,,active
willow-vhs-rental-fantasy,Willow,,VHS,,,"Fantasy, Rental",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02388218,,,,false,,,,,,,,,,lb,,,active
ghost-vhs-rental-drama,Ghost,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02355450,,,,false,,,,,,,,,,lb,,,active
me-myself-irene-vhs-rental-comedy,"Me, Myself & Irene",,VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02322682,,,,false,,,,,,,,,,lb,,,active
fast-times-at-ridgemont-high-vhs-rental-comedy,Fast Times at Ridgemont High,,VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02289914,,,,false,,,,,,,,,,lb,,,active
flashdance-vhs-rental-drama,Flashdance,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02257146,,,,false,,,,,,,,,,lb,,,active
an-officer-and-a-gentleman-vhs-rental-drama,An Officer and a Gentleman,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02224378,,,,false,,,,,,,,,,lb,,,active
the-fast-and-the-furious-vhs-rental-action,The Fast and the Furious,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02191610,,,,false,,,,,,,,,,lb,,,active
star-wars-a-new-hope-vhs-rental-sci-fi,Star Wars a New Hope,,VHS,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02158842,,,,false,,,,,,,,,,lb,,,active
batman-robin-vhs-rental-action,Batman & Robin,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02126074,,,,false,,,,,,,,,,lb,,,active
et-the-extra-terrestrial-vhs-rental-kids-family,E.T. The Extra Terrestrial,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02093306,,,,false,,,,,,,,,,lb,,,active
night-train-to-terror-vhs-rental-horror,Night Train to Terror,,VHS,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18338298,,,,false,,,,,,,,,,lb,,,active
beethovens-3rd-vhs-rental-kids-family,Beethoven's 3rd,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18305530,,,,false,,,,,,,,,,lb,,,active
youre-in-the-superbowl-charlie-brown-vhs-rental-kids-family,You're in the Superbowl Charlie Brown,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18207226,,,,false,,,,,,,,,,lb,,,active
singalong-songs-very-merry-christmas-songs-vhs-rental-kids-family,Singalong Songs: Very Merry Christmas Songs,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18174458,,,,false,,,,,,,,,,lb,,,active
hook-vhs-rental-kids-family,Hook,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18108922,,,,false,,,,,,,,,,lb,,,active
home-alone-2-vhs-rental-kids-family,Home Alone 2,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18076154,,,,false,,,,,,,,,,lb,,,active
miracle-on-34th-street-vhs-rental-holiday,Miracle on 34th Street,,VHS,,,"Holiday, Rental",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18043386,,,,false,,,,,,,,,,lb,,,active
cool-runnings-vhs-rental-kids-family,Cool Runnings,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18010618,,,,false,,,,,,,,,,lb,,,active
kids-rock-vhs-rental-kids-family,Kids Rock,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,17977850,,,,false,,,,,,,,,,lb,,,active
babe-vhs-rental-kids-family,Babe,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,17945082,,,,false,,,,,,,,,,lb,,,active
the-black-cauldron-vhs-rental-kids-family,The Black Cauldron,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,17912314,,,,false,,,,,,,,,,lb,,,active
homeward-bound-vhs-6,Homeward Bound,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,15258106,,,,false,,,,,,,,,,lb,,,active
the-aristocats-vhs-8,The Aristocats,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,15225338,,,,false,,,,,,,,,,lb,,,active
the-lion-king-vhs-10,The Lion King,,VHS,Uncategorized,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,3,deny,manual,7.00,,true,true,,,,,15192570,,,,false,,,,,,,,,,lb,,,active
antz-vhs-5,Antz,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,15159802,,,,false,,,,,,,,,,lb,,,active
lady-and-the-tramp-vhs-10,Lady and the Tramp,,VHS,Uncategorized,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,3,deny,manual,10.00,,true,true,,,,,15094266,,,,false,,,,,,,,,,lb,,,active
pocahontas-vhs-6,Pocahontas,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,15061498,,,,false,,,,,,,,,,lb,,,active
the-hunchback-of-notre-dame-vhs-6,The Hunchback of Notre Dame,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,15028730,,,,false,,,,,,,,,,lb,,,active
snow-white-vhs-10,Snow White,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,14995962,,,,false,,,,,,,,,,lb,,,active
aladdin-vhs-8,Aladdin,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,14963194,,,,false,,,,,,,,,,lb,,,active
the-little-mermaid-banned-cover-art-vhs-12,The Little Mermaid (banned cover art),,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,14930426,,,,false,,,,,,,,,,lb,,,active
the-fox-and-the-hound-vhs-8,The Fox and the Hound,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,2,deny,manual,8.00,,true,true,,,,,14897658,,,,false,,,,,,,,,,lb,,,active
101-dalmations-vhs-8,101 Dalmations,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,14864890,,,,false,,,,,,,,,,lb,,,active
sleeping-beauty-vhs-10,Sleeping Beauty,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,14832122,,,,false,,,,,,,,,,lb,,,active
peter-pan-vhs-10,Peter Pan,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,14799354,,,,false,,,,,,,,,,lb,,,active
dumbo-vhs-8,Dumbo,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,14766586,,,,false,,,,,,,,,,lb,,,active
the-jungle-book-vhs-floor-sale-kids-family,The Jungle Book,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,14733818,,,,false,,,,,,,,,,lb,,,active
beethoven-vhs-rental-kids-family,Beethoven,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,11162106,,,,false,,,,,,,,,,lb,,,active
james-stewart-mode-for-each-other-pot-o-gold-vhs-rental-drama,"James Stewart | Mode for Each Other, Pot O' Gold",,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,11129338,,,,false,,,,,,,,,,lb,,,active
death-wish-4-vhs-rental-action,Death Wish 4,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,11096570,,,,false,,,,,,,,,,lb,,,active
dracula-has-risen-from-the-grave-vhs-rental-horror,Dracula Has Risen From The Grave,,VHS,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,11063802,,,,false,,,,,,,,,,lb,,,active
fahrenheit-451-vhs-rental-sci-fi,Fahrenheit 451,,VHS,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10998266,,,,false,,,,,,,,,,lb,,,active
flipping-vhs-rental-action,Flipping,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10932730,,,,false,,,,,,,,,,lb,,,active
an-american-tail-vhs-rental-kids-family,An American Tail,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10899962,,,,false,,,,,,,,,,lb,,,active
hoffa-vhs-rental-drama,Hoffa,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10867194,,,,false,,,,,,,,,,lb,,,active
the-bodyguard-vhs-rental-drama,The Bodyguard,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10834426,,,,false,,,,,,,,,,lb,,,active
jimi-hendrix-jimi-plays-berkeley-vhs-rental-musical,Jimi Hendrix | Jimi Plays Berkeley,,VHS,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10801658,,,,false,,,,,,,,,,lb,,,active
prizzis-honor-vhs-rental-thriller,Prizzi's Honor,,VHS,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10768890,,,,false,,,,,,,,,,lb,,,active
the-usual-suspects-vhs-rental-thriller,The Usual Suspects,,VHS,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10736122,,,,false,,,,,,,,,,lb,,,active
the-cat-in-the-hat-sing-along-vhs-rental-kids-family,The Cat In The Hat Sing-Along,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10703354,,,,false,,,,,,,,,,lb,,,active
vampires-vhs-rental-action,Vampires,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10670586,,,,false,,,,,,,,,,lb,,,active
million-dollar-mystery-vhs-rental-comedy,Million Dollar Mystery,,VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10637818,,,,false,,,,,,,,,,lb,,,active
patch-adams-vhs-rental-drama,Patch Adams,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10605050,,,,false,,,,,,,,,,lb,,,active
bruce-almighty-vhs-rental-comedy,Bruce Almighty,,VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10572282,,,,false,,,,,,,,,,lb,,,active
wall-street-vhs-rental-drama,Wall Street,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10539514,,,,false,,,,,,,,,,lb,,,active
the-american-president-vhs-rental-drama,The American President,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10506746,,,,false,,,,,,,,,,lb,,,active
the-mummy-returns-vhs-rental-action,The Mummy Returns,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10473978,,,,false,,,,,,,,,,lb,,,active
undisputed-vhs-rental-drama,Undisputed,,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10441210,,,,false,,,,,,,,,,lb,,,active
fun-in-acapulco-vhs-rental-musical,Fun In Acapulco,,VHS,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10408442,,,,false,,,,,,,,,,lb,,,active
the-crow-vhs-rental-action,The Crow,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10375674,,,,false,,,,,,,,,,lb,,,active
miami-vice-ii-vhs-rental-action,Miami Vice II,,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10342906,,,,false,,,,,,,,,,lb,,,active
as-good-as-it-gets-vhs-rental-comedy,As Good As It Gets,,VHS,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,10310138,,,,false,,,,,,,,,,lb,,,active
brightwood-dvd-rental-horror,Brightwood,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,96121594,,,,false,,,,,,,,,,lb,,,active
disaster-double-feature-stormageddon-impact-event-dvd-rental-action,"Disaster Double Feature | Stormageddon, Impact Event",,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,96088826,,,,false,,,,,,,,,,lb,,,active
bone-hill-road-dvd-rental-horror,Bone Hill Road,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,96056058,,,,false,,,,,,,,,,lb,,,active
queen-tut-dvd-rental-comedy,Queen Tut,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,96023290,,,,false,,,,,,,,,,lb,,,active
fireworks-dvd-rental-drama,Fireworks,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95990522,,,,false,,,,,,,,,,lb,,,active
sublime-dvd-rental-drama,Sublime,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95957754,,,,false,,,,,,,,,,lb,,,active
lie-with-me-dvd-rental-drama,Lie With Me,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95924986,,,,false,,,,,,,,,,lb,,,active
amor-bandido-dvd-rental-thriller,Amor Bandido,,DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95892218,,,,false,,,,,,,,,,lb,,,active
casper-vhs-rental-kids-family,Casper,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,33174266,,,,false,,,,,,,,,,lb,,,active
102-dalmatians-vhs-rental-kids-family,102 Dalmatians,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,33141498,,,,false,,,,,,,,,,lb,,,active
the-tigger-movie-vhs-rental-kids-family,The Tigger Movie,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,33108730,,,,false,,,,,,,,,,lb,,,active
d2-the-mighty-ducks-vhs-rental-kids-family,D2 The Mighty Ducks,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,33075962,,,,false,,,,,,,,,,lb,,,active
rudolph-the-movie-vhs-rental-kids-family,Rudolph the Movie,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,33043194,,,,false,,,,,,,,,,lb,,,active
an-extremely-goofy-movie-vhs-rental-kids-family,An Extremely Goofy Movie,,VHS,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,33010426,,,,false,,,,,,,,,,lb,,,active
