Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
conspiracy,Conspiracy,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCNS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258567938.jpg?v=1787925870,1,191-VHSCNS-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
rat-race,Rat Race,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSRAT-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258424494.jpg?v=1787925870,1,191-VHSRAT-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
brass,Brass,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSBRA-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258419222.jpg?v=1787925871,1,191-VHSBRA-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
shooting-elizabeth,SHOOTING ELIZABETH,"<p>Before a man can kill his nagging wife as planned, she disappears and he's charged with murder.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSHO-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258388341.jpg?v=1787925871,1,191-VHSSHO-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
nothing-to-lose,Nothing to Lose,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNOT-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258248364.jpg?v=1787925872,1,191-VHSNOT-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
talent-for-the-game,Talent for the Game,"<p>Virgil Sweet is on the verge of losing his job as a talent scout with the California Angels when he discovers Sammy Bodeen, a country boy with no pro ball experience, but with a pitching arm no one has seen the like of.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTLN-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258191172.jpg?v=1787925873,1,191-VHSTLN-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
midnight-strangers,Midnight Strangers,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMID-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258149374_b74523bb-4df9-40a8-897a-ad12cd53a5e2.jpg?v=1787925873,1,191-VHSMID-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
dirty-little-secret,Dirty Little Secret,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSDIR-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257875905.jpg?v=1787925873,1,191-VHSDIR-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
almost-pregnant-a-bedtime-story,Almost Pregnant: A Bedtime Story,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSALM-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258059176.jpg?v=1787925874,1,191-VHSALM-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
concrete-cowboys,Concrete Cowboys,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCOS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258010691.jpg?v=1787925874,1,191-VHSCOS-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
forrest-gump,Forrest Gump,"<p>A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSFOR-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257914681.jpg?v=1787925875,1,191-VHSFOR-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
streetkill,Streetkill,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSTL-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257856966.jpg?v=1787925876,1,191-VHSSTL-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no-secrets,No Secrets,"<p>Three childhood girlfriends reunite at the parents' remote cottage where they try and come to grips with their separate development and diverging interests. Then a man with a secret shows up and lies his way into their situation. They take turns falling in love with him and then suspecting he is not being level with them, which causes a strain in their already strained relationship. Eventually they must make a decision on whether to get rid of him or flee.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNOS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258223185.jpg?v=1787925876,1,191-VHSNOS-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
mouth-to-mouth,Mouth to Mouth,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMOU-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258194639.jpg?v=1787925876,1,191-VHSMOU-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
special-forces,Special Forces,,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSPC-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258041314.jpg?v=1787925877,1,191-VHSSPC-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
escape,Escape,,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSESC-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257841368.jpg?v=1787925877,1,191-VHSESC-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
memphis,Memphis,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMEM-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258022100.jpg?v=1787925878,1,191-VHSMEM-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
nico-and-dani,Nico and Dani,"<p>While his parents are away for the summer, 16-year-old Dani invites his best friend, the irrepressible Nico, to stay for the holidays. Jealously rears its head when Nico appears more interested in the local girls than in Dani. Hot summer nights and too many  joints lead to experimentation which neither boy can talk about, a situation complicated by the appearance of the older and openly gay Julián, a published writer and old friend of Dani’s father.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNIC-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258354979.jpg?v=1787925878,1,191-VHSNIC-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
up-your-alley,Up Your Alley,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSUPY-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258302361.jpg?v=1787925879,1,191-VHSUPY-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
modern-problems,Modern Problems,"<p>Jealous, harried air traffic controller Max Fielder, recently dumped by his girlfriend, comes into contact with nuclear waste and is granted the power of telekinesis, which he uses to not only win her back, but to gain a little revenge.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMOD-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258297021.jpg?v=1787925879,1,191-VHSMOD-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
serpent-of-death,Serpent of Death,<p>An archaelogist falls under the spell of a statue with a curse on it.</p>,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSER-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257930681.jpg?v=1787925880,1,191-VHSSER-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
miami-blues,Miami Blues,"<p>After Junior is released from prison, he plans on starting a new life in Miami. But when he kills a man in the airport, he flees the scene and finds Susie, a mild-mannered prostitute searching for stability. The two opposites become romantically involved, and Junior steals a badge and gun from a veteran detective. Using the officer's identity, Junior embarks on a crime spree and convinces Susie that he is the perfect man.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMIA-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257985012.jpg?v=1787925880,1,191-VHSMIA-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
twilight,Twilight,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTWI-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258343471.jpg?v=1787925881,1,191-VHSTWI-001A,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
missing-pieces,Missing Pieces,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMSS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258338200.jpg?v=1787925882,1,191-VHSMSS-001A,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
mister-johnson,Mister Johnson,"<p>In 1923 British Colonial Nigeria, Mister Johnson is an oddity -- an educated black man who doesn't really fit in with the natives or the British. He works for the local British magistrate, and considers himself English, though he has never been to England. He is always scheming, trying to get ahead, which lands him in a lot of hot water.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMST-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257782220.jpg?v=1787925882,1,191-VHSMST-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
airport-1975,Airport 1975,"<p>When an in-flight collision incapacitates the pilots of an airplane bound for Los Angeles, stewardess Nancy Pryor is forced to take over the controls. From the ground, her boyfriend Alan Murdock, a retired test pilot, tries to talk her through piloting and landing the 747 aircraft. Worse yet, the anxious passengers — among which are a noisy nun and a cranky man — are aggravating the already tense atmosphere.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSAIR-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257735318.jpg?v=1787925883,1,191-VHSAIR-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
acts-of-betrayal,Acts of Betrayal,"<p>FBI agents attempt to protect a woman who is testifying against her gangster boy friend. However, an army of assassins are after her in an endless series of shootouts.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCTS-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257689813.jpg?v=1787925883,1,191-VHSCTS-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
when-a-man-loves-a-woman,When a Man Loves a Woman,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSWHN-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257679115_c8f2afc7-73ba-41e9-ae65-0d8309825075.jpg?v=1787925884,1,191-VHSWHN-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
confessions-of-a-hitman,CONFESSIONS OF A HITMAN,,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCO3-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257784074.jpg?v=1787925884,1,191-VHSCO3-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
outsiders,Outsiders,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTSD-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257573158.jpg?v=1787925885,1,191-VHSTSD-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
stand-alone,Stand Alone,<p>A World War II vet is pushed to the limit when gang members and drug dealers take over his neighborhood.</p>,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSTN-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257556410.jpg?v=1787925885,1,191-VHSSTN-001A,false,,,,,,,action,,,,,,,,,,,,lb,,,active
death-of-adolf-hitler,Death of Adolf Hitler,"<p>The final days in the Bunker, with Hitler becoming more and more paranoid, plumbing the depths of his madness and reaching his well deserved fate.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSDEA-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257516347.jpg?v=1787925886,1,191-VHSDEA-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
love-has-many-faces,Love Has Many Faces,<p>A woman lives in Acapulco with moochers and a husband who married her for her money.</p>,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSLVH-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257430759.jpg?v=1787925887,1,191-VHSLVH-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
an-affair-to-remember,An Affair to Remember,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSNFF-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782257341723.jpg?v=1787925887,1,191-VHSNFF-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
all-creatures-great-and-small,All Creatures Great and Small,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,38044666,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/68m869xfOgxCaEBb9grIf0ndaec.jpg?v=1787925889,1,All Creatures Great and Small poster,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
philadelphia,Philadelphia,"<p>Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops, their courage overcomes the prejudice and corruption of their powerful adversaries.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSPHI-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782255227617.jpg?v=1787925889,1,191-VHSPHI-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
trial-by-jury,Trial by Jury,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSTRI-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782255165568.jpg?v=1787925890,1,191-VHSTRI-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
simon-birch,Simon Birch,"<p>Simon Birch and Joe Wenteworth are boys who have a reputation for being oddballs. Joe never knew his father, and his mother, Rebecca, is keeping her lips sealed no matter how much he protests. Simon, meanwhile, is an 11-year-old dwarf whose outsize personality belies his small stature. Indeed, he often assails the local reverend with thorny theological questions and joins Joe on his quest to find his biological father.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSSMN-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782255074914.jpg?v=1787925890,1,191-VHSSMN-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
center-stage,Center Stage,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSCEN-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782255135853.jpg?v=1787925891,1,191-VHSCEN-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
homeward-bound-ii-lost-in-san-francisco,Homeward Bound II: Lost in San Francisco,"<p>When the pets accidentally get separated from their vacationing owners, Chance, Shadow, and Sassy navigate the mean streets of San Francisco, trying to find their home across the Golden Gate Bridge. But the road is blocked by a series of hazards, both man and beast.</p>",VHS,Media > Videos,,"Formatted, Kids & Family, Rental, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSHOM-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782255005297.jpg?v=1787925891,1,191-VHSHOM-001A,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
milk-money,Milk Money,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSMLK-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782255003680.jpg?v=1787925892,1,191-VHSMLK-001A,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
far-from-home-the-adventures-of-yellow-dog,Far From Home: The Adventures of Yellow Dog,"<p>Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers.</p>",VHS,Media > Videos,,"Formatted, Kids & Family, Rental, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-VHSFAR-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782254946124.jpg?v=1787925892,1,191-VHSFAR-001A,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
