Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
presumed-innocent-vhs-rental-thriller,Presumed Innocent,"<p>Rusty Sabich is a deputy prosecutor engaged in an obsessive affair with a coworker who is murdered. Soon after, he's accused of the crime. And his fight to clear his name becomes a whirlpool of lies and hidden passions.</p>",VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,07336186,https://image.tmdb.org/t/p/w1280/jSPWptOsqU1nxXQe6muSPB0kD3c.jpg,,Presumed Innocent (1990) poster,thriller
was-the-dog-vhs-rental-comedy,Was The Dog,,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,07303418,,,,comedy
miami-vice-the-movie-vhs-rental-action,Miami Vice The Movie,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,07270650,,,,action
liar-liar-vhs-rental-comedy,Liar Liar,,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,07237882,,,,comedy
k-pax-vhs-rental-drama,K-Pax,"<p>Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.</p>",VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,07205114,https://image.tmdb.org/t/p/w1280/tafXZX0I6rso7EyoEzfygfTqxq6.jpg,,K-Pax (2001) poster,drama
legend-vhs-rental-fantasy,Legend,,VHS,Media > Videos,"Rental, VHS, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,07172346,,,,fantasy
that-thing-you-do-vhs-rental-drama,That Thing You Do,"<p>A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager. But behind the scenes, the group’s sudden fame tests their strength, their maturity and responsibility, and their ability to resist the temptations that money and notoriety always make possible.</p>",VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,07106810,https://image.tmdb.org/t/p/w1280/9RmZu33qHdyZFGLfhEOmkTjdNEu.jpg,,That Thing You Do (1996) poster,drama
twister-vhs-rental-action,Twister,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,07074042,,,,action
the-39-steps-vhs-rental-thriller,The 39 Steps,,VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,07041274,,,,thriller
donnie-brasco-vhs-rental-drama,Donnie Brasco,<p>An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.</p>,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,07008506,https://image.tmdb.org/t/p/w1280/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,,Donnie Brasco (1997) poster,drama
who-framed-roger-rabbit-vhs-rental-kids-family,Who Framed Roger Rabbit?,"<p>Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,06975738,https://image.tmdb.org/t/p/w1280/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg,,Who Framed Roger Rabbit? (1988) poster,kids-family
escanaba-in-da-moonlight-vhs-rental-comedy,Escanaba In Da Moonlight,"<p>On the eve of deer-hunting season in Michigan, a family of hunters contends with the shame of their eldest son never having shot his own buck.</p>",VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,06942970,https://image.tmdb.org/t/p/w1280/i7Lnquo1pTcX8p0w3if7xajiQuj.jpg,,Escanaba In Da Moonlight (2001) poster,comedy
regarding-henry-vhs-rental-drama,Regarding Henry,"<p>After being shot, a lawyer loses his memory and must relearn speech and mobility, but he has a loving family to support him.</p>",VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,06910202,https://image.tmdb.org/t/p/w1280/1gyViKAIpy1jAcM3B17iXNbiHrh.jpg,,Regarding Henry (1991) poster,drama
amadeus-vhs-rental-drama,Amadeus,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,06877434,,,,drama
king-kong-vs-godzilla-vhs-rental-action,King Kong vs Godzilla,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,06844666,,,,action
meet-the-parents-vhs-rental-comedy,Meet the Parents,,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,02453754,,,,comedy
how-stella-got-her-groove-back-vhs-rental-romantic-comedy,How Stella Got Her Groove Back,"<p>Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, ends as an exhilarating voyage of self discovery as Stella learns to open her heart and find love – even if it's with a man 20 years her junior.</p>",VHS,Media > Videos,"Rental, VHS, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,02420986,https://image.tmdb.org/t/p/w1280/ygmuaJDLYxWJo8eNhq0A63hagrQ.jpg,,How Stella Got Her Groove Back (1998) poster,romantic-comedy
willow-vhs-rental-fantasy,Willow,,VHS,Media > Videos,"Rental, VHS, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,02388218,,,,fantasy
ghost-vhs-rental-drama,Ghost,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,02355450,,,,drama
me-myself-irene-vhs-rental-comedy,"Me, Myself & Irene","<p>Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.</p>",VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,02322682,https://image.tmdb.org/t/p/w1280/rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg,,"Me, Myself & Irene (2000) poster",comedy
fast-times-at-ridgemont-high-vhs-rental-comedy,Fast Times at Ridgemont High,<p>A group of Southern-California high school students ignore their studies in favor of indulging in their teenage distractions.</p>,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,02289914,https://image.tmdb.org/t/p/w1280/e15rmfjf0m6EGLe4MnNhwD3Dd1W.jpg,,Fast Times at Ridgemont High (1982) poster,comedy
flashdance-vhs-rental-drama,Flashdance,"<p>Alex Owens, a young woman juggling between two odd jobs, aspires to become a successful ballet dancer. Nick, who is her boss and lover, supports and encourages her to fulfil her dream.</p>",VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,02257146,https://image.tmdb.org/t/p/w1280/ziiy6ORt8BlxWFXskBChBMInvDA.jpg,,Flashdance (1983) poster,drama
an-officer-and-a-gentleman-vhs-rental-drama,An Officer and a Gentleman,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,02224378,,,,drama
the-fast-and-the-furious-vhs-rental-action,The Fast and the Furious,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,02191610,,,,action
star-wars-a-new-hope-vhs-rental-sci-fi,Star Wars a New Hope,,VHS,Media > Videos,"Rental, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,02158842,,,,sci-fi
batman-robin-vhs-rental-action,Batman & Robin,"<p>Batman and his sidekick Robin attempt to the foil the sinister schemes of a deranged set of new villains, most notably the melancholy Mr. Freeze, who wants to make Gotham City into an arctic region, and the sultry Poison Ivy, a botanical femme fatale. As the Dynamic Duo contend with these bad guys, a third hero, Batgirl, joins the ranks of the city's crime-fighters.</p>",VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,02126074,https://image.tmdb.org/t/p/w1280/i7hEUpDuMN2LOrCEifFyGSHZQSY.jpg,,Batman & Robin (1997) poster,action
et-the-extra-terrestrial-vhs-rental-kids-family,E.T. The Extra Terrestrial,"<p>An alien is left behind on Earth and saved by the 10-year-old Elliott who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliott, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,02093306,https://image.tmdb.org/t/p/w1280/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,,E.T. The Extra Terrestrial (1982) poster,kids-family
night-train-to-terror-vhs-rental-horror,Night Train to Terror,,VHS,Media > Videos,"Rental, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,18338298,,,,horror
beethovens-3rd-vhs-rental-kids-family,Beethoven's 3rd,"<p>Everyone's favorite St. Bernard returns in this family film about man's best friend. Richard Newton, his wife Beth and kids Brennan and Sara shove off in their camper for a road trip. Along the way, they gain a new passenger: slobbery Beethoven. The Newtons plan to return Beethoven to his owner -- but not before he turns hero when a pair of thieves enter the picture.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,18305530,https://image.tmdb.org/t/p/w1280/1se0w1IwJj7APH94qwbnmgnHjI.jpg,,Beethoven's 3rd (2000) poster,kids-family
youre-in-the-superbowl-charlie-brown-vhs-rental-kids-family,You're in the Superbowl Charlie Brown,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,18207226,,,,kids-family
singalong-songs-very-merry-christmas-songs-vhs-rental-kids-family,Singalong Songs: Very Merry Christmas Songs,"<p>It's the happiest time of the year! And the season of Santa, reindeer and gift-wrapped surprises will be even jollier with this joyful volume of Disney's Sing-Along Songs: Very Merry Christmas Songs. Gather up the family and enjoy a fun-filled collection of the most beloved Christmas songs and carols, accompanied by a wonderland of wintry holiday scenes! It's a kaleidoscope of sights and sounds that is sure to make everyone's holiday very, very merry! Voices ready? Let's all sing!</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,18174458,https://image.tmdb.org/t/p/w1280/8PcLPwBVbRg1Tj5Ln1aVuq08QIW.jpg,,Singalong Songs: Very Merry Christmas Songs (1988) poster,kids-family
hook-vhs-rental-kids-family,Hook,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,18108922,,,,kids-family
home-alone-2-vhs-rental-kids-family,Home Alone 2,"<p>Masha Khametova goes on a summer trip in a camper van with her parents. Three years ago, mom and dad promised their daughter that they would spend more time together, and now a trip to nature is a family tradition. But Masha has grown up, and she is bored of spending so much time with her parents. The teenager's soul is yearning for new adventures, but the adults do not understand this at all. One of the stops on the family's route is a campsite. A bus that takes the teenagers to a summer camp also stops there. Masha meets one of the girls. By a lucky chance, her name is also Masha, and she does not want to go to camp at all. Without thinking twice, the girls switch places: Masha Khametova goes to camp, and the ""other Masha"" calmly returns home.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,18076154,https://image.tmdb.org/t/p/w1280/h8DBLb9lbz8sKJ4N9pJYTm5nj7S.jpg,,Home Alone 2 (2025) poster,kids-family
miracle-on-34th-street-vhs-rental-holiday,Miracle on 34th Street,,VHS,Media > Videos,"Rental, VHS, Holiday, Formatted",Genre,Holiday,shopify,1,deny,manual,0,18043386,,,,holiday
cool-runnings-vhs-rental-kids-family,Cool Runnings,"<p>When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican bobsled team.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,18010618,https://image.tmdb.org/t/p/w1280/6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,,Cool Runnings (1993) poster,kids-family
kids-rock-vhs-rental-kids-family,Kids Rock,"<p>Four boys between 11 and 13 years old are members of the rock band Blană Bombă. The magnificent four are observed both on the path of artistic transformations, and on the way from childhood to adolescence.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,17977850,https://image.tmdb.org/t/p/w1280/o6Ce89iwqDsLJrFTeI0ejqyou7z.jpg,,Kids Rock poster,kids-family
babe-vhs-rental-kids-family,Babe,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,17945082,,,,kids-family
the-black-cauldron-vhs-rental-kids-family,The Black Cauldron,"<p>Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,17912314,https://image.tmdb.org/t/p/w1280/h64i9e6oJs2jrDZ4QzspXMqZhPF.jpg,,The Black Cauldron (1985) poster,kids-family
homeward-bound-vhs-6,Homeward Bound,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,15258106,,,,kids-family
the-aristocats-vhs-8,The Aristocats,"<p>When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.</p>",VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,15225338,https://image.tmdb.org/t/p/w1280/aOWs5XMJEABN6SKCTJBCoeD1kCA.jpg,,The Aristocats (1970) poster,kids-family
the-lion-king-vhs-10,The Lion King,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,15192570,,,,kids-family
antz-vhs-5,Antz,"<p>A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.</p>",VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,5.00,15159802,https://image.tmdb.org/t/p/w1280/lWPjxbUMpAHFkJpZHHNWhQaRsax.jpg,,Antz (1998) poster,kids-family
lady-and-the-tramp-vhs-10,Lady and the Tramp,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,10.00,15094266,,,,kids-family
pocahontas-vhs-6,Pocahontas,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,15061498,,,,kids-family
the-hunchback-of-notre-dame-vhs-6,The Hunchback of Notre Dame,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,15028730,,,,kids-family
snow-white-vhs-10,Snow White,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,10.00,14995962,,,,kids-family
aladdin-vhs-8,Aladdin,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,14963194,,,,kids-family
the-little-mermaid-banned-cover-art-vhs-12,The Little Mermaid (banned cover art),,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,12.00,14930426,,,,kids-family
the-fox-and-the-hound-vhs-8,The Fox and the Hound,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,14897658,,,,kids-family
101-dalmations-vhs-8,101 Dalmations,"<p>Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.</p>",VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,14864890,https://image.tmdb.org/t/p/w1280/ueE6u2GTECzGBtas6PFx7wwi9y0.jpg,,101 Dalmations (2000) poster,kids-family
sleeping-beauty-vhs-10,Sleeping Beauty,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,10.00,14832122,,,,kids-family
peter-pan-vhs-10,Peter Pan,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,10.00,14799354,,,,kids-family
dumbo-vhs-8,Dumbo,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,14766586,,,,kids-family
the-jungle-book-vhs-floor-sale-kids-family,The Jungle Book,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,14733818,,,,kids-family
beethoven-vhs-rental-kids-family,Beethoven,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,11162106,,,,kids-family
james-stewart-mode-for-each-other-pot-o-gold-vhs-rental-drama,"James Stewart | Mode for Each Other, Pot O' Gold",,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,11129338,,,,drama
death-wish-4-vhs-rental-action,Death Wish 4,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,11096570,,,,action
dracula-has-risen-from-the-grave-vhs-rental-horror,Dracula Has Risen From The Grave,"<p>In the shadow of Castle Dracula, the Prince of Darkness is revived by blood trickling from the head-wound of an unconscious priest attempting exorcism. And once more fear and terror strikes Transylvania as the undead Prince of Darkness stalks the village of Keineneburg to ensnare victims and satisfy his evil thirst.</p>",VHS,Media > Videos,"Rental, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,11063802,https://image.tmdb.org/t/p/w1280/yo7FPlWRAevH0Pz60MHwGodg1NG.jpg,,Dracula Has Risen From The Grave (1968) poster,horror
fahrenheit-451-vhs-rental-sci-fi,Fahrenheit 451,,VHS,Media > Videos,"Rental, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,10998266,,,,sci-fi
flipping-vhs-rental-action,Flipping,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,10932730,,,,action
an-american-tail-vhs-rental-kids-family,An American Tail,"<p>A young mouse named Fievel and his family decide to migrate to America, a ""land without cats,"" at the turn of the 20th century. But somehow, Fievel ends up in the New World alone and must fend off not only the felines he never thought he'd have to deal with again but also the loneliness of being away from home.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,10899962,https://image.tmdb.org/t/p/w1280/51pLurrIQDhXZab4cv8lHP32UiR.jpg,,An American Tail (1986) poster,kids-family
hoffa-vhs-rental-drama,Hoffa,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,10867194,,,,drama
the-bodyguard-vhs-rental-drama,The Bodyguard,,VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,10834426,,,,drama
jimi-hendrix-jimi-plays-berkeley-vhs-rental-musical,Jimi Hendrix | Jimi Plays Berkeley,,VHS,Media > Videos,"Rental, VHS, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,0,10801658,,,,musical
prizzis-honor-vhs-rental-thriller,Prizzi's Honor,"<p>Charley Partanna is a hitman who works for the Prizzis, one of the richest crime families in the US. When he sees Irene Walker, it's love at first sight. But he soon finds that she, too, is a killer for hire. Charley can overlook his suspicions, but he can't turn off his heart. And the couple must remember that even if they love each other, the Prizzis love only money.</p>",VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,10768890,https://image.tmdb.org/t/p/w1280/5azGfZXuUFYjYfz6etYOdlyLXwL.jpg,,Prizzi's Honor (1985) poster,thriller
the-usual-suspects-vhs-rental-thriller,The Usual Suspects,"<p>Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.</p>",VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,10736122,https://image.tmdb.org/t/p/w1280/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,,The Usual Suspects (1995) poster,thriller
the-cat-in-the-hat-sing-along-vhs-rental-kids-family,The Cat In The Hat Sing-Along,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,10703354,,,,kids-family
vampires-vhs-rental-action,Vampires,,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,10670586,,,,action
