call_number,title,description,tags,image_path
97363194,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.","DVD, action",libib-sync/batch-0007/97363194.jpg
07368954,Austin Powers | International Man of Mystery,"As a swinging fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy. But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.","VHS, comedy",libib-sync/batch-0007/07368954.jpg
83303162,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.","Blu-Ray, sci-fi",libib-sync/batch-0007/83303162.jpg
82909946,Aviator,"Upon arriving in Cartagena, Colombia, American pilot Benjamin Grey's passport and money are stolen leaving him stranded. Shortly after he receives a call from his son's doctor, who informs him that he is his Leukemia-stricken son's only chance for survival, and the clock is ticking","Blu-Ray, drama",libib-sync/batch-0007/82909946.jpg
51752186,Beverly Hills Chihuahua 3,"When Papi, Chloe, the pups, Uncle Pedro, and their owners move to a hotel, the smallest pup Rosa feels like she doesn't fit in, and Papi wants to make her feel better by showing her how special she is.","DVD, kids-family",libib-sync/batch-0007/51752186.jpg
79826426,Billy Elliot,"County Durham, England, 1984. The miners' strike has started and the police have started coming up from Bethnal Green, starting a class war with the lower classes suffering. Caught in the middle of the conflict is 11-year old Billy Elliot, who, after leaving his boxing club for the day, stumbles upon a ballet class and finds out that he's naturally talented. He practices with his teacher Mrs. Wilkinson for an upcoming audition in Newcastle-upon Tyne for the royal Ballet school in London.","DVD, drama",libib-sync/batch-0007/79826426.jpg
18739450,Blue Hawaii,"Just discharged GI Chad Gates returns to Hawaii, where he becomes a tour guide, defying his mother's wishes for him to join the family business.","VHS, musical",libib-sync/batch-0007/18739450.jpg
91410426,Blue Streak,"Miles Logan is a jewel thief who just hit the big time by stealing a huge diamond. However, after two years in jail, he comes to find out that he hid the diamond in a police building that was being built at the time of the robbery. In an attempt to regain his diamond, he poses as an LAPD detective.","DVD, comedy",libib-sync/batch-0007/91410426.jpg
18477306,Brazil,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.","VHS, sci-fi",libib-sync/batch-0007/18477306.jpg
41745146,Break Even,Four adventurous friends find 50M in cash at a remote island only to discover it was left by the DEA for the Cartel in a rogue deal.,"DVD, action",libib-sync/batch-0007/41745146.jpg
05356538,Caged,"Somewhere in Eastern Europe. Carole is a young nurse with a humanitarian aid group that has reached the end of its mission. But just then, the young woman and her two colleagues are kidnapped by strangers for mysterious reasons. Held captive, cared for and kept alive in an oppressive and sinister setting, the three prisoners soon discover with horror what their kidnappers truly have in store for them.","DVD, horror",libib-sync/batch-0007/05356538.jpg
71823098,Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.","DVD, action",libib-sync/batch-0007/71823098.jpg
19173370,Catch That Kid,"A determined twelve-year-old mountain climber takes drastic action to save her injured father by planning a high-stakes bank heist, using her skills and teamwork to navigate the challenge.","DVD, kids-family",libib-sync/batch-0007/19173370.jpg
07027706,Catch the Bullet,"U.S. marshal Britt MacMasters returns from a mission to find his father wounded and his son kidnapped by the outlaw Jed Blake. Hot on their trail, Britt forms a posse with a gunslinging deputy and a stoic Pawnee tracker. But Jed and Britt tread dangerously close to the Red Desert’s Sioux territory.","DVD, action",libib-sync/batch-0007/07027706.jpg
95954170,Charlotte's Web,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.","DVD, kids-family",libib-sync/batch-0007/95954170.jpg
07663866,City of Angels,"When a guardian angel – who invisibly watches over the citizens of Los Angeles – becomes captivated by a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.","VHS, drama",libib-sync/batch-0007/07663866.jpg
72216314,Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.","DVD, fantasy",libib-sync/batch-0007/72216314.jpg
93854458,Crash,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.","DVD, drama",libib-sync/batch-0007/93854458.jpg
19795962,Criminal,"Needing a new partner capable of intricate cons, Richard Gaddis, recruits Rodrigo, a crook with a perfect poker face. The two plan a big-time scam: selling a fake Silver Certificate to currency collector William Hannigan. Rodrigo distrusts his new associate, but needs money to help out his ill father. The situation becomes more complicated when Rodrigo falls for Gaddis' sister, Valerie, drawing another player into the game.","DVD, action",libib-sync/batch-0007/19795962.jpg
06765562,Crimson Force,"The crew of the first manned mission to Mars crash land on the surface in search of a clean everlasting power source they believe to be hidden somewhere beneath the ground. However, the crew find themselves in the middle of a civil war between the High Priest of Mars' royal guards and the High Priestess' warriors. The crew is divided with one half deciding to help the High Priest make peace with Earth and the other side with the High Priestess who is secretly plotting to kill her husband and invade Earth.","DVD, sci-fi",libib-sync/batch-0007/06765562.jpg
62393850,Cry Wolf,"After a local woman is murdered, a group of teenage liars create a warning e-mail of a serial killer named “The Wolf”, coming on the next full moon. The teens describe each death method The Wolf uses, but when the described victims actually do start turning up dead, suddenly no one knows where the lies end and the truth begins.","DVD, horror",libib-sync/batch-0007/62393850.jpg
96183546,Dancing on Ice,"New Year 1996. The Balkans are shaken by nationalist wars, after the overthrow of socialist regimes. The wars have resulted in economic crisis and large population displacements. Three women, unknown to each other, from different Eastern European countries, meet in a border town in Bulgaria, in order to cross illegally into Greece.","DVD, kids-family",libib-sync/batch-0007/96183546.jpg
51948794,Danny and the Dinosaur,The adventures of a little boy named Danny and a tall dinosaur from a local museum.,"DVD, kids-family",libib-sync/batch-0007/51948794.jpg
47852794,Dear Mr. Gacy,"A chronicle of the interaction between college student Jason Moss and the object of his obsession, serial killer John Wayne Gacy.","DVD, thriller",libib-sync/batch-0007/47852794.jpg
62426618,Dementia 13,"A scheming widow hatches a bold plan to acquire her late husband's inheritance, unaware that she is being targeted by an ax murderer who lurks in the family's estate.","DVD, horror",libib-sync/batch-0007/62426618.jpg
51883258,Despicable Me,"Determined to prove he's the world's greatest supervillain, Gru hatches an audacious plan to steal the Moon. To pull it off, he adopts three orphaned girls—Margo, Edith, and Agnes—intending to use them as pawns in his scheme. But the unexpected bond they form forces him to question the criminal life he's always known.","DVD, kids-family",libib-sync/batch-0007/51883258.jpg
79695354,Dirty Dancing,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.","DVD, drama",libib-sync/batch-0007/79695354.jpg
18411770,Dirty Dancing,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.","VHS, drama",libib-sync/batch-0007/18411770.jpg
19238906,Dog Jack,"""Dog Jack"" is the story of a slave boy and his dog who escape the master's plantation, join the union army, and have to face their former master on the battlefield. The story is inspired by the historical true-life adventures of the beloved mascot of the Pennsylvania 102nd, who was so prized by his regiment for his skills in battle that he was twice exchanged for a Confederate prisoner of war.","DVD, kids-family",libib-sync/batch-0007/19238906.jpg
07008506,Donnie Brasco,An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.,"VHS, drama",libib-sync/batch-0007/07008506.jpg
42052858,"Double Feature: Missing in Action 2, Missing in Action III","A double feature pairing Missing in Action 2: The Beginning and Braddock: Missing in Action III, starring Chuck Norris.","DVD, action",libib-sync/batch-0007/42052858.jpg
41921786,"Double Feature: Romeo Must Die, Cradle 2 the Grave","A double feature pairing Romeo Must Die (2000) and Cradle 2 the Grave (2003), both starring Jet Li and DMX.","DVD, action",libib-sync/batch-0007/41921786.jpg
91017210,Double Feature: Spy / The Heat,"A double feature DVD pairing Spy (2015) and The Heat (2013), two action-comedy films starring Melissa McCarthy.","DVD, comedy",libib-sync/batch-0007/91017210.jpg
79498746,"Double Feature: Stand and Deliver, Lean on Me","A double feature pairing Stand and Deliver (1988) and Lean on Me (1989), both inspirational dramas about dedicated teachers.","DVD, drama",libib-sync/batch-0007/79498746.jpg
79367674,"Double Feature: State Property, State Property 2","A double feature pairing State Property (2002) and State Property 2 (2005), crime dramas produced by Damon Dash and featuring Beanie Sigel.","DVD, drama",libib-sync/batch-0007/79367674.jpg
72380154,"Double Feature: Terminator:3, Terminator Salvation","A double feature DVD pairing Terminator 3: Rise of the Machines (2003) and Terminator Salvation (2009), the third and fourth installments in the Terminator sci-fi action franchise.","DVD, sci-fi",libib-sync/batch-0007/72380154.jpg
83860218,Entrapment,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.","DVD, action",libib-sync/batch-0007/83860218.jpg
18936058,Erin Brockovich,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.","VHS, drama",libib-sync/batch-0007/18936058.jpg
06942970,Escanaba In Da Moonlight,"On the eve of deer-hunting season in Michigan, a family of hunters contends with the shame of their eldest son never having shot his own buck.","VHS, comedy",libib-sync/batch-0007/06942970.jpg
47820026,Fear in the Night,"It took Peggy Heller a long time to recover from the trauma of a brutal physical assault, suffered in her youth. When she married Robert, he provided her with the love and reassurance she craved for and the two settled down in a pretty house in the grounds of the public school where Robert was a master. But the headmaster of the school is not what he seems and Peggy is convinced he means to harm her - is her fear a figment of her tortured imagination or are there forces at work that intend to manipulate her anxieties with fatal consequences?","DVD, thriller",libib-sync/batch-0007/47820026.jpg
82942714,Fearless,"After going through a series of tragic events in his life, martial arts master Huo Yuanjia returns to Tianjin and must fight four international soldiers, in order to safeguard his nation's pride.","Blu-Ray, action",libib-sync/batch-0007/82942714.jpg
18837754,Field of Dreams,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.","VHS, drama",libib-sync/batch-0007/18837754.jpg
79334906,Fifty Shades of Gray,"Fifty Shades of Grey is a 2015 erotic romantic drama starring Dakota Johnson and Jamie Dornan, based on the novel by E.L. James.","DVD, drama",libib-sync/batch-0007/79334906.jpg
41823482,Flight 93,"Flight 93 is a 2006 made-for-TV film, directed by Peter Markle, which chronicles the events aboard United Airlines Flight 93 during the September 11 attacks. It premiered January 30, 2006 on the A&E Network and was re-broadcast several times throughout 2006. The film focused heavily on eight passengers, namely Todd Beamer, Mark Bingham, Tom Burnett, Jeremy Glick, Lauren Grandcolas, Donald Greene, Nicole Miller, and Honor Elizabeth Wainio. It features small appearances from many other passengers, namely Donald Peterson and his wife, Jean, and also from flight attendant Sandra Bradshaw.","DVD, drama",libib-sync/batch-0007/41823482.jpg
83368698,Footloose,"Ren MacCormack is transplanted from Boston to the small southern town of Bomont where loud music and dancing are prohibited. Not one to bow to the status quo, Ren challenges the ban, revitalizing the town and falling in love with the minister’s troubled daughter Ariel in the process.","DVD, musical",libib-sync/batch-0007/83368698.jpg
71495418,Frank and Jesse,"At the end of the Civil War, Frank and Jesse James and other former guerillas who rode with Quantrill and Bill Anderson take the oath of allegiance to the Union. Feeling oppressed by Chicago railroad investors, the James and Younger brothers, Bob and Charlie Ford, Clell Miller and Arch Clements take to robbing banks, trains and coaches, with Pinkerton sworn to bringing them to justice.","DVD, action",libib-sync/batch-0007/71495418.jpg
83499770,Friday Night Lights,"A small, turbulent town in Texas obsesses over their high school football team to an unhealthy degree. When the star tailback, Boobie Miles, is seriously injured during the first game of the season, all hope is lost, and the town's dormant social problems begin to flare up. It is left to the inspiring abilities of new coach Gary Gaines to instill in the other team members -- and, by proxy, the town itself -- a sense of self-respect and honor.","DVD, drama",libib-sync/batch-0007/83499770.jpg
83565306,Garden State,"Andrew returns to his hometown for his mother’s funeral, a journey that reconnects him with old friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam—a girl also struggling with various maladies—opens up the possibility of rekindling emotional connections, confronting his psychologist father, and perhaps beginning a new life.","DVD, drama",libib-sync/batch-0007/83565306.jpg
90755066,Get Him to the Greek,"Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show.","DVD, comedy",libib-sync/batch-0007/90755066.jpg
41725178,Get Shorty,"Chili Palmer is a Miami mobster who gets sent to L.A. to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.","DVD, comedy",libib-sync/batch-0007/41725178.jpg
94785530,Ghost in the Family,"When an emotionally broken family moves into a house haunted by Tom, a suffering spirit, Tom sees an opportunity to try and save his soul by teaching the family how to live again...but quickly discovers that is easier said than done.","DVD, comedy",libib-sync/batch-0007/94785530.jpg
71528186,Golden Eye,"When a powerful secret defense system is stolen, James Bond is assigned to stop a Russian crime syndicate from using it.","DVD, action",libib-sync/batch-0007/71528186.jpg
45415162,Gone are the Days,"The story of notorious outlaw Taylon Flynn, a man hell-bent on exiting this life in a blaze of glory. His plans go awry upon the discovery of the sordid life his estranged daughter is forced to live. To save her, he must summon the inner demons he purged long ago, and finds that redemption is a hard road to travel.","DVD, action",libib-sync/batch-0007/45415162.jpg
19828730,Gunslingers Revenge,"The idealistic lifestyle of an old West farmer, his Indian wife, and half-breed son is interrupted when the boy's old gunslinger father returns. They are not happy with his return despite the old gunslinger's intention to retire. Things take a turn for the worse when another gunslinger arrives in town, trying to force a battle with the father.","DVD, action",libib-sync/batch-0007/19828730.jpg
17174522,Hatchet 2,"Picking up right where the original ended, Marybeth escapes the clutches of the swamp-dwelling killer Victor Crowley. After learning the truth about her family’s connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.","DVD, horror",libib-sync/batch-0007/17174522.jpg
17338362,Hatchet,"When a group of tourists on a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.","DVD, horror",libib-sync/batch-0007/17338362.jpg
71659258,Hitari,"Hatari! is a 1962 American adventure romantic comedy film directed by Howard Hawks, starring John Wayne as the leader of a group of professional game catchers in Africa.","DVD, action",libib-sync/batch-0007/71659258.jpg
97494266,Hitchhikers Guide to the Galaxy,"Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""","DVD, sci-fi",libib-sync/batch-0007/97494266.jpg
18706682,Hold That Ghost,Two bumbling service station attendants are left as the sole beneficiaries in a gangster's will. Their trip to claim their fortune is sidetracked when they are stranded in a haunted house along with several other strangers.,"VHS, comedy",libib-sync/batch-0007/18706682.jpg
40336122,Home of the Brave,"The day after they get the word they'll go home in two weeks, a group of soldiers from Spokane are ambushed in an Iraqi city. Back stateside we follow four of them - a surgeon who saw too much, a teacher who's a single mom and who lost a hand in the ambush, an infantry man whose best friend died that day, and a soldier who keeps reliving the moment he killed a civilian woman.","DVD, action",libib-sync/batch-0007/40336122.jpg
17272826,Hostel,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.","DVD, horror",libib-sync/batch-0007/17272826.jpg
02420986,How Stella Got Her Groove Back,"Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, ends as an exhilarating voyage of self discovery as Stella learns to open her heart and find love – even if it's with a man 20 years her junior.","VHS, romantic-comedy",libib-sync/batch-0007/02420986.jpg
83761914,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.","DVD, sci-fi",libib-sync/batch-0007/83761914.jpg
71429882,Ice Soldiers,A scientist discovers the bodies of three frozen genetically modified Russians buried in the Canadian North. Upon thawing them out he realizes he has unleashed a deadly threat to Western society and must stop them at all costs.,"DVD, action",libib-sync/batch-0007/71429882.jpg
96647418,Invasion of the Tinysauruses,"Littlefoot and his friends return in another adventure. But this time, they aren't the smallest dinosaurs in the valley anymore.","DVD, kids-family",libib-sync/batch-0007/96647418.jpg
94982138,John Tucker Must Die,"After discovering they are all dating the same same guy, three popular students from different cliques band together for revenge, so they enlist the help of a new gal in town and conspire to break the jerk's heart, while destroying his reputation.","DVD, comedy",libib-sync/batch-0007/94982138.jpg
71560954,John Wick Chapter 3: Parebellum,"John Wick: Chapter 3 – Parabellum is a 2019 American neo-noir action thriller film directed by Chad Stahelski, starring Keanu Reeves as the legendary hitman on the run after killing a member of the international assassins' guild.","DVD, action",libib-sync/batch-0007/71560954.png
52079866,Justice League : Starcrossed the Movie,"When the Thanagarians visit Earth, Hawkgirl is forced to choose between loyalty to her people and love for her friends on her adopted planet Earth.","DVD, kids-family",libib-sync/batch-0007/52079866.jpg
51916026,Justin Time,"An ancient stone amulet and calendar disc has the power to stop time. Passed from generation to generation, these magical artifacts end up in the hands of an 18-year-old half Shoshoni Indian named Justin, who chooses to to use his power to make the world a better place.","DVD, kids-family",libib-sync/batch-0007/51916026.jpg
07205114,K-Pax,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.","VHS, drama",libib-sync/batch-0007/07205114.jpg
96085242,Kangaroo Jack G'Day USA,"Kangaroo Jack is back but this time he's animated! Three Teenagers go to the Outback, and find themselves back in Vegas - trying to get Jack home!","DVD, kids-family",libib-sync/batch-0007/96085242.jpg
06844666,King Kong vs Godzilla,"The advertising director of Pacific Pharmaceuticals, frustrated with the low ratings of their sponsored TV program, seeks a more sensationalist approach. He orders his staff to Faro Island to capture King Kong for exploitation. As Godzilla re-emerges, a media frenzy generates with Pacific looking to capitalize off of the ultimate battle.","VHS, action",libib-sync/batch-0007/06844666.jpg
05684218,Kiss of the Dragon,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.","DVD, action",libib-sync/batch-0007/05684218.jpg
43219706,Kung Fu Dunk,"Shi-Jie is a brilliant martial artist from the Kung Fu School. One day, he encounters a group of youths playing basketball and shows off how easy it is for him, with his martial arts training, to do a Slam Dunk. Watching him was Chen-Li, a shrewd businessman, who recruits him to play varsity basketball at the local university.","DVD, action",libib-sync/batch-0007/43219706.jpg
72314618,Legend of the Naga Pearls,"After being defeated by humans centuries ago, the Winged Tribe has lost their ability to fly. Seeking vengeance, a royal descendant of the tribe has begun searching for the magical Naga Pearls, which he plans to use to destroy the humans. When the legendary pearls fall into - and out of - the hands of Heiyu, a wily human street punk, he must join a team of unlikely heroes as they race to prevent the destruction of their people in this magical fantasy adventure.","DVD, fantasy",libib-sync/batch-0007/72314618.jpg
07172346,Legend,"Set in a timeless mythical forest inhabited by fairies, goblins, unicorns and mortals, this fantastic story follows a mystical forest dweller, chosen by fate, to undertake a heroic quest. He must save the beautiful Princess Lili and defeat the demonic Lord of Darkness, or the world will be plunged into a never-ending ice age.","VHS, fantasy",libib-sync/batch-0007/07172346.jpg
07237882,Liar Liar,"Forced by his son's birthday wish, fast-talking attorney and habitual liar Fletcher Reede must tell the truth for the next 24 hours.","VHS, comedy",libib-sync/batch-0007/07237882.jpg
97232122,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.","DVD, comedy",libib-sync/batch-0007/97232122.jpg
71692026,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.","DVD, action",libib-sync/batch-0007/71692026.jpg
07565562,McLintock,"Aging rancher and self-made man, George Washington McLintock is forced to deal with numerous personal and professional problems. Seemingly everyone wants a piece of his enormous farmstead, including high-ranking government men and nearby Native Americans. As McLintock tries to juggle his various adversaries, his wife—who left him two years previously—suddenly returns. But she isn't interested in George; she wants custody of their daughter.","VHS, action",libib-sync/batch-0007/07565562.jpg
02453754,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.","VHS, comedy",libib-sync/batch-0007/02453754.jpg
62197242,Meet the Spartans,"The heroic Leonidas, armed with nothing but leather underwear and a cape, leads a ragtag group of thirteen Spartans to defend their homeland against the invading Persians (whose ranks include Ghost Rider, Rocky Balboa, the Transformers, and a hunchbacked Paris Hilton). No one is safe when the Spartans take on the biggest icons in pop culture!","DVD, comedy",libib-sync/batch-0007/62197242.jpg
83139322,Memoirs of a Geisha,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.","DVD, drama",libib-sync/batch-0007/83139322.jpg
05323770,Men in Black,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent K and new recruit Agent J find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.","DVD, sci-fi",libib-sync/batch-0007/05323770.jpg
07270650,Miami Vice The Movie,Miami detective Sonny Crockett reluctantly teams with New York City cop Rico Tubbs when both of them end up pursuing a drug dealer who killed their respective partners.,"VHS, action",libib-sync/batch-0007/07270650.jpg
62819834,Mike and Dave Need Wedding Dates,"Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.","DVD, romantic-comedy",libib-sync/batch-0007/62819834.jpg
