id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
56dmxmlv9x,movie,Doogal,"Dave Borthwick, Frank Passingham, Jean Duval",Dave,Borthwick,"Rental Library",0796019821476,796019821476,"An adorable candy-loving mutt goes on a mission to save the world.","Liosngate Pictures Entertainment",2006-05-16,,"dvd, kids-family",,,,,96019706,,,,,1,,,,,,,,,,,,2026-09-16,1
2ogpzqwtqt,movie,"Beverly Hills Chihuahua 2","Alex Zamm",Alex,Zamm,"Rental Library",786936808605,786936808605,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing to save them - because in good times and hard times, the family always sticks together. So Papi, Chloe and the puppies embark on a heroic adventure, proving once again that big heroes come in small packages.","Walt Disney Studios",2011-02-01,,"dvd, kids-family",,,84,,52047098,,,,,1,,,"Odette Yustman, Zachary Gordon, Christine Lakin, Ernie Hudson, George Lopez",1.78:1,,,,,,,,2026-09-17,1
w1e6kc3isd,movie,"The Lego Movie","Phil Lord, Christopher Miller",Phil,Lord,"Rental Library",0883929387526,883929387526,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",WarnerBrothers,2014-06-17,,"dvd, kids-family",,,100,,52014330,,,,,2,,,"Chris Pratt, Will Arnett, Elizabeth Banks, Morgan Freeman, Nick Offerman",,,,,,,,,2026-09-17,1
qhf94b3we4,movie,Hoot,,,,"Rental Library",0794043103599,794043103599,"A young man moves from Montana to Florida with his family, where he's compelled to engage in a fight to protect a population of endangered owls.",,,,"dvd, kids-family",,,,,51817722,,,,,,,,,,,,,,,,,2026-09-17,1
bpyi8etcho,movie,"The Adventures of Milo and Otis","Masanori Hata",Masanori,Hata,"Rental Library",0043396501492,043396501492,"When Milo the cat and Otis the dog are separated, they each set off on an adventurous and often perilous quest across mountains, plains, and snow-covered lands to reunite with one another.","Sony Pictures Home Entertainment",1999-08-31,,"dvd, kids-family",,,75,,51588346,,,,,1,,,,1.33:1,,,,,,,,2026-09-17,1
6umkels8dt,movie,"Curious George",,,,"Rental Library",0025192615924,025192615924,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",,,,"dvd, kids-family",,,,,51457274,,,,,,,,,,,,,,,,,2026-09-17,1
8g3y57eohq,movie,"The Black Dahlia","Brian De Palma",Brian,Palma,"Rental Library",0025192918025,025192918025,"In 1940s Los Angeles, two former boxers-turned-cops must grapple with corruption, narcissism, stag films and family madness as they pursue the killer of an aspiring young actress.","Universal Pictures Home Entertainment",2017-07-04,,"dvd, thriller",,,122,,51358970,,,,,1,,,"Josh Hartnett, Scarlett Johansson, Hilary Swank, Aaron Eckhart, John Kavanagh",2.35:1,,,,,,,,2026-09-17,1
m4x70vc31h,movie,"Laser Mission","B.J. Davis, Beau J Davis",B.J.,Davis,"Rental Library",0644827735723,644827735723,"A CIA agent is sent to get Professor Braun before the KGB can seize him as the Prof's knowledge, together with a recently stolen diamond, could be used to make a laser cannon.","Reel Vault",2017-05-15,,"dvd, thriller",,,,,47951098,,,,,1,,,"Brandon Lee, Debi Monahan, Ernest Borgnine, Graham Clarke, Werner Pochath",,,,,,,,,2026-09-17,1
8g3y5huohq,movie,Twisted,"Philip Kaufman",Philip,Kaufman,"Rental Library",0097360512540,097360512540,"Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.",Paramount,2004-08-31,,"dvd, thriller",,,97,,47918330,,,,,1,,,"Ashley Judd, Samuel L. Jackson, Andy Garcia, David Strathairn, Russell Wong",1.33:1,,,,,,,,2026-09-17,1
prwzg6jno7,movie,"The Shallows","Jaume Collet-Serra",Jaume,Collet-Serra,"Rental Library",0043396470859,043396470859,"While surfing on a secluded beach, Nancy finds herself in the feeding grounds of a great white shark. Though stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of her ingenuity, resourcefulness, and fortitude.","Sony Pictures Home Entertainment",2016-09-27,,"dvd, thriller",,,86,,47885562,,,,,1,,,"Blake Lively",,,,,,,,,2026-09-17,1
3kjhdtxarj,movie,"The Ghost Writer","Roman Polanski",Roman,Polanski,"Rental Library",0025192067501,025192067501,"A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.","Summit Entertainment",2010-10-03,,"dvd, thriller",,,128,,47787258,,,,,1,,,"Ewan McGregor, Pierce Brosnan, Kim Cattrall, Tom Wilkinson, Timothy Hutton",,,,,,,,,2026-09-17,1
hetdjnt19k,movie,"I am Wrath","Chuck Russell",Chuck,Russell,"Rental Library",0031398247203,031398247203,"A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.",Lionsgate,2016-07-26,,"action, dvd",,,93,,41889018,,,,,1,,,"John Travolta, Christopher Meloni, Amanda Schull, Sam Trammell, Patrick St. Esprit",,,,,,,,,2026-09-17,1
nxisb8741p,movie,Passengers,"Morten Tyldum",Morten,Tyldum,"Rental Library",0043396471078,043396471078,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.","Sony Pictures Home Entertainment",2017-03-14,,"dvd, sci-fi",,,116,,41856250,,,,,1,,,"Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne, Andy Garcia",,,,,,,,,2026-09-17,1
lsvora97b9,movie,"The Watch","Akiva Schaffer",Akiva,Schaffer,"Rental Library",0024543814429,024543814429,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood – and the world – from total extermination.","20th Century Fox",2012-11-13,,"comedy, dvd",,,102,,41626874,,,,,1,,,"Jonah Hill, Ben Stiller",2.35:1,,,,,,,,2026-09-17,1
u34q9fqgnz,movie,Unstoppable,"Tony Scott",Tony,Scott,"Rental Library",0024543716600,024543716600,"When a massive, unmanned locomotive roars out of control, the threat is more ominous than just a derailment. The train is laden with toxic chemicals, and an accident would decimate human life and cause an environmental disaster. The only hope of bringing the train to a safe stop is in the hands of veteran engineer Frank Barnes, and young conductor Will Colson, who must risk their lives to save those in the runaway's path. Inspired by true events.","20th Century Fox",2011-02-15,,"action, dvd",,,98,,41397498,,,,,1,,,"Chris Pine, Denzel Washington",2.40:1,,,,,,,,2026-09-17,1
iz58y3olqm,movie,"16 Blocks","Richard Donner",Richard,Donner,"Rental Library",12569810280,012569810280,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.","Warner Home Video",2006-06-13,,"action, dvd",,,105,,41200890,,,,,1,,,"Bruce Willis, Mos Def, David Morse, Jenna Stern, Casey Sander",2.40:1,,,,,,,,2026-09-17,1
obarv1j0an,movie,"Batman v Superman: Dawn of Justice",,,,"Rental Library",883929447404,883929447404,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.","Warner Brothers",2016-07-19,,"action, dvd",,,111,,41168122,,,,,1,,,"Ben Affleck, Henry Cavill",,,,,,,,,2026-09-17,1
e90m7xn5u2,movie,"Flags of Our Fathers","Clint Eastwood",Clint,Eastwood,"Rental Library",0097361235042,097361235042,"There were five Marines and one Navy Corpsman photographed raising the U.S. flag on Mt. Suribachi by Joe Rosenthal on February 23, 1945. This is the story of three of the six surviving servicemen - John 'Doc' Bradley, Pvt. Rene Gagnon and Pvt. Ira Hayes - who fought in the battle to take Iwo Jima from the Japanese.","Dreamworks Video",2007-02-06,,"drama, dvd",,,132,,80285178,,,,,1,,,"Ryan Phillippe, Barry Pepper, Joseph Cross, Jesse Bradford, Christopher Curry",1.33:1,,,,,,,,2026-09-17,1
v8ua1qy26q,movie,Fences,"Denzel Washington",Denzel,Washington,"Rental Library",0032429263520,032429263520,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.","Paramount Pictures Home Entertainment",2017-12-19,,"drama, dvd",,,138,,79859194,,,,,1,,,"Viola Davis, Denzel Washington",,,,,,,,,2026-09-17,1
gakw6esbt4,movie,Hardball,"Brian Robbins",Brian,Robbins,"Rental Library",0097363307945,097363307945,"An aimless young man who is scalping tickets, gambling and drinking, agrees to coach a Little League team from the Cabrini Green housing project in Chicago as a condition of getting a loan from a friend.",Paramount,2002-02-19,,"drama, dvd",,,106,,79793658,,,,,1,,,"Keanu Reeves, Diane Lane, John Hawkes, Bryan Hearne, Julian Griffith",1.85:1,,,,,,,,2026-09-17,1
dmnjtssu84,movie,Phenomenon,"Jon Turteltaub, Phedon Papamichael",Jon,Turteltaub,"Rental Library",0717951000095,717951000095,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.","TOUCHSTONE PICTURES",1997-12-03,,"drama, dvd",,,123,,79728122,,,,,1,,,"John Travolta, Kyra Sedgwick, Forest Whitaker, Robert Duvall, Jeffrey Demunn",2.35:1,,,,,,,,2026-09-17,1
w1e6kmaisd,movie,"Road to Perdition","Sam Mendes",Sam,Mendes,"Rental Library",0032429276117,032429276117,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",PARAMOUNT,2017-05-09,,"drama, dvd",,,116,,79662586,,,,,1,,,"Daniel Craig, Paul Newman, Jude Law, Jennifer Jason Leigh, Stanley Tucci",,,,,,,,,2026-09-17,1
bpyi859cho,movie,"Feel the Noise","Alejandro Chomski",Alejandro,Chomski,"Rental Library",0043396232860,043396232860,"After a run-in with local thugs, aspiring Harlem rapper Rob flees to a place and father he never knew, and finds his salvation in Reggaeton, a spicy blend of hip-hop, reggae and Latin beats. Puerto Rico, the spiritual home of Reggaeton, inspires Rob and his step-brother Javi to pursue their dream of becoming Reggaeton stars. Together with a dancer named C.C., they learn what it means to stay true to themselves and each other, while overcoming obstacles in love, greed and pride, all culminating in an explosive performance at New York’s Puerto Rican Day Parade.","Sony Pictures Home Entertainment",2008-01-29,,"drama, dvd",,,89,,79629818,,,,,1,,,"Omarion Grandberry, Zulay Henao, James McCaffrey, Kellita Smith, Malik Yoba",1.85:1,,,,,,,,2026-09-17,1
8g3y5h5ohq,movie,Infamous,"Douglas McGrath",Douglas,McGrath,"Rental Library",0085391137382,085391137382,"While researching his book In Cold Blood, writer Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.","Warner Home Video",2010-04-06,,"drama, dvd",,,118,,79400442,,,,,1,,,"Sigourney Weaver, Toby Jones, Gwyneth Paltrow, Sandra Bullock, Daniel Craig",1.85:1,,,,,,,,2026-09-17,1
56d3hjzv9x,movie,"The Patriot","ROLAND EMMERICH",ROLAND,EMMERICH,"Rental Library",0043396057319,043396057319,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",Columbia,,,"drama, dvd",,,165,,79302138,,,,,,,,"MEL GIBSON, JOELY RICHARDSON",,,,,,,,,2026-09-17,1
ri1vaukxoz,movie,"A Fool and His Money","David E Talbert, David E. Talbert",David,Talbert,"Rental Library",0014381694727,014381694727,"New York advertising executive Morris Codman seems to have it all - lots of talent and a beautiful girlfriend, Debbie. When he loses his job he decides to use his advertising expertise to create, package and market a shady product that will make him millions. Debbie tries to convince him that money isn't everything and she loves him just the way he is. Morris' bizarre antics in promoting his product surprisingly lead to a fortune, but can love survive his quest for the almighty dollar?","Alliance Home Entertainment",2012-06-05,,"dvd, romantic-comedy",,,110,,62885370,,,,,1,,,"Ann Nesby, Chyna Layne, Cindy, Cindy Herron-Braggs, Eddie Griffin",,,,,,,,,2026-09-17,1
0cpx2zodcu,movie,"Must Love Dogs","Gary David Goldberg",Gary,Goldberg,"Rental Library",0012569593442,012569593442,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.","Warner Home Video",2005-12-01,,"dvd, romantic-comedy",,,98,,62787066,,,,,1,,,"Diane Lane, John Cusack, Elizabeth Perkins, Christopher Plummer, Dermot Mulroney",1.33:1,,,,,,,,2026-09-17,1
ywh53uxr71,movie,"Murphy's Romance",,,,"Rental Library",0043396064997,043396064997,"Emma, a divorced single mother seeking to start her life over, moves to a small town in Arizona. She befriends Murphy, the older local pharmacist, but things turn complicated when her ex-husband shows up.","Columbia TriStar Home Entertainment",,,"dvd, romantic-comedy",,,,,62754298,,,,,,,,,,,,,,,,,2026-09-17,1
obarvzu0an,movie,"As Good As It Gets",,,,"Rental Library",0043396156371,043396156371,"A misanthropic author, a single mother and waitress, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",,,,"dvd, romantic-comedy",,,,,62655994,,,,,,,,,"1.33:1, 1.85:1",,,,,,,,2026-09-17,1
8g3y51gohq,movie,"The Darkness","Greg McLean",Greg,McLean,"Rental Library",0025192257971,025192257971,"A family returns from a Grand Canyon vacation with a supernatural presence in tow.","Universal Pictures Home Entertainment",2016-09-06,,"dvd, horror",,,93,,62623226,,,,,1,,,"Kevin Bacon, Radha Mitchell, Lucy Fry, David Mazouz, Ming-Na Wen",2.40:1,,,,,,,,2026-09-17,1
prwzg8qno7,movie,"The Skeleton Key","Iain Softley",Iain,Softley,"Rental Library",0025192585029,025192585029,"A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.","Universal Pictures Home Entertainment",2010-11-02,,"dvd, horror",,,104,,62524922,,,,,1,,,"Kate Hudson, Gena Rowlands, John Hurt, Peter Sarsgaard, Joy Bryant",2.35:1,,,,,,,,2026-09-17,1
3kjhd9jarj,movie,Believers,"Daniel Myrick",Daniel,Myrick,"Rental Library",0012569834880,012569834880,"Two paramedics responding to an emergency call find themselves kidnapped by a religious sect whose great obsession is to stop the end of the world by committing suicide and killing people.","Warner Home Video",,,"dvd, horror",,,101,,62492154,,,,,,,,"Daniel Benzali, Jon Huertas, June Angela, Kyle Adahl, Nino Aldi",,,,,,,,,2026-09-17,1
hetdj4919k,movie,"Bone Daddy","Mario Azzopardi",Mario,Azzopardi,"Rental Library",96009248895,096009248895,"Doctor Palmer, a former pathologist, wrote a fictional book based on his real cases. In the book, the madman gets caught, but in reality he is still uncaught. After the book is released, Palmer's editor is kidnapped. Palmer soon is sent a present containing a page of his book, and a bone from his editor. Together with the police, Palmer tries to find his editor, who might still be alive. In addition, his own son becomes one of the main suspects. Written by Julian Reischl","Platinum Disc",2005-03-01,,"dvd, horror",,,90,,62459386,,,,,1,,,"Rutger Hauer, Barbara Williams, R.H. Thomson, Joseph Kell, Robin Gammell",,,,,,,,,2026-09-17,1
nxisboh41p,movie,"Born Romantic","David Kane",David,Kane,"Rental Library",9780792852490,027616874795,"In modern-day London, three men (Craig Ferguson, Jimi Mistry and David Morrissey) and three women (Olivia Williams, Jane Horrocks and Catherine McCormack) fall in and out of love and back again, to the Greek-chorus accompaniment of two cab drivers, who engage in an ongoing conversation about sex. A winning romantic comedy, Born Romantic is the second feature by British writer-director David Kane of This Year's Love fame.","MGM (Video & DVD)",2002-05-21,,"dvd, romantic-comedy",,,96,,70853626,,,,,1,,,"Craig Ferguson, Ian Hart, Jane Horrocks, Adrian Lester, Catherine McCormack",1.85:1,,,,,,,,2026-09-17,1
u34q9ewgnz,movie,"Johnny English Reborn","Oliver Parker",Oliver,Parker,"Rental Library",0025192076404,025192076404,"The most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics. When MI-7 receives word that the Chinese premier has become the target of some high-powered killers, it falls on Johnny English to save the day. Armed with the latest high-tech weaponry and gadgets that would make even James Bond jealous, the once-disgraced agent uncovers evidence of a massive conspiracy involving some of the world's most powerful organisations, and vows to redeem his tarnished reputation by stopping the killers before they can strike.","Universal Pictures",2017-07-04,,"comedy, dvd",,,102,,70788090,,,,,1,,,"Rosamund Pike, Dominic West",2.35:1,,,,,,,,2026-09-17,1
obarvzq0an,movie,"21 Jump Street","Phil Lord, Chris Miller",Phil,Lord,"Rental Library",43396399778,043396399778,"When cops Schmidt and Jenko join the secret Jump Street unit, they use their youthful appearances to go undercover as high school students. They trade in their guns and badges for backpacks, and set out to shut down a dangerous drug ring. But, as time goes on, Schmidt and Jenko discover that high school is nothing like it was just a few years earlier -- and, what's more, they must again confront the teenage terror and anxiety they thought they had left behind.","Sony Pictures Studios",2012-06-26,,"comedy, dvd",,,109,,70722554,,,,,1,,,"Jonah Hill, Channing Tatum, Brie Larson, Dave Franco",2.40:1,,,,,,,,2026-09-17,1
ayq1u6epsz,movie,"Saw IV","Darren Lynn Bousman",Darren,Bousman,"Rental Library",0031398221975,031398221975,"Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",Lionsgate,2008-01-22,,"dvd, horror",,,95,,70689786,,,,,1,,,"Tobin Bell, Lyriq Bent, Costas Mandylor",1.78:1,,,,,,,,2026-09-17,1
ftoclxke5y,movie,"Patriot Games","Phillip Noyce",Phillip,Noyce,"Rental Library",0097360564242,097360564242,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.","Paramount Pictures Home Entertainment",2010-07-23,,"action, dvd",,,116,,70624250,,,,,1,,,"Harrison Ford, Anne Archer, Thora Birch, James Earl Jones, Sean Bean",2.35:1,,,,,,,,2026-09-17,1
gakw65fbt4,movie,"Deadwood the Movie","Daniel Minahan",Daniel,Minahan,"Rental Library",0883929689682,883929689682,"Follow the 10-year reunion of the Deadwood camp to celebrate South Dakota's statehood. Former rivalries are reignited, alliances are tested and old wounds are reopened, as all are left to navigate the inevitable changes that modernity and time have wrought.","Studio Distribution Services",2019-10-08,,"drama, dvd",,,,,70591482,,,,,1,,,"Paula Malcomson, John Hawkes, Brad Dourif, William Sanderson, Kim Dickens",,,,,,,,,2026-09-17,1
6umkeh78dt,movie,Snatchers,"Stephen Cedars, Benji Kleiman",Stephen,Cedars,"Rental Library",0883929697977,883929697977,"After status-obsessed teen Sara has sex for the first time, she wakes up the next day nine months pregnant-with an alien.","Studio Distribution Services",2020-02-18,,"dvd, horror",,,80,,70558714,,,,,1,,,"Mary Nepi, Gabrielle Elyse, J.J. Nolan, Austin Fryberger",,,,,,,,,2026-09-17,1
8g3y51vohq,movie,"It's a Wonderful Life","Frank Capra",Frank,Capra,"Rental Library",0097360754742,097360754742,"George Bailey has spent his entire life giving to the people of Bedford Falls. All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company. But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",Paramount,2009-11-03,,"dvd, holiday",,,130,,70394874,,,,,2,,,"James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell, Henry Travers",1.33:1,,,,,,,,2026-09-17,1
0cpx2s0dcu,movie,"American Sniper",,,,"Rental Library",883929450299,883929450299,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.","Warner Home Video",2015-05-19,,"drama, dvd",,,,,67838970,,,,,,,,,,,,,,,,,2026-09-17,1
m4x709a31h,movie,Moneyball,"Bennett Miller",Bennett,Miller,"Rental Library",0043396392250,43396392250,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.","Sony Pictures Home Entertainment",2012-01-10,,"drama, dvd",,,133,,67806202,,,,,1,,,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright",1.85:1,,,,,,,,2026-09-17,1
obarvsg0an,movie,"Road Trip","Todd Phillips",Todd,Phillips,"Rental Library",0667068639520,667068639520,"After a student at the University of Ithaca films his one-night stand with a beautiful sorority girl, he discovers one of his friends has accidentally mailed the homemade sex tape to his girlfriend in Austin. In a frenzy, he must borrow a car and hit the road in a desperate bid to intercept the tape.","Dreamworks Video",2000-12-19,,"comedy, dvd",,,93,,67773434,,,,,1,,,"Breckin Meyer, Seann William Scott, Amy Smart, Paulo Costanzo, DJ Qualls",1.85:1,,,,,,,,2026-09-17,1
prwzgowno7,movie,Blink,"Michael Apted",Michael,Apted,"Rental Library",0794043672620,794043672620,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.","New Line Home Video",2003-10-07,,"dvd, thriller",,,106,,67707898,,,,,1,,,"Madeleine Stowe, Aidan Quinn, James Remar, Peter Friedman, Bruce A. Young",1.33:1,,,,,,,,2026-09-17,1
9dc4fha6rp,movie,"21 & Over","Jon Lucas, Scott Moore",Jon,Lucas,"Rental Library",24543834250,024543834250,"Brilliant student Jeff Chang has the most important interview of his life tomorrow. But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.","20th Century Fox",2013-06-18,,"comedy, dvd",,,93,,67544058,,,,,1,,,"Miles Teller, Justin Chon, Jonathan Keltz, Sarah Wright, Skylar Astin",2.40:1,,,,,,,,2026-09-17,1
lsvorn87b9,movie,"The Brothers Grimm","Terry Gilliam",Terry,Gilliam,"Rental Library",0031398138082,031398138082,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",LGF,2013-01-08,,"dvd, fantasy",,,,,67511290,,,,,1,,,"Matt Damon, Heath Ledger, Peter Stormare, Lena Headey, Jonathan Pryce",,,,,,,,,2026-09-17,1
j7stnm9qlq,movie,"The Sea Chase","John Farrow",John,Farrow,"Rental Library",0012569692282,012569692282,"As the Second World War breaks out, German freighter captain Karl Ehrlich is about to leave Sydney, Australia with his vessel, the Ergenstrasse. Ehrlich, an anti-Nazi but proud German, hopes to outrun or out-maneuver the British warship pursuing him. Aboard his vessel is Elsa Keller, a woman Ehrlich has been ordered to return to Germany safely along with whatever secrets she carries. When Ehrlich's fiercely Nazi chief officer Kirchner commits an atrocity, the British pursuit becomes deadly.","Warner Home Video",,,"drama, dvd",,,117,,40248314,,,,,1,,,"John Wayne, Lana Turner, David Farrar, Lyle Bettger, Tab Hunter",,,,,,,,,2026-09-17,1
u34q95ignz,movie,"Charlie St. Cloud","Burr Steers",Burr,Steers,"Rental Library",0025192050091,025192050091,"Accomplished sailor Charlie St. Cloud has the adoration of his mother Claire and his little brother Sam, as well as a college scholarship that will lead him far from his sleepy Pacific Northwest hometown. But his bright future is cut short when tragedy strikes and takes his dreams with it. After high school classmate Tess returns home unexpectedly, Charlie grows torn between honoring a promise he made four years earlier and moving forward with newfound love. As he finds the courage to let go of the past for good, Charlie discovers the soul most worth saving is his own.","Universal Pictures",2011-03-13,,"drama, dvd",,,100,,40215546,,,,,1,,,"Zac Efron, Kim Basinger",2.40:1,,,,,,,,2026-09-17,1
ayq1u85psz,movie,"Friends with Money","Nicole Holofcener",Nicole,Holofcener,"Rental Library",0043396150881,043396150881,"As she reaches her mid-thirties and quits her lucrative job, singleton Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends. She begins to envy the security of her richer friends and, although their lives may seem easier, Olivia's friends have their problems too: screenwriters Christine and Patrick are unable to collaborate on their latest project, Jane and Aaron have lost the romance in their relationship, and Franny and Matt have difficulties handling the demands of parenthood.","Sony Pictures Home Entertainment",2006-08-29,,"comedy, dvd",,,88,,40051706,,,,,1,,,"Jennifer Aniston, Joan Cusack, Catherine Keener, Frances McDormand, Jason Isaacs","2.35:1, 1.33:1",,,,,,,,2026-09-17,1
6umke1h8dt,movie,"Last of the Dogmen","Tab Murphy",Tab,Murphy,"Rental Library",0738329258108,738329258108,"A Montana bounty hunter is sent into the wilderness to track three escaped prisoners. Instead he sees something that puzzles him. Later with a female Native Indian history professor, he returns to find some answers.","KL Studio Classics",2022-06-14,,"drama, dvd",,,118,,39986170,,,,,1,,,"Tom Berenger, Barbara Hershey, Kurtwood Smith",2.35:1,,,,,,,,2026-09-17,1
qhf943nwe4,movie,"Buffalo Boys","Mike Wiluan",Mike,Wiluan,"Rental Library",0857789008136,857789008136,"Betrayed by the Dutch colonial forces, Arana manages to escape along with his nephews Jamar and Suwo, the newborn sons of Hamza, one of the last Indonesian sultans fighting against foreign tyranny. In 1860, after wandering for years on the plains of the American Wild West, Arana and the two brothers return to Indonesia to avenge their dead loved ones and punish the evil man who caused their misfortune.","Samuel Goldwyn Films",2019-03-05,,"action, dvd",,,103,,39920634,,,,,1,,,"Yoshi Sudarso, Pevita Pierce, Ario Bayu",,,,,,,,,2026-09-17,1
ywh53bqr71,movie,"Love and Monsters","Michael Matthews",Michael,Matthews,"Rental Library",0032429350244,032429350244,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",Paramount,2021-01-05,,"action, dvd",,,108,,39887866,,,,,1,,,"Dylan O'Brien, Michael Rooker, Jessica Henwick, Ariana Greenblatt, Dan Ewing",,,,,,,,,2026-09-17,1
obarvfb0an,movie,Taken,"Pierre Morel",Pierre,Morel,"Rental Library",0024543553526,024543553526,"Bryan Mills, a former government operative, is trying to reconnect with his teenage daughter Kim. After reluctantly agreeing with his ex-wife to let Kim go to Paris on vacation with a friend, his worst nightmare comes true. While on the phone with his daughter shortly after she arrives in Paris, she and her friend are abducted by a gang of human traffickers. Working against the clock, Bryan relies on his extensive training and skills to track down the ruthless gang that abducted her and launch a one-man war to rescue his daughter.","Twentieth Century Fox",2009-05-12,,"action, dvd",,,91,,39855098,,,,,1,,,"Liam Neeson, Maggie Grace, Leland Orser, Jon Gries, David Warshofsky",2.40:1,,,,,,,,2026-09-17,1
8g3y5scohq,movie,"Harry Potter and the Goblet of Fire","Mike Newell",Mike,Newell,"Rental Library",0883929558476,883929558476,"When his name emerges from the Goblet of Fire, Harry Potter becomes a competitor in a grueling battle for glory among three wizarding schools. Signs of Voldemort's return emerge as Harry's friends help him prepare for the Triwizard Tournament.","Warner Bros.",2016-10-04,,"dvd, fantasy",,,,,39822330,,,,,2,,,"Daniel Radcliffe, Rupert Grint, Emma Watson, Robbie Coltrane, Ralph Fiennes",,,,,,,,,2026-09-17,1
