Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
deadpool-2-bluray-floor-sale-action,Deadpool 2,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,47826682,,,,false,,,,,,,,,,,,,
deadpool-bluray-floor-sale-action,Deadpool,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,47793914,,,,false,,,,,,,,,,,,,
breach-dvd-floor-sale-thriller,Breach,,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,47728378,,,,false,,,,,,,,,,,,,
the-brave-one-dvd-floor-sale-thriller,The Brave One,,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,47695610,,,,false,,,,,,,,,,,,,
michael-clayton-dvd-floor-sale-thriller,Michael Clayton,,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,47630074,,,,false,,,,,,,,,,,,,
bumblebee-bluray-floor-sale-action,BumbleBee,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,47597306,,,,false,,,,,,,,,,,,,
the-constant-gardener-dvd-floor-sale-thriller,The Constant Gardener,,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,47564538,,,,false,,,,,,,,,,,,,
broken-city-bluray-floor-sale-thriller,Broken City,,Blu-Ray,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,47499002,,,,false,,,,,,,,,,,,,
cliffhanger-bluray-floor-sale-thriller,Cliffhanger,,Blu-Ray,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,47400698,,,,false,,,,,,,,,,,,,
cloud-atlas-dvd-floor-sale-sci-fi,Cloud Atlas,,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,47367930,,,,false,,,,,,,,,,,,,
clash-of-the-titans-1981-dvd-floor-sale-fantasy,Clash of the Titans (1981),,DVD,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,47302394,,,,false,,,,,,,,,,,,,
christopher-robin-bluray-floor-sale-kids-family,Christopher Robin,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,46306554,,,,false,,,,,,,,,,,,,
the-ghost-and-the-darkness-dvd-floor-sale-thriller,The Ghost and the Darkness,,DVD,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,46241018,,,,false,,,,,,,,,,,,,
green-zone-bluray-floor-sale-thriller,Green Zone,,Blu-Ray,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,46175482,,,,false,,,,,,,,,,,,,
gettysburg-bluray-floor-sale-drama,Gettysburg,,Blu-Ray,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,46109946,,,,false,,,,,,,,,,,,,
the-change-up-unrated-bluray-floor-sale-comedy,The Change -Up (Unrated),,Blu-Ray,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,45978874,,,,false,,,,,,,,,,,,,
charlie-and-the-chocolate-factory-2005-dvd-floor-sale-kids-family,Charlie and the Chocolate Factory (2005),,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,45913338,,,,false,,,,,,,,,,,,,
triple-feature-the-goonies-gremlins-gremlins-2-bluray-floor-sale-fantasy,"Triple Feature: The Goonies, Gremlins, Gremlins 2",,Blu-Ray,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,45651194,,,,false,,,,,,,,,,,,,
the-bridges-of-madison-county-dvd-floor-sale-drama,The Bridges of Madison County,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45585658,,,,false,,,,,,,,,,,,,
the-day-after-tomorrow-dvd-floor-sale-sci-fi,The Day After Tomorrow,,DVD,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45520122,,,,false,,,,,,,,,,,,,
dead-man-down-bluray-floor-sale-thriller,Dead Man Down,,Blu-Ray,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,45421818,,,,false,,,,,,,,,,,,,
the-green-mile-bluray-floor-sale-drama,The Green Mile,,Blu-Ray,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,45356282,,,,false,,,,,,,,,,,,,
ghost-rider-dvd-floor-sale-action,Ghost Rider,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45290746,,,,false,,,,,,,,,,,,,
captain-america-3-movie-collection-3d-bluray-floor-sale-action,Captain AMerica: 3 Movie Collection (3D),,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,45225210,,,,false,,,,,,,,,,,,,
gi-joe-the-rise-of-cobra-dvd-floor-sale-action,G.I. Joe The Rise of Cobra,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45126906,,,,false,,,,,,,,,,,,,
gi-joe-retaliation-bluray-floor-sale-action,G.I. Joe Retaliation,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,45061370,,,,false,,,,,,,,,,,,,
the-devils-double-bluray-floor-sale-action,The Devil's Double,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,17495546,,,,false,,,,,,,,,,,,,
mary-shellys-frankenstein-dvd-floor-sale-horror,Mary Shelly's Frankenstein,,DVD,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,17364474,,,,false,,,,,,,,,,,,,
frozen-bluray-floor-sale-kids-family,Frozen,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,17298938,,,,false,,,,,,,,,,,,,
gran-torino-dvd-floor-sale-action,Gran Torino,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,17266170,,,,false,,,,,,,,,,,,,
green-lantern-bluray-floor-sale-action,Green Lantern,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,17200634,,,,false,,,,,,,,,,,,,
crouching-tiger-hidden-dragon-dvd-floor-sale-action,Crouching Tiger Hidden Dragon,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,17167866,,,,false,,,,,,,,,,,,,
dark-city-bluray-floor-sale-sci-fi,Dark City,,Blu-Ray,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,17135098,,,,false,,,,,,,,,,,,,
live-free-or-die-hard-bluray-floor-sale-action,Live Free or Die Hard,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,17069562,,,,false,,,,,,,,,,,,,
the-gift-dvd-floor-sale-action,The Gift,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,16938490,,,,false,,,,,,,,,,,,,
the-flowers-of-war-dvd-floor-sale-drama,The Flowers of War,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,16872954,,,,false,,,,,,,,,,,,,
the-forbidden-kingdom-dvd-floor-sale-action,The Forbidden Kingdom,,DVD,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,16840186,,,,false,,,,,,,,,,,,,
madagascar-3-dvd-floor-sale-kids-family,Madagascar 3,,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,16774650,,,,false,,,,,,,,,,,,,
madagascar-dvd-floor-sale-kids-family,Madagascar,,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,16741882,,,,false,,,,,,,,,,,,,
dinosaur-dvd-floor-sale-kids-family,Dinosaur,,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,16676346,,,,false,,,,,,,,,,,,,
finding-dory-bluray-floor-sale-kids-family,Finding Dory,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,16610810,,,,false,,,,,,,,,,,,,
finding-nemo-5-disc-bluray-floor-sale-kids-family,Finding Nemo (5 Disc),,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,16545274,,,,false,,,,,,,,,,,,,
fantasia-2-movie-collection-bluray-floor-sale-kids-family,Fantasia 2 Movie Collection,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,16479738,,,,false,,,,,,,,,,,,,
the-groods-dvd-floor-sale-kids-family,The Groods,,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,16446970,,,,false,,,,,,,,,,,,,
coco-bluray-floor-sale-kids-family,Coco,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,16152058,,,,false,,,,,,,,,,,,,
cars-bluray-floor-sale-kids-family,Cars,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,16086522,,,,false,,,,,,,,,,,,,
a-bugs-life-dvd-floor-sale-kids-family,A Bugs Life,,DVD,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,16020986,,,,false,,,,,,,,,,,,,
bridge-to-terabithia-bluray-floor-sale-kids-family,Bridge to Terabithia,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,15955450,,,,false,,,,,,,,,,,,,
romancing-the-stone-vhs-floor-sale-drama,Romancing the Stone,,VHS,Uncategorized,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,2,deny,manual,5.00,,true,true,,,,,88333050,,,,false,,,,,,,,,,,,,
dirty-dancing-vhs-floor-sale-drama,Dirty Dancing,,VHS,Uncategorized,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,2,deny,manual,7.00,,true,true,,,,,88300282,,,,false,,,,,,,,,,,,,
the-stand-vhs-floor-sale-horror,The Stand,,VHS,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,88234746,,,,false,,,,,,,,,,,,,
evolution-vhs-floor-sale-comedy,Evolution,,VHS,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,88136442,,,,false,,,,,,,,,,,,,
nell-vhs-floor-sale-drama,Nell,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,88103674,,,,false,,,,,,,,,,,,,
rocky-floor-sale-drama,Rocky,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,33610490,,,,false,,,,,,,,,,,,,
charlies-angels-floor-sale-action,Charlies Angels,,VHS,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,33282810,,,,false,,,,,,,,,,,,,
stark-trek-first-contact-floor-sale-sci-fi,Stark Trek: First Contact,,VHS,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,33250042,,,,false,,,,,,,,,,,,,
top-gun-floor-sale-action,Top Gun,,VHS,Uncategorized,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,2,deny,manual,10.00,,true,true,,,,,32987898,,,,false,,,,,,,,,,,,,
planet-of-the-apes-2001-floor-sale-action,Planet of the Apes (2001),,VHS,Uncategorized,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,2,deny,manual,5.00,,true,true,,,,,32758522,,,,false,,,,,,,,,,,,,
highlander-10th-anniversary-floor-sale-action,Highlander: 10th Anniversary,,VHS,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,32725754,,,,false,,,,,,,,,,,,,
radio-floor-sale-drama,Radio,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,32496378,,,,false,,,,,,,,,,,,,
millenium-floor-sale-sci-fi,Millenium,,VHS,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,32463610,,,,false,,,,,,,,,,,,,
the-fifth-element-floor-sale-sci-fi,The Fifth Element,,VHS,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,32201466,,,,false,,,,,,,,,,,,,
the-jewel-of-the-nile-floor-sale-drama,The Jewel of the Nile,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,32004858,,,,false,,,,,,,,,,,,,
8-mile-floor-sale-drama,8 Mile,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,31841018,,,,false,,,,,,,,,,,,,
point-break-floor-sale-action,Point Break,,VHS,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,31808250,,,,false,,,,,,,,,,,,,
the-ghost-and-the-darkness-floor-sale-thriller,The Ghost and the Darkness,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,31578874,,,,false,,,,,,,,,,,,,
indiana-jones-and-the-last-crusade-floor-sale-action,Indiana Jones and the Last Crusade,,VHS,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,31546106,,,,false,,,,,,,,,,,,,
scrooged-floor-sale-comedy,Scrooged,,VHS,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,31349498,,,,false,,,,,,,,,,,,,
practical-magic-floor-sale-drama,Practical Magic,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,31283962,,,,false,,,,,,,,,,,,,
high-anxiety-floor-sale-comedy,High Anxiety,,VHS,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,31087354,,,,false,,,,,,,,,,,,,
citizen-kane-floor-sale-drama,Citizen Kane,,VHS,Uncategorized,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,30989050,,,,false,,,,,,,,,,,,,
national-geographic-ocean-drifters-floor-sale-kids-family,National Geographic: Ocean Drifters,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,30759674,,,,false,,,,,,,,,,,,,
kiss-the-girls-vhs-floor-sale-thriller,Kiss the Girls,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,30464762,,,,false,,,,,,,,,,,,,
dazed-and-confused-vhs-floor-sale-comedy,Dazed and Confused,,VHS,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,15.00,,true,true,,,,,77152250,,,,false,,,,,,,,,,,,,
star-wars-ii-attack-of-the-clones-vhs-floor-sale-sci-fi,Star Wars II Attack of the Clones,,VHS,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,77119482,,,,false,,,,,,,,,,,,,
an-american-in-paris-vhs-floor-sale-musical,An American in Paris,,VHS,,,"Floor Sale, Musical",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,76922874,,,,false,,,,,,,,,,,,,
my-best-friends-wedding-vhs-floor-sale-romantic-comedy,My Best Friends Wedding,,VHS,Uncategorized,,"Floor Sale, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,2,deny,manual,5.00,,true,true,,,,,76791802,,,,false,,,,,,,,,,,,,
cliffhanger-vhs-floor-sale-action,Cliffhanger,,VHS,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,76726266,,,,false,,,,,,,,,,,,,
remember-the-titans-vhs-floor-sale-drama,Remember the Titans,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,76693498,,,,false,,,,,,,,,,,,,
desire-and-hell-at-sunset-motel-vhs-floor-sale-thriller,Desire and Hell at Sunset Motel,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,46113018,,,,false,,,,,,,,,,,,,
death-and-the-maiden-vhs-floor-sale-thriller,Death and the Maiden,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,46047482,,,,false,,,,,,,,,,,,,
scarred-city-vhs-floor-sale-thriller,Scarred City,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45981946,,,,false,,,,,,,,,,,,,
outisde-ozone-vhs-floor-sale-thriller,Outisde Ozona,,VHS,Uncategorized,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45949178,,,,false,,,,,,,,,,,,,
evidence-of-blood-vhs-floor-sale-thriller,Evidence of Blood,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45883642,,,,false,,,,,,,,,,,,,
the-leading-man-vhs-floor-sale-thriller,The Leading Man,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,45850874,,,,false,,,,,,,,,,,,,
