Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
10-rillington-place-vhs,10 Rillington Place,"<p>The story of British serial killer John Christie, who committed most or all of his crimes in the titular terraced house, and the miscarriage of justice involving Timothy Evans.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,false,false,,,,,18860538,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/aQP2rSIciaeb2FGPeOQIWsCysts.jpg?v=1788195153,1,10 Rillington Place (1971) poster,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
over-her-dead-body-vhs,Over Her Dead Body,"<p>After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,false,false,,,,,18958842,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/85moNqAncGlJXEwt4Ja3DfNbiQY.jpg?v=1788195153,1,Over Her Dead Body (2008) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
crooked-lines-vhs,Crooked Lines,"<p>Johnny, Chris, Sal, and Joe are four petty crooks thrown together for the job of a lifetime. $1 million in mob money being held at a delicatessen for pick-up seems like an easy score until the bumbling quartet collaborate to mess the whole thing up. Suddenly the Brooklyn mafia and police are on their trail and the fool proof plan now looks like a death trap.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,false,false,,,,,18991610,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/coTH1Dp8oSmQ6ZH220KLixTRmmP.jpg?v=1788195152,1,Crooked Lines (2003) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
on-a-clear-day-you-can-see-forever-vhs,On a Clear Day You Can See Forever,"<p>Daisy Gamble, an unusual woman who hears phones before they ring, and does wonders with her flowers, wants to quit smoking to please her fiancé, Warren. She goes to a doctor of hypnosis to do it. But once she's under, her doctor finds out that she can regress into past lives and different personalities, and he finds himself falling in love with one of them.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Musical, VHS",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,19024378,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/maUgkAqcTTBpMbZoxUmuxtb9mzk.jpg?v=1788195151,1,On a Clear Day You Can See Forever (1970) poster,false,,,,,,,musical,,,,,,,,,,,,lb,,,active
options-vhs,Options,"<p>An MBA goes to Africa to make a deal, but comes out with a Princess.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,73452026,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/kbXYv4cq4A6YUwppzFlYQb31oGe.jpg?v=1788267282,1,Options (1989) poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
the-mirror-has-two-faces-vhs,The Mirror Has Two Faces,"<p>Rose Morgan, who still lives with her mother, is a professor of Romantic Literature who desperately longs for passion in her life. Gregory Larkin, a mathematics professor, has been burned by passionate relationships and longs for a sexless union based on friendship and respect.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,73517562,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/ekk8MKMp3tlJjcMuhOgKsMCRrvR.jpg?v=1788267281,1,The Mirror Has Two Faces (1996) poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
10-things-i-hate-about-you-vhs,10 Things I Hate About You,"<p>On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,false,false,,,,,73812474,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/ujERk3aKABXU3NDXOAxEQYTHe9A_ef9614d2-0a37-4e37-9f4d-5794eada6c1f.jpg?v=1788195150,1,10 Things I Hate About You (1999) poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
outside-providence-vhs,Outside Providence,"<p>In this coming-of-age comedy, Tim Dunphy is leading a go-nowhere existence, spending his days smoking pot and hanging out with his best friend, Drugs Delaney. But Tim's lazy days of getting high are jettisoned after a brush with the law convinces his blue-collar dad to send him to a Connecticut prep school. The one saving grace of the new school is Jane, a fellow student Tim falls for immediately.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,false,false,,,,,73845242,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/xSqewkFWR0zs7OkXLOd10VnxFPN.jpg?v=1788195149,1,Outside Providence (1999) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
once-upon-a-crime-vhs,Once Upon a Crime,"<p>On their way to Monte Carlo, Monaco, Marilyn and her husband, Neil, meet several other married couples, including Julian and Phoebe, who are traveling with a lost dog they plan to return to its wealthy owner for a large reward. But, when the dog's mistress is murdered, the travelers become the prime suspects, and Inspector Bonnard is determined to track them all down.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,false,false,,,,,73943546,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/13zU7il6WMJ0QlXTMokJyBYSsYE.jpg?v=1788195148,1,Once Upon a Crime (1992) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
trick-vhs,Trick,"<p>Gabriel is a young, aspiring musical composer whose life seems stuck in the First Act. When his new musical number gets a critical reception, a theatre colleague, Perry, tells Gabriel that he needs to get a life before he can write about one – so he heads straight for his local gay bar.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,false,false,,,,,73976314,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/3uphUbyfQkiKPt29WIO1vrX0Zyx.jpg?v=1788195148,1,Trick (1999) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
trial-and-error-vhs,Trial and Error,"<p>When lawyer Charlie is sent to a small Nevada town to file a continuance request for a client, his actor friend Richard turns up to throw a surprise bachelor party celebrating his upcoming marriage to the boss's daughter. When Charlie is too hung-over to make it to court for the hearing, Richard fills in, inadvertently committing felony fraud, and Charlie is left with no choice but to coach the clueless Richard through the whole trial.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,74009082,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/menUTMx04eYe8EYKhJnGYA4gK6Q_a787d59d-260f-4bdd-b8ee-118e946cc7e8.jpg?v=1788267281,1,Trial and Error (1997) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
pcu-vhs,PCU,"<p>Nervous high school senior Tom Lawrence visits Port Chester University, where he gets a taste of politically correct college life when he's guided by fraternity wild man Droz and his housemates at The Pit. But Droz and his pals have rivals in nasty preppy Rand McPherson and the school's steely president. With their house threatened with expulsion, Droz and company decide to throw a raging party where the various factions will collide.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,false,false,,,,,74041850,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/xTToUzy9Im9nu2W8fz7TPWoDWN5.jpg?v=1788195147,1,PCU (1994) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
the-rosebud-beach-hotel-vhs,The Rosebud Beach Hotel,"<p>After taking over a failing Miami hotel with her workaholic fiancé, Elliot, Tracy thinks Liza has seduced her better half-to-be. She then tries to have an affair of her own, and arranges for hookers to become bellhops. Meanwhile, her rich daddy hires an inept arsonist to blow up the place.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,14.00,,false,false,,,,,74107386,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/9zxgHa4bNwYFpwd2XwmlnRWi01C.jpg?v=1788195146,1,The Rosebud Beach Hotel (1984) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
stay-hungry-vhs,Stay Hungry,"<p>A dishonest businessman asks rich layabout Craig Blake to help him buy a gym, which will be demolished for a development project in Alabama. But after spending time with weightlifter Joe Santo and gym worker Mary Tate Farnsworth, Craig wants out of the deal. The property negotiations turn ugly, causing a brawl at the gym and a spectacle at a big bodybuilding meet, as Craig learns that it's not easy to turn your back on fair-weather friends.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,74140154,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/6WNMcRYtk74QNL53ZxVIDjpBbzF.jpg?v=1788267281,1,Stay Hungry (1976) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
men-dont-leave-vhs,Men Don't Leave,"<p>A widowed mother and her two sons move to Baltimore and struggle to adjust to urban life, encountering numerous eccentric characters along the way.</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,74205690,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/8sgKZiKaOh8QJxSbrW2Ds2wvWr9.jpg?v=1788195146,1,Men Don't Leave (1990) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
hello-again-vhs,Hello Again,<p>A suburban housewife chokes to death and is brought back to life by a spell cast by her wacky sister.</p>,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,74238458,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/mbNJ7Qe33XtN2aenO0ildCOpG0y.jpg?v=1788267280,1,Hello Again (1987) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
someone-like-you-vhs,Someone Like You,"<p>Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.</p>",VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,74500602,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/9cMkJSl2TI4xe8lKNFduinafKpe_7cdb9554-a5e8-4882-8b93-df078f356ef1.jpg?v=1788195143,1,Someone Like You (2001) poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
pushing-tin-vhs,Pushing Tin,<p>Two air traffic controllers who thrive on living dangerously compete to outdo each other on several levels.</p>,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,74533370,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/61FWajJNKeS27DO4KgvS5LUgcHh.jpg?v=1788195143,1,Pushing Tin (1999) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
little-city-vhs,Little City,"<p>Best friends Adam and Kevin have a lot in common. Probably too much! In fact, Kevin is carrying on a torrid affair with Adam's girlfriend, Nina, on the side! And if this triangle wasn't crowded enough, the arrival of a seductive newcomer in town, Rebecca, promptly adds a whole new set of twists to an already tangled mix! Here's a hilarious look at how modern relationships have never been so complicated ... or so much fun!</p>",VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,false,false,,,,,74566138,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/3jbcNcs3kk9y7g2ENmRA9Ppdkyn.jpg?v=1788195141,1,Little City (1997) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
red-dawn-vhs-rental,Red Dawn,"<p>In an alternate 1980s, the United States stands alone as communism grows stronger. When Soviet soldiers invade a small Colorado town, brothers Jed and Matt Eckert escape with friends to the forest. With their father, Tom, a prisoner of the invading army, the children decide to fight against the Soviets. As the country comes under increasing attack, the group teams up with Lt. Col. Andrew Tanner to take back their town.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,05244922,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_6a8cc7d8-4c51-4538-9f33-1861a7d79bc7.jpg?v=1788195140,1,Red Dawn poster,false,,,,,,,action,,,,,,,,,,,,lb,,,active
stepmonster-vhs,Stepmonster,"<p>No one, especially his father (Alan Thicke), believes a boy who says his future stepmother (Robin Riker) is a murdering monster.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,05310458,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_e46cb34c-1209-48d9-9508-c798931ed59a.jpg?v=1788195140,1,Stepmonster poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
murder-at-16-hours-vhs-rental,Murder at 1600,"<p>A secretary is found dead in a White House bathroom during an international crisis, and Detective Harlan Regis is in charge of the investigation. Despite resistance from the Secret Service, Regis partners with agent Nina Chance. As political tensions rise, they learn that the crime could be part of an elaborate cover-up. Framed as traitors, the pair and Regis' partner break into the White House to expose the true culprit.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,05375994,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_35e92966-d4d4-4fda-a028-82c61b826df5.jpg?v=1788195139,1,Murder at 1600 poster,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
hope-floats-vhs-rental,Hope Floats,"<p>Birdee Pruitt (Sandra Bullock) has been humiliated on live television by her best friend, Connie (Rosanna Arquette), who's been sleeping with Birdee's husband, Bill (Michael Paré). Birdee tries starting over with her daughter, Bernice (Mae Whitman), by returning to her small Texas hometown, but she's faced with petty old acquaintances who are thrilled to see Birdee unhappy -- except for her friend Justin (Harry Connick Jr.). As he helps Birdee get back on her feet, love begins to blossom.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,05408762,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_156f8083-8535-44d0-95d4-23374c64961b.jpg?v=1788195138,1,Hope Floats poster,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
the-royal-tenenbaums-dvd,The Royal Tenenbaums,"<p>Royal Tenenbaum and his wife Etheline had three children and then they separated. All three children are extraordinary --- all geniuses. Virtually all memory of the brilliance of the young Tenenbaums was subsequently erased by two decades of betrayal, failure, and disaster. Most of this was generally considered to be their father's fault. ""The Royal Tenenbaums"" is the story of the family's sudden, unexpected reunion one recent winter.</p>",DVD,Media > Videos,,"Comedy, Criterion Collection, DVD, Floor Sale, Formatted",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,false,false,,,,,27625466,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/nG7hZJn7wQTSDCQT39Gy3s3tbrp.jpg?v=1788195137,1,The Royal Tenenbaums (2001) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
fear-and-loathing-in-las-vegas-dvd,Fear and Loathing in Las Vegas,"<p>Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.</p>",DVD,Media > Videos,,"Comedy, Criterion Collection, DVD, Floor Sale, Formatted",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,false,false,,,,,27756538,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/tisNLcMkxryU2zxhi0PiyDFqhm0_6e9207a6-9d0e-416d-866e-661d8a65c1cf.jpg?v=1788195136,1,Fear and Loathing in Las Vegas (1998) poster,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
