Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
the-losers-dvd-rental-action,The Losers,"<p>On a mission deep in the Bolivian jungle, a team of elite commandos finds itself on the receiving end of a lethal betrayal. Now presumed dead, the men join forces with a mysterious operative named Aisha to hunt down their enemy and even the score.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,31223802,https://image.tmdb.org/t/p/w1280/e5oD3fuQpjZ8Po6WNW0VkUJmW52.jpg,,The Losers poster,action
x-men-origins-wolverine-dvd-rental-action,X-Men Origins: Wolverine,"<p>After seeking to live a normal life after 200 years, Logan sets out to avenge a death by undergoing the mutant Weapon X program and becoming Wolverine.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,31158266,https://image.tmdb.org/t/p/w1280/yj8LbTju1p7CUJg7US2unSBk33s.jpg,,X-Men Origins: Wolverine (2009) poster,action
interstellar-dvd-rental-sci-fi,Interstellar,<p>The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.</p>,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,31125498,https://image.tmdb.org/t/p/w1280/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,,Interstellar (2014) poster,sci-fi
the-pagemaster-dvd-rental-kids-family,The Pagemaster,"<p>Rich knows a lot about accidents. So much so, he is scared to do anything that might endanger him, like riding his bike, or climbing into his treehouse. While in an old library, he is mystically transported into the unknown world of books, and he has to try and get home again.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,31092730,https://image.tmdb.org/t/p/w1280/iIWUuCjN8VND7BDugvf45LveA6p.jpg,,The Pagemaster (1994) poster,kids-family
the-chronicles-of-narnia-prince-caspian-dvd-rental-kids-family,The Chronicles of Narnia Prince Caspian,"<p>One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,31027194,https://image.tmdb.org/t/p/w1280/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg,,The Chronicles of Narnia Prince Caspian (2008) poster,kids-family
mousehunt-dvd-rental-kids-family,MouseHunt,"<p>Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,30961658,https://image.tmdb.org/t/p/w1280/aqBPrWOzXEO3rWEk3DYTHBjXNZb.jpg,,MouseHunt (1997) poster,kids-family
fantastic-beasts-and-where-to-find-them-dvd-rental-fantasy,Fantastic Beasts and Where to Find Them,"<p>In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.</p>",DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,30928890,https://image.tmdb.org/t/p/w1280/fLsaFKExQt05yqjoAvKsmOMYvJR.jpg,,Fantastic Beasts and Where to Find Them (2016) poster,fantasy
spider-man-no-way-home-dvd-rental-action,Spider-Man No Way Home,"<p>Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,30896122,https://image.tmdb.org/t/p/w1280/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,,Spider-Man No Way Home (2021) poster,action
red-dvd-rental-action,RED,"<p>After surviving an assault from a squad of hit men, retired CIA black ops agent Frank Moses reassembles his old team for an all-out war. Frank reunites with old Joe, crazy Marvin and wily Victoria to uncover a massive conspiracy that threatens their lives. Only their expert training will allow them to survive a near-impossible mission -- breaking into CIA headquarters.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,30863354,https://image.tmdb.org/t/p/w1280/8eeK3OB5PeSRQD7BpZcGZKkehG.jpg,,RED poster,action
monthy-python-and-the-holy-grail-dvd-rental-comedy,Monthy Python and the Holy Grail,"<p>King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,30142458,https://image.tmdb.org/t/p/w1280/7nTkHjETdGMYK1phHwDbPsrzbYl.jpg,,Monthy Python and the Holy Grail (1975) poster,comedy
be-kind-rewind-dvd-rental-comedy,Be Kind Rewind,"<p>A man whose brain becomes magnetized unintentionally destroys every tape in his friend's video store. In order to satisfy the store's most loyal renter, an aging woman with signs of dementia, the two men set out to remake the lost films.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,30109690,https://image.tmdb.org/t/p/w1280/f0oX20YrQEiVPDH9InCQ1d3Cm66.jpg,,Be Kind Rewind (2008) poster,comedy
kung-fu-panda-2-dvd-rental-kids-family,Kung Fu Panda 2,"<p>Po is finally living the dream as the Dragon Warrior—until a shadow from his past comes roaring back. When the ruthless peacock Lord Shen unleashes a devastating new weapon used to wipe out kung fu masters across the land, Po and the Furious Five race across China to put an end to his plans. But if Po is to have any hope of stopping him, he must first confront the truth of his origins—and find inner peace before his past tears him apart.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,30076922,https://image.tmdb.org/t/p/w1280/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,,Kung Fu Panda 2 (2011) poster,kids-family
captain-america-the-first-avenger-dvd-rental-action,Captain America The First Avenger,"<p>During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,30044154,https://image.tmdb.org/t/p/w1280/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,,Captain America The First Avenger (2011) poster,action
a-bugs-life-dvd-rental-kids-family,A Bug's Life,"<p>On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,30011386,https://image.tmdb.org/t/p/w1280/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,,A Bug's Life (1998) poster,kids-family
9-dvd-rental-sci-fi,9,"<p>When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.</p>",DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,29978618,https://image.tmdb.org/t/p/w1280/3uqXGOH4BQ2CLJWkDJZ0PzbUzOn.jpg,,9 (2009) poster,sci-fi
the-princess-bride-dvd-rental-comedy,The Princess Bride,"<p>In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,29945850,https://image.tmdb.org/t/p/w1280/2FC9L9MrjBoGHYjYZjdWQdopVYb.jpg,,The Princess Bride (1987) poster,comedy
the-lost-boys-dvd-rental-horror,The Lost Boys,"<p>When an unsuspecting town newcomer is drawn to local blood fiends, the Frog brothers and other unlikely heroes gear up to rescue him.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,29913082,https://image.tmdb.org/t/p/w1280/nH1lvyQvfbL5GKScTtT6zkIvDEn.jpg,,The Lost Boys poster,horror
the-curious-case-of-benjamin-button-dvd-rental-drama,The Curious Case of Benjamin Button,"<p>Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,29749242,https://image.tmdb.org/t/p/w1280/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,,The Curious Case of Benjamin Button (2008) poster,drama
iron-monkey-dvd-rental-action,Iron Monkey,"<p>In this Hong Kong variation of Robin Hood, corrupt officials of a Chinese village are robbed by a masked bandit known as ""Iron Monkey"", named after a benevolent deity. When all else fails, the Governor forces a traveling physician into finding the bandit.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,29716474,https://image.tmdb.org/t/p/w1280/qXYISomt08V5PUqCzYRLVSQZmWP.jpg,,Iron Monkey (1993) poster,action
what-about-bob-dvd-rental-comedy,What About Bob,"<p>Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,29683706,https://image.tmdb.org/t/p/w1280/pFCrGGGhV5xeAdvEysv6aSv8T13.jpg,,What About Bob (1991) poster,comedy
adaptation-dvd-rental-drama,Adaptation,"<p>Charlie Kaufman is a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman and Orlean's book become strangely intertwined as each one's search for passion collides with the other's.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,90291962,https://image.tmdb.org/t/p/w1280/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg,,Adaptation poster,drama
saw-dvd-rental-horror,Saw,"<p>Two men wake up to find themselves shackled in a grimy, abandoned bathroom. As they struggle to comprehend their predicament, they discover a disturbing tape left behind by the sadistic mastermind known as Jigsaw. With a chilling voice and cryptic instructions, Jigsaw informs them that they must partake in a gruesome game in order to secure their freedom.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,87736058,https://image.tmdb.org/t/p/w1280/rLNSOudrayDBo1uqXjrhxcjODIC.jpg,,Saw poster,horror
zathura-dvd-rental-kids-family,Zathura,"<p>After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,86851322,https://image.tmdb.org/t/p/w1280/gDb5BW2NLqZ9cvg9nyzkZVvmgze.jpg,,Zathura poster,kids-family
phantom-of-the-opera-dvd-rental-musical,Phantom of the Opera,<p>A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opera House.</p>,DVD,Media > Videos,"Rental, DVD, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,0,83508986,https://image.tmdb.org/t/p/w1280/aTsp2VTaCBiGs8w05OTXfD97FRZ.jpg,,Phantom of the Opera poster,musical
the-saint-dvd-rental-action,The Saint,"<p>Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,82788090,https://image.tmdb.org/t/p/w1280/k43wPAVeepqzGwP52dKcknQjquj.jpg,,The Saint poster,action
tarzan-dvd-rental-kids-family,Tarzan,"<p>Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,82525946,https://image.tmdb.org/t/p/w1280/bTvHlcqiOjGa3lFtbrTLTM3zasY.jpg,,Tarzan poster,kids-family
oceans-twelve-dvd-rental-action,Ocean's Twelve,"<p>Despite pulling off one of the biggest heists in Las Vegas history and splitting the $160 million take, each of the infamous Ocean's crew have tried to go straight, lay low and live a legit life... but that's proven to be a challenge. Casino owner Terry Benedict demands that Danny Ocean return the money, plus millions more in interest. Unable to come up the cash, the crew is forced to come together to pull off another series of heists, this time in Rome, Paris, and Amsterdam – but a Europol agent is hot on their heels.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,81346298,https://image.tmdb.org/t/p/w1280/pE5anFf7nf6ah7V3VRezQ1KSovi.jpg,,Ocean's Twelve (2004) poster,action
xxx-dvd-rental-action,XXX,"<p>Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,80756474,https://image.tmdb.org/t/p/w1280/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,,XXX poster,action
con-air-dvd-rental-action,CON AIR,"<p>Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,78659322,https://image.tmdb.org/t/p/w1280/kOKjgrEzGOP92rVQ6srA9jtp60l.jpg,,CON AIR (1997) poster,action
the-village-dvd-rental-horror,The Village,"<p>When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,74956538,https://image.tmdb.org/t/p/w1280/v7UvYtKfIVaHLaHwVgfalyrK7Ho.jpg,,The Village poster,horror
a-serious-man-dvd-rental-drama,A Serious Man,"<p>It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,72531706,https://image.tmdb.org/t/p/w1280/5gGxDS8WmrebPlMHexVS8EVehiP.jpg,,A Serious Man (2009) poster,drama
lost-in-translation-dvd-rental-drama,Lost in Translation,"<p>Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,69451514,https://image.tmdb.org/t/p/w1280/3jCLmYDIIiSMPujbwygNpqdpM8N.jpg,,Lost in Translation poster,drama
the-last-emperor-dvd-rental-drama,The Last Emperor,"<p>A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,66830074,https://image.tmdb.org/t/p/w1280/7TILJhdeJAaEyDiwvJZMo9SQBoe.jpg,,The Last Emperor poster,drama
babel-dvd-rental-drama,Babel,"<p>Tragedy strikes a married couple vacationing in the Moroccan desert, which jumpstarts an interlocking story involving four different families.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,66797306,https://image.tmdb.org/t/p/w1280/bZByZbvU7u14WjoUJERqCRW9saN.jpg,,Babel poster,drama
my-neighbor-totoro-dvd-rental-kids-family,My Neighbor Totoro,"<p>Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,65519354,https://image.tmdb.org/t/p/w1280/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,,My Neighbor Totoro (1988) poster,kids-family
small-soldiers-dvd-rental-kids-family,Small Soldiers,"<p>When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,64274170,https://image.tmdb.org/t/p/w1280/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg,,Small Soldiers poster,kids-family
jay-and-silent-bob-strike-back-dvd-rental-comedy,Jay and Silent Bob Strike Back,"<p>When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travel to Tinseltown to sabotage the production.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,63586042,https://image.tmdb.org/t/p/w1280/aEsAdMAhwKYFgnHHxMOknktQYKK.jpg,,Jay and Silent Bob Strike Back (2001) poster,comedy
friday-the-13th-part-vi-dvd-rental-horror,Friday the 13th Part VI,"<p>Tommy Jarvis, tormented by the fear that maybe Jason isn't really dead, unwittingly resurrects the mass murderer for another bloody rampage.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,62373626,https://image.tmdb.org/t/p/w1280/6vdUpHvkspQonXBdWcLWW5ciEPJ.jpg,,Friday the 13th Part VI poster,horror
matrix-revolutions-dvd-rental-sci-fi,Matrix Revolutions,<p>The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.</p>,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,60800762,https://image.tmdb.org/t/p/w1280/qEWiBXJGXK28jGBAm8oFKKTB0WD.jpg,,Matrix Revolutions (2003) poster,sci-fi
the-aristocrats-dvd-rental-documentary,The Aristocrats,"<p>One hundred superstar comedians tell the same very, VERY dirty, filthy joke--one shared privately by comics since Vaudeville.</p>",DVD,Media > Videos,"Rental, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,0,59096826,https://image.tmdb.org/t/p/w1280/Ag25aONVwWspQAuEPwNKmwUOvce.jpg,,The Aristocrats poster,documentary
confessions-of-a-dangerous-mind-dvd-rental-drama,Confessions of a Dangerous Mind,"<p>Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,54378234,https://image.tmdb.org/t/p/w1280/mM58ABMRzwn5zVx6BS7IiNK0j3F.jpg,,Confessions of a Dangerous Mind (2002) poster,drama
twilight-new-moon-dvd-rental-fantasy,Twilight New Moon,"<p>Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.</p>",DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,52523514,https://image.tmdb.org/t/p/w1280/k2qTooPlHffgNABNWxeJdGMglPK.jpg,,Twilight New Moon poster,fantasy
frosty-the-snowman-dvd-rental-kids-family,Frosty the Snowman,"<p>A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren, after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate, the magic snowman and Karen, a young girl whom he befriends, stow away on a freight train headed for the North Pole. Little do they know that the magician is following them, and he wants his hat back!</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,52457978,https://image.tmdb.org/t/p/w1280/gw7ie4W3iW8nefnZ4kuw8dgYNM2.jpg,,Frosty the Snowman poster,kids-family
