Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre),Type,Published,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
half-brothers-dvd-rental-comedy,Half Brothers,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,01759226,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-call-of-the-wild-dvd-rental-kids-family,The Call of the Wild,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,97990906,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-nut-job-nut-job-2-dvd-rental-kids-family,The Nut Job & Nut Job 2,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,97302778,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
invasion-of-the-tinysauruses-dvd-rental-kids-family,Invasion of the Tinysauruses,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,96647418,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sorcerers-apprentice-dvd-rental-kids-family,The Sorcerer's Apprentice,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,95992058,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gone-are-the-days-dvd-rental-action,Gone are the Days,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,45415162,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-gambler-dvd-rental-action,The Gambler,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,42498810,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
home-of-the-brave-dvd-rental-action,Home of the Brave,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,40336122,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public-enemies-dvd-rental-thriller,Public Enemies,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,06994938,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-dark-dvd-rental-horror,The Dark,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,06798330,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-texas-chainsaw-massacre-dvd-rental-horror,The Texas Chainsaw Massacre,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,05716986,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambushed-dvd-rental-action,Ambushed,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,05520378,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-choice-dvd-rental-romantic-comedy,The Choice,,DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,05454842,,,,romantic-comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caged-dvd-rental-horror,Caged,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,05356538,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
men-in-black-dvd-rental-sci-fi,Men in Black,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,05323770,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hitchhikers-guide-to-the-galaxy-dvd-rental-sci-fi,Hitchhikers Guide to the Galaxy,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,97494266,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speed-dvd-rental-action,Speed,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,97428730,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
armageddon-dvd-rental-action,Armageddon,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,97363194,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-smurfs-dvd-rental-kids-family,The Smurfs,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,96609530,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-boss-baby-dvd-rental-kids-family,The Boss Baby,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,96249082,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stuart-little-dvd-rental-kids-family,Stuart Little,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,96216314,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
open-season-dvd-rental-kids-family,Open Season,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,96150778,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charlottes-web-dvd-rental-kids-family,Charlotte's Web,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,95954170,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
despicable-me-dvd-rental-kids-family,Despicable Me,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,51883258,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverly-hills-chihuahua-3-dvd-rental-kids-family,Beverly Hills Chihuahua 3,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,51752186,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sicilian-dvd-rental-thriller,The Sicilian,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,51391738,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-noise-2-dvd-rental-thriller,White Noise 2,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,47983866,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twisted-dvd-rental-thriller,Twisted,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,47918330,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fear-in-the-night-dvd-rental-thriller,Fear in the Night,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,47820026,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anna-dvd-rental-thriller,Anna,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,47754490,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-awakening-dvd-rental-horror,The Awakening,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,42249466,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-matador-dvd-rental-action,The Matador,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,42085626,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city-of-sin-dvd-rental-action,City of Sin,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,41987322,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unstoppable-dvd-rental-action,Unstoppable,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,41397498,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ong-bak-the-thai-warrior-dvd-rental-action,Ong-Bak the Thai Warrior,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,41135354,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
serena-dvd-rental-drama,Serena,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,80383482,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42-the-jackie-robinson-story-dvd-rental-drama,42 The Jackie Robinson Story,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,80350714,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirty-dancing-dvd-rental-drama,Dirty Dancing,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,79695354,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-patriot-dvd-rental-drama,The Patriot,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,79302138,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my-big-fat-greek-wedding-dvd-rental-romantic-comedy,My Big Fat Greek Wedding,,DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,62918138,,,,romantic-comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a-fool-and-his-money-dvd-rental-romantic-comedy,A Fool and His Money,,DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,62885370,,,,romantic-comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dementia-13-dvd-rental-horror,Dementia 13,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,62426618,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cry-wolf-dvd-rental-horror,Cry Wolf,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,62393850,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prom-night-dvd-rental-horror,Prom Night,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,62230010,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-triangle-dvd-rental-sci-fi,The Triangle,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,72347386,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-dwarves-of-dragon-mountain-dvd-rental-fantasy,The Dwarves of Dragon Mountain,,DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,72281850,,,,fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clash-of-the-titans-dvd-rental-fantasy,Clash of the Titans,,DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,72216314,,,,fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casino-royale-dvd-rental-action,Casino Royale,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,71823098,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-eye-dvd-rental-action,Golden Eye,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,71528186,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frank-and-jesse-dvd-rental-action,Frank and Jesse,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,71495418,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncle-drew-dvd-rental-comedy,Uncle Drew,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,91246586,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oceans-8-dvd-rental-comedy,Ocean's 8,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,90886138,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old-school-dvd-rental-comedy,Old School,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,90787834,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star-wars-the-phantom-menace-dvd-rental-sci-fi,Star Wars: The Phantom Menace,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,94542586,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moulin-rouge-dvd-rental-musical,Moulin Rouge!,,DVD,Media > Videos,"Rental, DVD, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,0,94149370,,,,musical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin-city-dvd-rental-action,Sin City,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,94116602,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-spirit-dvd-rental-action,The Spirit,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,93985530,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crash-dvd-rental-drama,Crash,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,93854458,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-last-samurai-dvd-rental-action,The Last Samurai,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,93756154,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i-am-legend-dvd-rental-sci-fi,I Am Legend,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,83761914,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walk-the-line-dvd-rental-drama,Walk the Line,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,83729146,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
undercover-brother-dvd-rental-comedy,Undercover Brother,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,83434234,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfect-stranger-dvd-rental-thriller,Perfect Stranger,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,83237626,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
one-missed-call-dvd-rental-horror,One Missed Call,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,83204858,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star-wars-attack-of-the-clones-dvd-rental-sci-fi,Star Wars: Attack of the Clones,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,83106554,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fearless-bluray-rental-action,Fearless,,Blu-Ray,Media > Videos,"Rental, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,82942714,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star-wars-revenge-of-the-sith-dvd-floor-sale-sci-fi,Star Wars: Revenge of the Sith,,DVD,Media > Videos,"Floor Sale, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,5.00,44255226,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star-wars-attack-of-the-clones-dvd-floor-sale-sci-fi,Star Wars: Attack of the Clones,,DVD,Media > Videos,"Floor Sale, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,5.00,44189690,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
american-pie-dvd-floor-sale-comedy,American Pie,,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,50785018,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mi2-dvd-floor-sale-action,M:I:2,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,50752250,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
insomnia-dvd-floor-sale-thriller,Insomnia,,DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,50653946,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teenage-mutant-ninja-turtles-dvd-floor-sale-kids-family,Teenage Mutant Ninja Turtles,,DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,50129658,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stuart-little-dvd-floor-sale-kids-family,Stuart Little,,DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,5.00,50064122,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hellboy-dvd-floor-sale-action,Hellboy,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,49965818,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverly-hills-chihuahua-dvd-floor-sale-kids-family,Beverly Hills Chihuahua,,DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,4.00,21548026,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a-nightmare-on-elm-street-dvd-floor-sale-horror,A Nightmare on Elm Street,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,10.00,21482490,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
death-race-dvd-floor-sale-action,Death Race,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,21318650,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-eye-dvd-floor-sale-thriller,Red Eye,,DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,20958202,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all-in-dvd-floor-sale-drama,All In,,DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,20827130,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-fugitive-us-marshals-dvd-floor-sale-action,The Fugitive / U.S. Marshals,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,38127866,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krampus-dvd-floor-sale-horror,Krampus,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,8.00,38029562,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dave-chappelles-block-party-dvd-floor-sale-documentary,Dave Chappelle's Block Party,,DVD,Media > Videos,"Floor Sale, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,8.00,89172474,,,,documentary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-heat-dvd-floor-sale-comedy,The Heat,,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,89074170,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-butchering-dvd-floor-sale-horror,The Butchering,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,5.00,88943098,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lake-placid-dvd-floor-sale-horror,Lake Placid,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,8.00,88910330,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almost-famous-dvd-floor-sale-drama,Almost Famous,,DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,8.00,86845946,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gone-in-60-seconds-dvd-5,Gone in 60 Seconds,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,86248442,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rings-dvd-5,Rings,<p>103</p>,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,5.00,86215674,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
straw-dogs-dvd-5,Straw Dogs,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,85920762,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kingsman-dvd-5,Kingsman,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,85658618,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neighbors-dvd-5,Neighbors,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,85625850,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prom-night-dvd-floor-sale-horror,Prom Night,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,7.00,22539514,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saw-ii-dvd-floor-sale-horror,Saw II,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,7.00,21785850,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saw-dvd-floor-sale-horror,Saw,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,6.00,21753082,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
santa-clause-2-dvd-floor-sale-holiday,Santa Clause 2,,DVD,Media > Videos,"Floor Sale, DVD, Holiday, Formatted",Genre,Holiday,shopify,1,deny,manual,5.00,21622010,,,,holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
underworld-dvd-floor-sale-horror,Underworld,,DVD,Media > Videos,"Floor Sale, DVD, Thriller, Horror, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,21032186,,,,thriller; horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost-dvd-5,Ghost,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,65359354,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x2-x-men-united-dvd-5,X2: X-Men United,,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,64409082,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost-busters-dvd-8,Ghostbusters,,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,64212474,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
