Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
barclays-big-adventure-dvd-rental-kids-family,Barclay's Big Adventure,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,40066554,,,,kids-family
shanghai-nights-dvd-rental-comedy,Shanghai Nights,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,23454202,,,,comedy
2-films-deadly-drifter-blood-tide-dvd-rental-horror,"2 Films: Deadly Drifter, Blood Tide",,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,19980794,,,,horror
the-phildelphia-experiment-bluray-rental-sci-fi,The Phildelphia Experiment,,Blu-Ray,Media > Videos,"Rental, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,19489274,,,,sci-fi
double-feature-moonligt-sword-and-jade-lion-the-boody-fists-dvd-rental-action,"Double Feature: Moonligt Sword and Jade Lion, The Boody Fists",,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,08275706,,,,action
stonehenge-apolcalypse-dvd-rental-action,Stonehenge Apolcalypse,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,07554810,,,,action
half-castle-dvd-rental-horror,Half-Castle,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,01394426,,,,horror
duece-bigalo-male-gigolo-dvd-rental-comedy,Duece Bigalo Male Gigolo,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,76884986,,,,comedy
big-wish-movie-the-care-bears-dvd-rental-kids-family,Big Wish Movie: The Care Bears,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,06516218,,,,kids-family
high-school-musical-encore-edition-dvd-rental-kids-family,High School Musical Encore Edition,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,04484602,,,,kids-family
family-adventure-white-fang-the-adventures-of-black-stallion-forbidden-territory-lassie-dvd-rental-kids-family,Family Adventure: White Fang / The Adventures of Black Stallion / Forbidden Territory / Lassie,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,03763706,,,,kids-family
double-feature-despicable-me-despicable-me-2-dvd-rental-kids-family,Double Feature: Despicable Me / Despicable Me 2,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,03075578,,,,kids-family
double-feature-hook-the-indian-in-the-cupboard-dvd-rental-kids-family,Double Feature: Hook / The Indian in the Cupboard,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,01732090,,,,kids-family
dangerous-lives-of-alter-boys-vhs-8,Dangerous Lives of Alter Boys,<p>8</p>,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,8.00,60882426,,,,drama
the-beautitian-and-the-beast-vhs-rental-kids-family,The Beautitian and the Beast,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,36634106,,,,kids-family
double-feature-the-last-castle-the-peacemaker-dvd-rental-thriller,"Double Feature: The Last Castle, The Peacemaker",,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,42732026,,,,thriller
