Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
cowbows-aliens-bluray-floor-sale-sci-fi,Cowbows & Aliens,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,6.00,58875386,,,,sci-fi
double-feature-first-wives-club-sliding-doors-dvd-floor-sale-comedy-drama,"Double Feature: First Wives Club, Sliding Doors",,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Drama, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,52241402,,,,comedy; drama
flight-of-the-pheonix-bluray-floor-sale-action,Flight of the Pheonix,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,51422202,,,,action
triple-feature-the-goonies-gremlins-gremlins-2-bluray-floor-sale-fantasy,"Triple Feature: The Goonies, Gremlins, Gremlins 2",,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,12.00,45651194,,,,fantasy
captain-america-3-movie-collection-3d-bluray-floor-sale-action,Captain AMerica: 3 Movie Collection (3D),,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,12.00,45225210,,,,action
mary-shellys-frankenstein-dvd-floor-sale-horror,Mary Shelly's Frankenstein,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,5.00,17364474,,,,horror
finding-nemo-5-disc-bluray-floor-sale-kids-family,Finding Nemo (5 Disc),,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,16545274,,,,kids-family
fantasia-2-movie-collection-bluray-floor-sale-kids-family,Fantasia 2 Movie Collection,,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,12.00,16479738,,,,kids-family
the-groods-dvd-floor-sale-kids-family,The Groods,,DVD,Media > Videos,"Floor Sale, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,5.00,16446970,,,,kids-family
stark-trek-first-contact-floor-sale-sci-fi,Stark Trek: First Contact,,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,6.00,33250042,,,,sci-fi
highlander-10th-anniversary-floor-sale-action,Highlander: 10th Anniversary,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,5.00,32725754,,,,action
national-geographic-ocean-drifters-floor-sale-kids-family,National Geographic: Ocean Drifters,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,5.00,30759674,,,,kids-family
outisde-ozone-vhs-floor-sale-thriller,Outisde Ozona,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,45949178,,,,thriller
owning-mahoney-vhs-floor-sale-thriller,Owning Mahoney,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,10.00,45654266,,,,thriller
livin-the-blues-vhs-floor-sale-thriller,Livin' the Blues,,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,24.00,21635322,,,,thriller
kicking-and-screaming-criterion-dvd-floor-sale-comedy,Kicking and Screaming (Criterion),,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,7.00,86385146,,,,comedy
prince-caspian-and-the-voyage-of-the-dawn-treader-vhs-floor-sale-kids-family,Prince Caspian and the Voyage of the Dawn Treader,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,29060090,,,,kids-family
2000-leagues-under-the-sea-vhs-floor-sale-kids-family,2000 Leagues Under the Sea,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,28994554,,,,kids-family
unstrung-heros-vhs-floor-sale-drama,Unstrung Heros,,VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,28830714,,,,drama
pete-kelly-bluea-vhs-floor-sale-comedy,Pete Kelly Bluea,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,4.00,28601338,,,,comedy
salsa-the-motion-picture-vhs-floor-sale-musical,Salsa The Motion Picture,,VHS,Media > Videos,"Floor Sale, VHS, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,5.00,11529210,,,,musical
original-gangserts-vhs-floor-sale-action,Original Gangserts,,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,10.00,03533818,,,,action
sister-act-ii-vhs-floor-sale-comedy,Sister Act II,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,66997498,,,,comedy
animal-house-clamshell-vhs-floor-sale-comedy,Animal House (Clamshell),,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,66964730,,,,comedy
easier-said-vhs-floor-sale-comedy,Easier Said,"<p>Jack gets fed up with his publishing job in New York and his girlfriend and moves to Colorado, where he plans to write a novel. There he takes over his uncle's lodge and cafe, but runs into unusual problems with the oddball locals.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,12618490,,,,comedy
fatal-instincts-vhs-floor-sale-comedy,Fatal Instincts,,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,11738874,,,,comedy
jack-and-the-beanstalk-the-real-story-vhs-floor-sale-kids-family,Jack and the Beanstalk: The Real Story,,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,6.00,11476730,,,,kids-family
the-stand-vhs-floor-sale-horror,The Stand,"<p>A feature adaptation of Stephen King’s ambitious story of good and evil, set in a near-future America decimated by an apocalyptic virus and following dozens of characters in overlapping storylines running over many years.</p>",VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,10.00,88234746,,,,horror
