Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
on-the-road,On the Road,This fresh and spicy fragrance captures the essence of a spirited adventure with its unique blend of citrus and woody notes. It offers a sophisticated yet rugged aroma that is perfect for daily wear or special travels. The long-lasting scent profile ensures a memorable impression that feels both modern and timeless.,Unknown,Media > Videos,"Rental, Drama, Formatted, Issue, Needs-Format",Genre,Drama,shopify,1,deny,manual,0,191-UNKONT-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781287380649.jpg?v=1781289528,1,191-UNKONT-50-001A,drama
the-talented-mr-ripley-vhs-2000,"The Talented Mr. Ripley (vhs, 2000)","The Talented Mr. Ripley follows Tom Ripley, a young man whose chance meeting with a wealthy shipbuilder leads to a journey to Italy to retrieve his playboy son. Immersed in a world of luxury, Tom becomes enthralled by the lifestyle and dangerously entangled in lies to keep it. With stunning 1950s settings, nuanced performances, and tense psychological drama, this is a stylish, unsettling thriller worth watching for fans of character-driven suspense.",Unknown Brand,Media > Videos,"Rental, Thriller, Formatted, Issue, Needs-Format",Genre,Thriller,shopify,1,deny,manual,0,191-NKNTHT-50-001A,,,,thriller
chuck-buck,Chuck & Buck,"Chuck &amp; Buck follows two childhood friends whose adult lives have diverged sharply—Chuck has moved on to a polished career, while Buck remains stuck in adolescence and develops an unsettling fixation on rekindling their past bond. This darkly comic psychological drama blends discomfort, poignancy, and offbeat humor, earning critical praise for its originality, layered performances, and unsettling exploration of boundaries.",Unknown,Media > Videos,"Rental, Comedy, Formatted, Issue, Needs-Format",Genre,Comedy,shopify,1,deny,manual,0,191-UNKCHU-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780437450597.jpg?v=1780598826,1,191-UNKCHU-50-001A,comedy
angel-baby,Angel Baby,"Angel Baby follows a grieving couple who retreat to a secluded cabin after the loss of their stillborn twins, only for the wife to sense an unsettling presence as dark secrets emerge. Blending psychological horror and thriller elements, it aims for a tense, atmospheric experience.",Unknown,Media > Videos,"Rental, Thriller, Formatted, Issue, Needs-Format",Genre,Thriller,shopify,1,deny,manual,0,191-UNKANG-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780436842769.jpg?v=1780598821,1,191-UNKANG-50-001A,thriller
ufos-it-has-begun-vhs-1989-vci-burgess-meredith-rod-serling-documentary-mlnc,Ufos: It Has Begun,This vintage 1989 documentary offers a deep dive into the unexplained through compelling witness accounts and historical footage narrated by two legendary icons of the screen. It is an essential addition for fans of classic paranormal investigative media and collectors of rare eighties era home video releases. The atmospheric production and nostalgic presentation capture a unique moment in high stakes ufology and speculative storytelling.,Unknown Brand,Media > Videos,"Floor Sale, Sci-Fi, Formatted, Issue, Needs-Format",Genre,Sci-Fi,shopify,1,deny,manual,22.00,191-VHSUFO-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780423780129.jpg?v=1780598808,1,191-VHSUFO-50-001A,sci-fi
at-first-sight,At First Sight,"Explore a romantic and suspenseful narrative that delves into the complexities of human connection and unexpected attraction. This compelling read offers a blend of emotional depth and high stakes, making it an ideal choice for fans of contemporary drama and intrigue. Its fast-paced storytelling and relatable characters ensure an immersive experience from the very first chapter.",Unknown,Media > Videos,"Rental, Drama, Formatted, Issue, Needs-Format",Genre,Drama,shopify,1,deny,manual,0,191-UNKATF-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780419437775.jpg?v=1780598799,1,191-UNKATF-50-001A,drama
hype,Hype!,,Unknown,Media > Videos,"Floor Sale, Documentary, Formatted, Issue, Needs-Format",Genre,Documentary,shopify,1,deny,manual,11.00,191-UNKHYP-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781876780226.jpg?v=1781910023,1,191-UNKHYP-001A,documentary
for-the-boys-dvd-rental-musical,For the Boys,,DVD,Media > Videos,"DVD, Musical, Comedy, Formatted, Issue, Rental-or-Sale",Genre,Musical,shopify,1,deny,manual,0.00,86698490,,,,musical; comedy
a-knights-tale-bluray-action,A Knights Tale,"<p>William Thatcher, a knight's peasant apprentice, gets a chance at glory when the knight dies suddenly mid-tournament. Posing as a knight himself, William won't stop until he's crowned tournament champion—assuming matters of the heart don't get in the way.</p>",Blu-Ray,Media > Videos,"Blu-Ray, Action, Formatted, Issue, Rental-or-Sale",Genre,Action,shopify,1,deny,manual,0.00,19653114,https://image.tmdb.org/t/p/w1280/srb1XnrlDZHcdpjBKqUu4qAzxKU.jpg,,A Knights Tale (2001) poster,action
paradise-now-bluray-drama,Paradise Now,,Blu-Ray,Media > Videos,"Blu-Ray, Thriller, Drama, Formatted, Issue, Rental-or-Sale",Genre,Thriller,shopify,1,deny,manual,0.00,19620346,,,,thriller; drama
omen,Omen,"This premium collector's set features a restoration of the influential supernatural horror masterpiece along with an extensive array of insightful bonus material and retrospective interviews. Housed in custom themed packaging, it offers the definitive viewing experience for cinema enthusiasts looking to delve deeper into the lore and production of this chilling classic.",DVD,Media > Videos,"DVD, Horror, Formatted, Issue, Rental-or-Sale",Genre,Horror,shopify,1,deny,manual,0.00,191-DVDOME-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782253227916.jpg?v=1782254042,1,191-DVDOME-001A,horror
30-days-of-night,30 Days of Night,"This gripping graphic novel captures a terrifying month-long siege where eternal darkness provides the perfect cover for a pack of ruthless vampires. The stark, visceral illustration style heightens the tension as a small Alaskan town fights for survival against an ancient predatory threat. It is a cinematic horror masterpiece that remains a definitive modern classic for fans of supernatural suspense and survival stories.",DVD,Media > Videos,"DVD, Horror, Formatted, Issue, Rental-or-Sale",Genre,Horror,shopify,1,deny,manual,0.00,191-DVD30D-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782253183049.jpg?v=1782254040,1,191-DVD30D-001A,horror
chronicle,Chronicle,This handheld gaming collection brings together two classic arcade role-playing adventures in one convenient package. These titles offer deep character progression and strategic combat for fans of retro fantasy aesthetics and immersive storytelling. Experience legendary quests and challenging dungeons with smooth performance optimized for modern portable play.,DVD,Media > Videos,"DVD, Thriller, Formatted, Issue, Rental-or-Sale",Genre,Thriller,shopify,1,deny,manual,0.00,191-DVDCHR-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782253399278.jpg?v=1782254034,1,191-DVDCHR-001A,thriller
prince-of-persia-the-sands-of-time,Prince of Persia: The Sands of Time,"This action-packed cinematic adventure follows a rogue prince and a mysterious princess as they race to protect an ancient dagger capable of reversing time. Experience an epic journey across desert landscapes filled with high-stakes parkour, stunning visual effects, and mythological battles. This thrilling fantasy tale is a must-have for fans of legendary quests and timeless heroism.",DVD,Media > Videos,"DVD, Action, Formatted, Issue, Rental-or-Sale",Genre,Action,shopify,1,deny,manual,0.00,191-DVDPRI-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782253049781.jpg?v=1782254028,1,191-DVDPRI-001A,action
legend-of-zorro,Legend of Zorro,This widescreen special edition features the high-stakes journey of a legendary masked hero and includes exclusive behind-the-scenes footage and director commentary. It offers a premium cinematic viewing experience with enhanced digital mastering and dual-language audio tracks. This physical disc is a perfect addition for collectors who enjoy epic action sequences and classic adventure storytelling.,DVD,Media > Videos,"DVD, Action, Formatted, Issue, Rental-or-Sale",Genre,Action,shopify,1,deny,manual,0.00,88302842,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252996862.jpg?v=1782253858,1,191-DVDLEG-001A,action
legend-of-zorro,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252996862_7f6db001-2a67-4308-a3eb-4c9ab5a83a61.jpg?v=1782254025,2,191-DVDLEG-001A,
legend-of-zorro,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252996862_8f2a419f-bc10-4e9d-90d1-3433d4ab38a5.jpg?v=1782257855,3,191-DVDLEG-001A,
legend-of-zorro,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252996862_196f7d76-6614-4e99-894a-9baf5729a90f.jpg?v=1782258368,4,191-DVDLEG-001A,
legend-of-zorro,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252996862_2fcfe3bf-629c-4af9-9186-f95bff1a358f.jpg?v=1782258953,5,191-DVDLEG-001A,
dragon-wars-d-war,Dragon Wars D-War,"This epic fantasy film features groundbreaking visual effects and massive urban battles between ancient mythical creatures and modern military forces. It offers a high-octane viewing experience for fans of kaiju cinema and legendary lore, showcasing a climactic struggle to fulfill a centuries-old prophecy. The production blends large-scale CGI spectacle with a fast-paced narrative that keeps action enthusiasts engaged from start to finish.",DVD,Media > Videos,"DVD, Fantasy, Formatted, Issue, Rental-or-Sale",Genre,Fantasy,shopify,1,deny,manual,0.00,191-DVDDRA-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252823134.jpg?v=1782253852,1,191-DVDDRA-001A,fantasy
transformers-two-disc-special-edition,Transformers: Two-Disc Special Edition,"This action-packed special edition features the full-length blockbuster film along with a second disc dedicated to immersive behind-the-scenes content and deleted scenes. It is an essential collectible for fans of high-octane visual effects and deep-dive cinematic history, offering a comprehensive look into the making of a modern sci-fi epic. The set comes in a durable case with vibrant cover art that makes it a standout addition to any home media library.",DVD,Media > Videos,"DVD, Action, Formatted, Issue, Rental-or-Sale",Genre,Action,shopify,1,deny,manual,0.00,191-DVDTRA-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782253137786.jpg?v=1782253851,1,191-DVDTRA-001A,action
gladiator,Gladiator,Experience an epic tale of courage and vengeance with this premium physical media release featuring high-definition picture quality and immersive audio. This signature collection includes comprehensive behind-the-scenes documentaries and director commentary that provide a deep dive into the creation of this cinematic masterpiece. It is a essential addition for film enthusiasts looking to own a definitive version of this award-winning historical drama.,DVD,Media > Videos,"DVD, Drama, Formatted, Issue, Rental-or-Sale",Genre,Drama,shopify,1,deny,manual,0.00,191-DVDGLA-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252721677.jpg?v=1782253844,1,191-DVDGLA-001A,drama
matrix-reloaded,Matrix Reloaded,Immerse yourself in a gripping cinematic experience with this iconic action film sequel known for its groundbreaking visual effects and high-stakes philosophy. This disc features intense martial arts choreography and breathtaking stunt sequences that defined a generation of science fiction. It is a must-have addition for collectors looking to complete their high-octane home theater library.,DVD,Media > Videos,"DVD, Sci-Fi, Formatted, Issue, Rental-or-Sale",Genre,Sci-Fi,shopify,1,deny,manual,0.00,191-UNKTHM-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782253073373.jpg?v=1782253820,1,191-UNKTHM-001A,sci-fi
national-treasure,National Treasure,This high-stakes adventure follows a historian and treasure hunter on an action-packed quest to uncover hidden secrets embedded within America's past. The film features a blend of historical mystery and thrilling suspense that keeps viewers engaged from start to finish. It is a perfect addition to any family movie collection for those who enjoy clever puzzles and archaeological intrigue.,DVD,Media > Videos,"DVD, Kids & Family, Formatted, Issue, Rental-or-Sale",Genre,Kids & Family,shopify,1,deny,manual,0.00,191-DVDNTN-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252170660.jpg?v=1782253813,1,191-DVDNTN-001A,kids-family
national-treasure-2-book-of-secrets,National Treasure 2: Book of Secrets,Uncover a gripping adventure filled with historical puzzles and high-stakes action in this thrilling cinematic sequel. This physical disc features stunning visual quality and behind-the-scenes bonus content that makes it a must-have for any movie collection. It is the perfect choice for fans of mystery and hidden legacies looking for an engaging family movie night.,DVD,Media > Videos,"DVD, Kids & Family, Formatted, Issue, Rental-or-Sale",Genre,Kids & Family,shopify,1,deny,manual,0.00,191-DVDNAT-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252096636.jpg?v=1782253810,1,191-DVDNAT-001A,kids-family
cast-away,Cast Away,This uniquely crafted volleyball features a weathered aesthetic and the iconic handprint design inspired by the legendary survival film. It serves as both a functional sports ball and a must-have piece of cinematic memorabilia for collectors and fans alike. Its durable construction ensures it remains a standout conversation piece whether it is used on the court or displayed on a shelf.,DVD,Media > Videos,"DVD, Drama, Formatted, Issue, Rental-or-Sale",Genre,Drama,shopify,1,deny,manual,0.00,191-DVDCST-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782252050885.jpg?v=1782253806,1,191-DVDCST-001A,drama
texas-chainsaw-massacre,Texas Chainsaw Massacre,"This classic horror masterpiece delivers a gritty, atmospheric experience that redefined the slasher genre with its raw intensity and relentless suspense. Essential for collectors and cinema buffs, this definitive edition captures every bone-chilling moment in high-quality resolution to preserve its disturbing legacy. Add this visceral piece of film history to your shelf for the ultimate late-night viewing experience.",DVD,Media > Videos,"DVD, Horror, Formatted, Issue, Rental-or-Sale",Genre,Horror,shopify,1,deny,manual,0.00,191-DVDTEX-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251720477.jpg?v=1782253799,1,191-DVDTEX-001A,horror
casino,Casino,"This sleek electronic handheld device offers an authentic gaming experience with multiple classic vegas-style play modes and a high-contrast digital display. Its pocket-sized design features responsive physical buttons and automated scoring, making it the perfect portable companion for casual entertainment on the go. Experience the thrill of the jackpot anytime with this durable and easy-to-use gaming console.",DVD,Media > Videos,"DVD, Drama, Formatted, Issue, Rental-or-Sale",Genre,Drama,shopify,1,deny,manual,0.00,191-DVDCAS-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251668630.jpg?v=1782253794,1,191-DVDCAS-001A,drama
the-jackal,The Jackal,"This high-performance bowling ball features a dynamic asymmetrical core designed to deliver a massive mid-lane read and an explosive backend motion. Its premium reactive coverstock provides exceptional traction on heavy oil patterns, ensuring a powerful entry angle into the pocket. Serious players will appreciate the blend of incredible durability and relentless pin-carrying power this versatile equipment offers.",DVD,Media > Videos,"DVD, Thriller, Formatted, Issue, Rental-or-Sale",Genre,Thriller,shopify,1,deny,manual,0.00,191-DVDTHJ-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251879291.jpg?v=1782253789,1,191-DVDTHJ-001A,thriller
fear,Fear,"This graphic t-shirt features a bold and haunting design printed on high-quality, comfortable fabric. Its striking visual elements and modern fit make it an ideal choice for enthusiasts of alternative style or statement streetwear. The versatile color palette ensures it pairs effortlessly with denim or layered looks for any casual occasion.",DVD,Media > Videos,"DVD, Thriller, Formatted, Issue, Rental-or-Sale",Genre,Thriller,shopify,1,deny,manual,0.00,191-DVDFER-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251757325.jpg?v=1782253787,1,191-DVDFER-001A,thriller
8-mile,8 Mile,This grit-filled drama offers a compelling look at the underground battle rap scene and the pursuit of a dream against all odds. Its powerful performances and authentic storytelling make it a must-have for fans of musical biopics and intense urban narratives. This high-definition physical release provides a crisp viewing experience for one of the most influential films of the early 2000s.,DVD,Media > Videos,"DVD, Drama, Formatted, Issue, Rental-or-Sale",Genre,Drama,shopify,1,deny,manual,0.00,191-DVD8MI-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251813164.jpg?v=1782253784,1,191-DVD8MI-001A,drama
the-lord-of-the-rings-the-fellowship-of-the-ring-fullscreen,The Lord of the Rings: The Fellowship of the Ring (Fullscreen),"Experience the beginning of an epic cinematic journey in this classic fullscreen edition, perfect for viewers who prefer a traditional aspect ratio on older television screens. This physical media copy allows you to enjoy the immersive world of Middle-earth and its legendary characters without the need for a streaming subscription. It is an essential addition for any fantasy fan looking to complete their home movie library with an iconic adventure.",DVD,Media > Videos,"DVD, Fantasy, Formatted, Issue, Rental-or-Sale",Genre,Fantasy,shopify,1,deny,manual,0.00,191-DVDTHL-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251984515.jpg?v=1782253777,1,191-DVDTHL-001A,fantasy
